	GA1	GA15	GA22	GA24	GA30	GA34	GA36	GA38	GA44	GA46	GA5	GA50	GA57	GA6	GA66	GA68	GA69	GA7	GA70	GA73	GA75	GA76	GA80	GB104	GB114	GB117	GB127	GB129	GB131	GB133	GB134	GB135	GB140	GB142	GB147	GB149	GB153	GB157	GB180	GB181	GB182	GB99	GCDF199	GCDF203	GCDF208	GCDF210	GCDF213	GCDF217	GCDF222	GCDF225	GCDF229	GCDF232	GCDF235	GCDF236	GCDF238	GCDF239	GCDF240	GCDF241	GCDF243	GCDF245	GCDF248	GCDF249	GCDF251	GCDF262	GCDF263	GCDF265	GCDF266	GCDF269	GCDF272	GCDF274	GCDF277	GCDF280	GCDF285
GA5	0.0368778696051423	0.146703397612488	0.415775941230487	0.0843342516069789	0.302056932966024	0.105179063360882	0.236069788797061	0.647584940312213	0.15682277318641	0.133443526170799	0	0.214765840220386	0.129366391184573	0.09089072543618	0.191074380165289	0.282222222222222	0.736602387511479	0.0328558310376492	0.192727272727273	0.778953168044077	0.114563820018365	0.097465564738292	0.364040404040404	0.0611753902662994	0.565050505050505	0.184683195592287	0.0343434343434343	0.0411202938475666	0.108337924701561	0.117796143250689	0.331662075298439	0.13842056932966	0.0570064279155189	0.18514233241506	0.0570615243342516	0.0326721763085399	0.0948393021120294	0.105252525252525	0.140238751147842	0.188484848484849	0.0596326905417814	0.153333333333333	0.0753351698806245	0.0343067033976125	0.15307621671258	0.241230486685032	0.0344903581267218	0.108888888888889	0.0395592286501377	0.134894398530762	0.173333333333333	0.239926538108356	0.126574839302112	0.0505785123966942	0.0525987144168962	0.0907805325987144	0.0982552800734619	0.149862258953168	0.129788797061524	0.167272727272727	0.163691460055096	0.200275482093664	0.131460055096419	0.0427180899908173	0.0397979797979798	0.0961616161616162	0.0664462809917355	0.150082644628099	0.116308539944904	0.0809733700642792	0.190211202938476	0.0774104683195592	0.177796143250689
GA50	0.218236914600551	0.098236914600551	0.211864095500459	0.264187327823692	0.104573002754821	0.212966023875115	0.0695684113865932	0.437539026629936	0.339357208448118	0.21862258953168	0.214765840220386	0	0.212819100091827	0.214674012855831	0.233425160697888	0.0937924701561065	0.526593204775023	0.213535353535354	0.0551515151515152	0.568797061524334	0.213774104683196	0.279449035812672	0.22811753902663	0.237704315886134	0.354931129476584	0.108980716253443	0.220312213039486	0.226593204775023	0.290468319559229	0.299393939393939	0.169972451790634	0.319742883379247	0.234527089072544	0.118879706152433	0.213627180899908	0.212598714416896	0.139632690541781	0.213719008264463	0.32295684113866	0.0595224977043159	0.194416896235078	0.224205693296602	0.257355371900826	0.213498622589532	0.151368227731864	0.0734802571166207	0.216216712580349	0.289880624426079	0.212561983471074	0.317134986225895	0.355977961432507	0.423544536271809	0.308429752066116	0.23346189164371	0.213847566574839	0.213204775022957	0.215482093663912	0.332947658402204	0.215573921028467	0.35068870523416	0.347033976124885	0.383232323232323	0.314435261707989	0.213645546372819	0.213700642791552	0.213204775022957	0.24791551882461	0.333057851239669	0.299320477502296	0.263893480257117	0.373314967860423	0.213884297520661	0.360752984389348
GA57	0.141707988980716	0.184775022956841	0.415629017447199	0.199577594123049	0.293223140495868	0.0411386593204775	0.241873278236915	0.647272727272727	0.283526170798898	0.037465564738292	0.129366391184573	0.212819100091827	0	0.0555922865013774	0.0765289256198347	0.282920110192837	0.736326905417815	0.127107438016529	0.176400367309458	0.778787878787879	0.0352433425160698	0.22137741046832	0.390651974288338	0.179155188246097	0.564977043158861	0.237171717171717	0.149164370982553	0.162993572084481	0.235298438934803	0.240899908172635	0.343379247015611	0.262314049586777	0.17544536271809	0.246574839302112	0.0856014692378329	0.117869605142332	0.132488521579431	0.0433792470156107	0.265895316804408	0.198255280073462	0.166868686868687	0.0451056014692378	0.200881542699724	0.117337006427916	0.0770982552800735	0.247621671258035	0.138475665748393	0.231019283746557	0.109127640036731	0.260918273645546	0.30058769513315	0.364205693296602	0.249880624426079	0.17346189164371	0.0891827364554637	0.0856749311294766	0.0500275482093664	0.266427915518825	0.0619467401285583	0.287548209366391	0.288815426997245	0.319063360881543	0.250247933884298	0.103324150596878	0.110872359963269	0.0469237832874197	0.186115702479339	0.276345270890725	0.242607897153352	0.202846648301194	0.317300275482094	0.0619651056014692	0.30078971533517
GA6	0.101763085399449	0.161230486685032	0.417116620752984	0.167621671258035	0.300550964187328	0.0389531680440771	0.239485766758494	0.647309458218549	0.245215794306704	0.0546005509641873	0.09089072543618	0.214674012855831	0.0555922865013774	0	0.107768595041322	0.285381083562902	0.73643709825528	0.0884664830119376	0.180734618916437	0.778787878787879	0.0455096418732782	0.184077134986226	0.372139577594123	0.140275482093664	0.565013774104683	0.203617998163453	0.110707070707071	0.124407713498623	0.196969696969697	0.204187327823691	0.335739210284665	0.224903581267218	0.136382001836547	0.214784205693297	0.0495500459136822	0.0796694214876033	0.100385674931129	0.0391735537190083	0.228227731864095	0.190670339761249	0.127511478420569	0.069366391184573	0.162442607897153	0.0784573002754821	0.0856198347107438	0.243820018365473	0.100826446280992	0.195353535353535	0.0720110192837465	0.222901744719927	0.26236914600551	0.327970615243343	0.213296602387512	0.135224977043159	0.0515886134067952	0.0613406795224977	0.0364738292011019	0.236290174471993	0.0651606978879706	0.254802571166207	0.251845730027548	0.287180899908173	0.218567493112948	0.0657483930211203	0.0728007346189165	0.0368044077134986	0.150945821854913	0.238457300275482	0.204866850321396	0.167474747474748	0.279247015610652	0.0388429752066116	0.265325987144169
GA66	0.20198347107438	0.242203856749311	0.427015610651974	0.270541781450872	0.317079889807163	0.0912947658402204	0.281046831955923	0.648135904499541	0.345013774104683	0.0620752984389348	0.191074380165289	0.233425160697888	0.0765289256198347	0.107768595041322	0	0.308539944903581	0.737098255280074	0.188172635445363	0.199687786960514	0.779136822773187	0.081524334251607	0.285436179981635	0.443617998163453	0.23941230486685	0.5655463728191	0.29544536271809	0.209623507805326	0.223122130394858	0.295629017447199	0.305674931129477	0.382295684113866	0.325821854912764	0.233590449954086	0.302901744719927	0.143140495867769	0.178934802571166	0.188080808080808	0.094435261707989	0.329146005509642	0.243011937557392	0.225638200183655	0.048870523415978	0.26157943067034	0.17504132231405	0.112433425160698	0.286795224977043	0.20040404040404	0.297134986225895	0.169439853076217	0.322754820936639	0.361303948576676	0.429935720844812	0.314820936639119	0.234508723599633	0.146685032139578	0.142056932966024	0.100661157024793	0.339706152433425	0.104719926538108	0.35763085399449	0.353149678604224	0.390119375573921	0.321469237832874	0.161414141414141	0.170266299357208	0.098475665748393	0.253149678604224	0.339081726354453	0.305491276400367	0.26989898989899	0.378530762167126	0.117796143250689	0.367272727272727
GA68	0.283011937557392	0.141359044995409	0.140183654729109	0.281910009182737	0.0834159779614325	0.283856749311295	0.0603489439853076	0.367584940312213	0.330082644628099	0.289458218549128	0.282222222222222	0.0937924701561065	0.282920110192837	0.285381083562902	0.308539944903581	0	0.456510560146924	0.281873278236915	0.128301193755739	0.498696051423324	0.284058769513315	0.286060606060606	0.150027548209366	0.281946740128558	0.284885215794307	0.109348025711662	0.282497704315886	0.283085399449036	0.291919191919192	0.29564738292011	0.0914233241505969	0.311974288337925	0.283875114784206	0.117281910009183	0.284334251606979	0.282075298438935	0.207823691460055	0.284444444444444	0.314196510560147	0.105197428833793	0.247107438016529	0.295518824609734	0.283397612488522	0.283048668503214	0.22376492194674	0.0570064279155188	0.281707988980716	0.29048668503214	0.281946740128558	0.310633608815427	0.34633608815427	0.414178145087236	0.304058769513315	0.282240587695133	0.283581267217631	0.28376492194674	0.28595041322314	0.323397612488522	0.285858585858586	0.341818181818182	0.337887970615243	0.374306703397613	0.308888888888889	0.283085399449036	0.283397612488522	0.283342516069789	0.281818181818182	0.324297520661157	0.297281910009183	0.28257116620753	0.363269054178145	0.283617998163453	0.351551882460973
GA69	0.73643709825528	0.594141414141414	0.322442607897153	0.736326905417815	0.503324150596878	0.736657483930212	0.502314049586777	0.0917539026629936	0.736694214876033	0.737263544536272	0.736602387511479	0.526593204775023	0.736326905417815	0.73643709825528	0.737098255280074	0.456510560146924	0	0.73641873278237	0.561157024793388	0.0516069788797062	0.736657483930212	0.736528925619835	0.376418732782369	0.736602387511479	0.172451790633609	0.555096418732782	0.73702479338843	0.737337006427916	0.737318640955005	0.736345270890726	0.406244260789715	0.73643709825528	0.7378145087236	0.55722681359045	0.73722681359045	0.736730945821855	0.659430670339761	0.736473829201102	0.736382001836548	0.550982552800735	0.700826446280992	0.736565656565657	0.737318640955005	0.737061524334252	0.669256198347107	0.497704315886134	0.736694214876033	0.735573921028467	0.736382001836547	0.736694214876033	0.737116620752985	0.736363636363637	0.73641873278237	0.736988062442608	0.737190082644628	0.736492194674013	0.736749311294766	0.736326905417815	0.736841138659321	0.736326905417815	0.736510560146924	0.736326905417815	0.736326905417815	0.737006427915519	0.737300275482094	0.736786042240588	0.736326905417815	0.736712580348944	0.736528925619835	0.736363636363637	0.737043158861341	0.737318640955005	0.736400367309459
GA7	0.0431955922865014	0.145913682277319	0.415353535353535	0.0891460055096419	0.302020202020202	0.102295684113866	0.235757575757576	0.647272727272727	0.162607897153352	0.130413223140496	0.0328558310376492	0.213535353535354	0.127107438016529	0.0884664830119376	0.188172635445363	0.281873278236915	0.73641873278237	0	0.191900826446281	0.778696051423325	0.111496786042241	0.10315886134068	0.364058769513315	0.0676400367309458	0.564811753902663	0.184719926538108	0.0366758494031221	0.0478236914600551	0.113994490358127	0.124022038567493	0.331441689623508	0.144995408631772	0.0623507805325987	0.185252525252525	0.0550964187327824	0.0337190082644628	0.093921028466483	0.102589531680441	0.146189164370983	0.188595041322314	0.0626813590449954	0.15030303030303	0.0804224058769513	0.0350596877869605	0.149935720844812	0.241230486685032	0.0361065197428834	0.114674012855831	0.0386409550045914	0.14058769513315	0.178916437098255	0.246115702479339	0.132506887052342	0.054931129476584	0.0496602387511479	0.0870339761248852	0.0961799816345271	0.156253443526171	0.126978879706152	0.173314967860422	0.169439853076217	0.205840220385675	0.136914600550964	0.0398163452708907	0.038475665748393	0.0936271808999082	0.0727823691460055	0.155904499540863	0.122387511478421	0.086850321395776	0.195867768595041	0.0743617998163453	0.183691460055096
GA70	0.199375573921029	0.0936455463728191	0.248135904499541	0.260771349862259	0.134196510560147	0.179540863177227	0.100091827364555	0.47208448117539	0.339026629935721	0.185252525252525	0.192727272727273	0.0551515151515152	0.176400367309458	0.180734618916437	0.199687786960514	0.128301193755739	0.561157024793388	0.191900826446281	0	0.603581267217631	0.180257116620753	0.277777777777778	0.261910009182736	0.233443526170799	0.389788797061524	0.11684113865932	0.206446280991736	0.218842975206612	0.290725436179981	0.297483930211203	0.203452708907254	0.31821854912764	0.229568411386593	0.130505050505051	0.181946740128558	0.187346189164371	0.113774104683196	0.180275482093664	0.321836547291093	0.0652341597796143	0.185068870523416	0.189182736455464	0.256271808999082	0.187382920110193	0.118769513314968	0.104517906336088	0.19941230486685	0.287842056932966	0.184921946740129	0.316694214876033	0.356161616161616	0.421432506887052	0.306905417814509	0.229384756657484	0.182754820936639	0.180477502295684	0.181818181818182	0.329935720844812	0.182350780532599	0.347897153351699	0.3455463728191	0.380348943985308	0.311698806244261	0.18415059687787	0.186721763085399	0.180514233241506	0.244426078971533	0.332323232323232	0.298640955004592	0.261083562901745	0.373241505968779	0.181597796143251	0.35860422405877
GA73	0.778824609733701	0.636492194674013	0.364628099173554	0.778787878787879	0.545785123966942	0.778898071625345	0.544591368227732	0.132506887052342	0.778934802571167	0.779228650137741	0.778953168044077	0.568797061524334	0.778787878787879	0.778787878787879	0.779136822773187	0.498696051423324	0.0516069788797062	0.778696051423325	0.603581267217631	0	0.778916437098256	0.778842975206612	0.418842975206612	0.778934802571166	0.214325068870523	0.597594123048669	0.779063360881543	0.779338842975207	0.779320477502296	0.778787878787879	0.448154269972452	0.778861340679523	0.779577594123049	0.598989898989899	0.779247015610652	0.778971533516988	0.701818181818182	0.778916437098256	0.778824609733701	0.593406795224977	0.743030303030303	0.778842975206612	0.779283746556474	0.779173553719009	0.711386593204775	0.54	0.778916437098256	0.777998163452709	0.778640955004592	0.778971533516988	0.779283746556474	0.778787878787879	0.778824609733701	0.779081726354454	0.779155188246098	0.778842975206612	0.778989898989899	0.778787878787879	0.779173553719009	0.778787878787879	0.778842975206612	0.778787878787879	0.778787878787879	0.779155188246098	0.779320477502296	0.779026629935721	0.778787878787879	0.778898071625345	0.778916437098256	0.778787878787879	0.779173553719009	0.779320477502296	0.77880624426079
GA75	0.128686868686869	0.174086317722681	0.416528925619835	0.191239669421488	0.302001836547291	0.0330394857667585	0.239853076216713	0.647566574839302	0.267621671258035	0.0353535353535354	0.114563820018365	0.213774104683196	0.0352433425160698	0.0455096418732782	0.081524334251607	0.284058769513315	0.736657483930212	0.111496786042241	0.180257116620753	0.778916437098256	0	0.206868686868687	0.382038567493113	0.163893480257117	0.565068870523416	0.224242424242424	0.133021120293848	0.1467217630854	0.219118457300276	0.227291092745638	0.338053259871442	0.24771349862259	0.159375573921028	0.2310927456382	0.069862258953168	0.10297520661157	0.118126721763085	0.0337924701561065	0.25089072543618	0.195261707988981	0.150394857667585	0.0478053259871442	0.184462809917355	0.100440771349862	0.0761799816345271	0.245766758494031	0.12297520661157	0.218494031221304	0.0925803489439853	0.245270890725436	0.28455463728191	0.350982552800735	0.236198347107438	0.157447199265381	0.0735537190082645	0.0712764003673095	0.0400367309458218	0.260495867768595	0.0562350780532599	0.278328741965106	0.27485766758494	0.310817263544536	0.242020202020202	0.0872176308539945	0.094674012855831	0.0369513314967861	0.174802571166208	0.261138659320477	0.227419651056015	0.190872359963269	0.301469237832874	0.0485583103764922	0.288301193755739
GA76	0.0881175390266299	0.188062442607897	0.415390266299357	0.0638383838383838	0.30257116620753	0.197208448117539	0.251221303948577	0.647456382001837	0.0704683195592287	0.227676767676768	0.097465564738292	0.279449035812672	0.22137741046832	0.184077134986226	0.285436179981635	0.286060606060606	0.736528925619835	0.10315886134068	0.277777777777778	0.778842975206612	0.206868686868687	0	0.362865013774105	0.0549862258953168	0.565032139577594	0.188025711662075	0.0816345270890726	0.0671992653810836	0.034692378328742	0.0420752984389348	0.331570247933884	0.0601101928374655	0.0590266299357209	0.187511478420569	0.147566574839302	0.108962350780533	0.17979797979798	0.198640955004591	0.0561065197428834	0.235371900826446	0.0976308539944903	0.247291092745638	0.0419834710743802	0.113094582185491	0.247493112947658	0.255316804407713	0.0919559228650138	0.0347842056932966	0.120367309458219	0.052157943067034	0.0844995408631772	0.149403122130395	0.0445362718089991	0.0593204775022957	0.141634527089073	0.182405876951332	0.19168044077135	0.0656749311294766	0.223030303030303	0.0782001836547291	0.0745454545454545	0.110505050505051	0.05188246097337	0.127199265381084	0.121597796143251	0.188595041322314	0.0463544536271809	0.062020202020202	0.0418181818181818	0.0362350780532599	0.102056932966024	0.169384756657484	0.0892561983471075
