Feature ID	Taxon	Confidence
d3ae5e3b180c63f5fca1a99523f2bf93	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__	0.9999996260403765
f9a8f7eb646316ec1a73e776ac3b8a5d	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__toppityfourity	0.9143411506310541
3a31a1bc75a12419c28f6b67c9cedcb0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acetobacter;s__toppityfourity	0.9855324134268536
983d1ca8f6a55ba907b1c79906f1d84f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__toppityfourity	0.8524859479068967
d5e253f9fd3d9fff16e51560b9ba1add	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acetobacter;s__	0.9395244731784044
a47c56b57bbcbc2940d672582f8a7249	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acetobacter;s__	0.9837645021522298
56c03d013d5436c3c5ec4623522dd756	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acetobacter;s__	0.9949431154605239
b7244ea7fb75511464dfe7e54d742044	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Commensalibacter;s__toppityfourity	0.9999897247046171
5a88335ef742fc967673fb517d640d4f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactiplantibacillus;s__	0.9447196262319268
9489650ff7365fbfdac60d72947bea37	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus;s__	0.9836042580783548
4c56aeed6ccd9cab509a5b0b0ddcb21c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.9182302653569903
24722bfc851d97ca025ca9929d1759f0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__	0.9999919099564606
7cd026cfdf824a2798569a327ff4c19c	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999817659871328
992a9a5d161fb980f8b657bcc6ad057e	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999820821561947
1ea3a104fdeda3e4bdc1974f4abb0291	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae	0.999999956536139
a97b9cf658a0c3736061e1185726e5fb	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	0.9979493188015679
13037fdfb522473978de8c968c3e4f89	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.9950573742118778
16e2c0ef80f79b5c2136868cadbabed2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__	0.9999960654510244
e8595517e6a64d4c05ab7337c270ce15	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__	0.9891524025640852
e5f1dd06cdd91ba5af30c232dcaf667d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__	0.9198446018338392
67488c972332d47a55f2e4432c509c46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9999954637550702
45ec9d13549d1fbd5bbed81b82a6e799	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.9990152896887519
6594c32a52548ea6c54ad2e88526a5e5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	0.9869640405455757
849a4b49407d8ee9adb8a86bc407a8e4	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__	0.8029256200148418
51181bbab344f4b2e98bc6c0c6708a16	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__	0.9999970962714949
66813fce5de451b3536923f3bb2d81e0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.9396446939174316
d977031c56eb37185f93bffa4bef48f2	d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__	0.9997974332077615
7336794c5ddd0dd07cee5e05813f4b34	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.9726838119858487
338aa56e95cd1240bf2b5bc7b75f0d5a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__Hydrogenophilus;s__	0.9999941213372939
9a858e1ac9b139a6aea15c77ed5b504a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Gluconobacter;s__	0.9786795026692758
4be70e56399cb5d815b1c345fb028db7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9999641513531602
a847a834dc1d61d8421efdb9a8dbac82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9998871114729729
d3d7375dccd6aed4d29e20c3f2e3e6a8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges;s__	0.9979751437574503
4d8729a3e40af4544f8059b38c1e8481	d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus;s__	0.9997095832671578
b78d7574bf208a19c8c10e262f573be0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	0.9928242833808206
27e1d6df43d38db171dd2f82a3b1ee8a	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9999850474386786
1a0c3ef1cf5c65b5f8b42caba3005f82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.7068395078683132
1a63d6dd9edc989cf9f1a0033e1fbdf8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9993711751537653
bed121c825c2e9ed2441710db0371684	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.999969795054905
3b27056aabe0b03f75b1721b36dd0a7b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.999981821699547
ac3ce511b2b7f797fd8630fb54c7958e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9999826875811888
