Feature ID,kingdom,phylum,class,order,family,genus,species
d977031c56eb37185f93bffa4bef48f2,k__Bacteria, p__Deinococcota, c__Deinococci, o__Thermales, f__Thermaceae, g__Meiothermus, s__
7336794c5ddd0dd07cee5e05813f4b34,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales,,,
338aa56e95cd1240bf2b5bc7b75f0d5a,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Hydrogenophilaceae, g__Hydrogenophilus, s__
9a858e1ac9b139a6aea15c77ed5b504a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Gluconobacter, s__
4be70e56399cb5d815b1c345fb028db7,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
a847a834dc1d61d8421efdb9a8dbac82,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
d3d7375dccd6aed4d29e20c3f2e3e6a8,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Alkanindiges, s__
4d8729a3e40af4544f8059b38c1e8481,k__Bacteria, p__Deinococcota, c__Deinococci, o__Thermales, f__Thermaceae, g__Meiothermus, s__
b78d7574bf208a19c8c10e262f573be0,k__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Staphylococcaceae, g__Staphylococcus, s__
27e1d6df43d38db171dd2f82a3b1ee8a,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast, s__
1a0c3ef1cf5c65b5f8b42caba3005f82,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Escherichia-Shigella, s__
1a63d6dd9edc989cf9f1a0033e1fbdf8,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__
bed121c825c2e9ed2441710db0371684,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast, s__
3b27056aabe0b03f75b1721b36dd0a7b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
ac3ce511b2b7f797fd8630fb54c7958e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
721e220e17e8002d9ea0bd00ce5377c4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
7b5d0325687c4b57cf4df9d777572574,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
c26e1fd18c25bc167485fbb88d6bd3c3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
8bd17108d42b24a674025fff875a38e4,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae, g__Corynebacterium, s__
d19bebb7879c85f34628fee11b68741f,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__
806bcc6528243f91a2f8be9038a04df2,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Enhydrobacter, s__
d29347f3b44991908d9637bb12faaf65,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__
dfa26ce384f559020d3a9d0a3b12f24d,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactiplantibacillus, s__
6e1f6277d44a9d626284571d5a68f462,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Acetobacter, s__
b32817e476dc0bff15b9a87f86c38154,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Pasteurellaceae,,
63db8d8c3fe692a8d6e516bef319fe47,k__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Chloroflexales, f__Herpetosiphonaceae, g__Herpetosiphon, s__
6b8948df6bed5b75049f3a5ce7a8b5b4,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
80728dc63745dc5d6c5ff9de30b0ec02,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae, g__Lawsonella, s__
52b932f390644d43be0631c4d3d705d7,k__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Staphylococcaceae, g__Staphylococcus, s__
754a737a794f064f47e56c05689362a1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__
82cd4d329b0a05e16c490b2e1b09ef17,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae,,
2434ff96058787585fa597345db88854,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae,,
92e61d15a57f26b3ee86d14d5d20cb21,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
2ec1d355be07fb449a4ffcf38c81a6d7,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Micrococcus, s__
549dfbd9b9ff2b5c5095928e3578eea3,k__Bacteria, p__Bacteroidota, c__Bacteroidia,,,,
cc4ea8bf481e08c2456fe5647223fc83,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Asticcacaulis, s__
22e313d08b660317ae55cd4c2ff17d80,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Weissella, s__
a0be1789266a10cd916a271f506775e5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__UCG-005, s__
af252b4c6c6c69c6e0842bc9e85b6c41,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae,,
5bb6d5f7c79d1255f346023dff8cf013,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Paracoccus, s__
4f17b18559f4f6e49a4d4dcaeab98e54,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Methylobacterium-Methylorubrum, s__
3ed541eee27f98d178df6bae8668186d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Anaplasmataceae, g__Wolbachia, s__
68524ad3f1db382d705a6d9ea98b7163,k__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Family_XI, g__Anaerococcus, s__
47c28a728951b0b4d41e2404641b96b9,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Rikenellaceae_RC9_gut_group, s__
954e7fac9435af088f58966a4fc58b65,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lacticaseibacillus, s__
efa3fc70d1519c8e7365d3fb9b1776af,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Brevundimonas, s__
0ada5f80f72de01e22d20f7cc62de5f8,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae, g__Corynebacterium, s__
a68d9bb581b6a1c11260262d59408920,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Pseudochelatococcus, s__
effcb105cae8d17423cd1e02b48497ae,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__
a0074b8f2b4074cc64b0e302c26c56ba,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae,,
cc467022a04df38e83d1b2542b468c95,k__Bacteria,,,,,,
a5490ecf3047efc7ba4732fef2ef55af,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,
e95c4617ee4bb5ae38d3893495473122,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Plot4-2H12, s__
41e034588cda7e4025ca9a39a11a41c6,k__Bacteria, p__Bdellovibrionota, c__Bdellovibrionia, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__
533edfa55f5d5c19e514a54b890f85cf,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Roseomonas, s__
ac8b82a3c33dfc26c46cd9691eceb651,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast, s__
76289b64d9d3137a9fcdbf2aa315f801,k__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Family_XI, g__Anaerococcus, s__
884504e89f59784c1e72f9d17c3a0220,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Anoxybacillus, s__
6a34f12ad7dffe5c41c87834011d3372,k__Bacteria, p__Firmicutes, c__Bacilli, o__Paenibacillales, f__Paenibacillaceae,,
fe94c86839107333a78ea628527bdebc,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
951642ed346d849197c20e1fb1531b06,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Microvirga, s__
10302664e4b2311233b4ff368877b16d,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Kocuria, s__
4d2fc007f32ef0fea4b5ac1661779ef4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales,,,
531dfc5810ddb9352b53de432b09fb84,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Leptolyngbyales, f__Leptolyngbyaceae, g__Phormidesmis_ANT.L52.6, s__
47f733bde12b5ff1e0ce3dd74f469046,k__Bacteria, p__Firmicutes, c__Clostridia, o__Christensenellales, f__Christensenellaceae, g__Christensenellaceae_R-7_group, s__
4f61a30e2e34b5e66d3b90148ec85ed5,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Gemmobacter, s__
6440d6cb53fd75eba239759a188afafb,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,
804cf35106447aad2b5f57e191c80ac1,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,
5cc6221f9278b7e474212c89c2aad948,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Pseudoxanthomonas, s__
e0efc9552294fd6938ad336aec056d2a,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae,,
282e252a96d6cacda9733db40f31c822,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae,,
594967f015f51f54289961b330e489ee,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
b3f335ebc25add71fa45fd9e56ed6912,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Levilactobacillus, s__
c7a1b89f453e1a4953cee923fe3eb8f3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae,,
bf617b6afaad27e784752b4b85a60bb1,k__Bacteria, p__Bacteroidota, c__Kapabacteria, o__Kapabacteriales, f__Kapabacteriales, g__Kapabacteriales, s__
2a351b0ff8223fa50db6991bb41e3c62,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae, g__Shinella, s__
18b306bcbc6d1548138f318970e9c56d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Rubellimicrobium, s__
fd7c7702c435c2810ebf5393ab0fb422,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__
e39b48590d0ee104d550c8e672510a93,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Intrasporangiaceae,,
f3fca441c76af1b99522c377505b4d8c,k__Bacteria, p__Bacteroidota, c__Bacteroidia,,,,
ebbd09443a655c7d1e9615290ba6edc7,k__Bacteria, p__Firmicutes, c__Bacilli, o__Thermicanales, f__Thermicanaceae, g__Thermicanus, s__
34cbd5216adfabd4bcaa4ad0321b83f7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Christensenellales, f__Christensenellaceae, g__Christensenellaceae_R-7_group, s__
8aab07a5936625147955bd02b69540ce,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Geodermatophilaceae,,
9992d489d591aee67fa85854feb48dda,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__uncultured, g__uncultured, s__
e89b812979716c96d01b6162a152c846,k__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Eubacterium]_coprostanoligenes_group, g__[Eubacterium]_coprostanoligenes_group, s__
4dfbe9513fc5256f95580e64d0d83dc3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__[Eubacterium]_oxidoreducens_group, s__
70db06bdb98a407400040d090ec3316d,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Thermomonas, s__
c9d96b6f7336b4e3f527678228e5f0e5,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales,,,
20176c6bdef949585dbd4aa3b301469d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillospiraceae, s__
c62d97649496421c050464ca6d95a417,k__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__uncultured, s__
7e9f438f090389b310c269a83a4f1c28,k__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae,,
45c3713fc12801a8730faba2e3dfc57b,k__Bacteria, p__Firmicutes, c__Negativicutes, o__Acidaminococcales, f__Acidaminococcaceae, g__Phascolarctobacterium, s__
735a00c9d06d7b034dc731f2caebcd6b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Frisingicoccus, s__
b8206ec65f5e4694a9859dfa36be2914,k__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__UCG-005, s__
6f856eb06742874298546a4cddbc2cc5,k__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,,
48144af043cba8b163dd9c50271c2eb1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Mitochondria, g__Mitochondria, s__
d93d67250d6712b9445425a667cdcd42,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Janthinobacterium, s__
3fda2843e7b0425ef2623335fb383a94,k__Bacteria, p__Firmicutes, c__Bacilli, o__Staphylococcales, f__Staphylococcaceae, g__Staphylococcus, s__
cda4d092cfdc6d2c118d3af9fe8b7d73,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Chroococcidiopsaceae, g__Chroococcidiopsis_SAG_2023, s__
72a165002d1beb28c062d88af3e8fe95,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__
27115c0be059300ae7a56a8c135f681e,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Azospirillales, f__Azospirillaceae, g__Skermanella, s__
f616b870640040dc65fcf07dd017d510,k__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Veillonellaceae, g__Veillonella, s__
c542fea4c0368036c1cd6b728b3b8c98,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__
548dc16ecb8dee1f46a1025b43ca6440,k__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__UCG-005, s__
c01f3db1f183dca43bf6ab71d60e7497,k__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__Solirubrobacteraceae, g__Solirubrobacter, s__
e651decee5f9e8a7fe1d5c8799874abc,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae,,
bd4598b52311a46d2d9a5b14545717de,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia, s__
8e6d106fa4c9146de3367183b5be2f9a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Brevundimonas, s__
242b1088617cf1008ffe548f55a4c61d,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Chitinophagales, f__Chitinophagaceae, g__Flavisolibacter, s__
add504d2f065967406a3357b318d771b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Christensenellales, f__Christensenellaceae, g__Christensenellaceae_R-7_group, s__
ac038788b9eb6f6994343b7b24ad8ae3,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae,,
9dae4240b52194b087e723066309f7d7,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Yersiniaceae,,
0d21779d87914ca99e6e4c9c10f4f4c2,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__
ca11d94ff6a18bc14f335213d2d34d6f,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Morganellaceae, g__Providencia, s__
2d163cb7e15124f0fad253a93afdc020,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Flavobacteriales, f__Flavobacteriaceae, g__Capnocytophaga, s__
23b27ae7a9942f0abcb0adf12dba0109,k__Bacteria, p__Chloroflexi, c__Chloroflexia, o__Thermomicrobiales, f__JG30-KF-CM45, g__JG30-KF-CM45, s__
8c1287753059fd29aa505b05c02cee13,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Dermabacteraceae, g__Brachybacterium, s__
5117783e30107ae11da3383d4506be9b,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Intrasporangiaceae,,
e760a5b1a222c2f41e5812f1ac48f779,k__Bacteria, p__Bacteroidota, c__Kapabacteria, o__Kapabacteriales, f__Kapabacteriales, g__Kapabacteriales, s__
647e57b2827803b55623cdff0733a8b5,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
8a22326e9705b9e8b26d5be415b4a921,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Chloroplast, f__Chloroplast, g__Chloroplast, s__
d1c7f61ce9e794e8ee7eb5679ac56349,k__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae,,
e8a0557ac2a8bf58501e9f00522dcf55,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Carnobacterium, s__
69bae321eaa851f5eb6bdde83916781c,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Weissella, s__
03560c88bd8bb3cbc30da39f5ecf55a2,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales,,,
6fd7087fb0604c75f2c863b93bf7644a,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__
0e581d561446d2e98811070089b76d4e,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Alteromonadaceae, g__Rheinheimera, s__
89855e706a1377e72be21dc5bb915820,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Morganellaceae, g__Providencia, s__
819dc1ee5634c42231849e60adabdba9,k__Bacteria, p__Actinobacteriota, c__Thermoleophilia, o__Solirubrobacterales, f__67-14, g__67-14, s__
2c786ffff590b515aaf032b2d5454da1,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Propionibacteriales, f__Nocardioidaceae, g__Nocardioides, s__
1b30935780ea1b33194eb3efdc7d99c0,k__Bacteria,,,,,,
65b387ae2f542a35d36fb32f16d3b9d6,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Methylobacterium-Methylorubrum, s__
2e7ba2e8a0edfac63d7f2de11b493d66,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales,,,
6f61d8a844182d9cb3f57d9007465c60,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudohongiellaceae, g__Pseudohongiella, s__
ce51aed855534a43a731db46865a9ac9,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae, g__Rothia, s__
9df3568a2ebcd1324e602a5028701c55,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__Bosea, s__
d6aa234aafaadf91f9b15d8c5b294230,k__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Micrococcales, f__Micrococcaceae,,
2b6ea80637d5c5a7658e172cdd2f968c,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__uncultured, g__uncultured, s__
a4ecfeeba804da94e8e50f0656386d0c,k__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Chroococcidiopsaceae, g__Aliterella, s__
27e42b66e962599266ea615d67e2e961,k__Bacteria, p__Firmicutes, c__Clostridia,,,,
202d553345f839ac47f58ffb7e7e8489,k__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotellaceae_UCG-004, s__
8a4ca3c9fd5d24a0e3e970a2c2cf429a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae,,
