	GA1	GA15	GA22	GA24	GA30	GA34	GA36	GA38	GA44	GA46	GA5	GA50	GA57	GA6	GA66	GA68	GA69	GA7	GA70	GA73	GA75	GA76	GA80	GB104	GB114	GB117	GB127	GB129	GB131	GB133	GB134	GB135	GB140	GB142	GB147	GB149	GB153	GB157	GB180	GB181	GB182	GB99	GCDF199	GCDF203	GCDF208	GCDF210	GCDF213	GCDF217	GCDF222	GCDF225	GCDF229	GCDF232	GCDF235	GCDF236	GCDF238	GCDF239	GCDF240	GCDF241	GCDF243	GCDF245	GCDF248	GCDF249	GCDF251	GCDF262	GCDF263	GCDF265	GCDF266	GCDF269	GCDF272	GCDF274	GCDF277	GCDF280	GCDF285
GA5	0.0357981208297941	0.0417227165942842	0.0675063123456155	0.0145933011125833	0.0343205362106815	0.0917182158151961	0.0626204752861851	0.0642231657837677	0.0239320401139934	0.0348215227325757	0	0.0608468536438063	0.0762047773659831	0.0311954064868541	0.065611191545472	0.0637260754639753	0.0592170725341397	0.0919220464285275	0.0351524305802704	0.0858521086135597	0.0460941718910078	0.0580684986398226	0.0744385441784004	0.0575123604650449	0.0791624378638737	0.0351241410832212	0.0356999415565621	0.0584750959292205	0.0907123460989408	0.0145932978602371	0.108970173173631	0.302964308346161	0.0996494097164785	0.0940924430397725	0.05119986020292	0.0238437122768826	0.0566915813833475	0.131502849586082	0.0162618083107953	0.0359843246676404	0.0509364681337217	0.0162618084989413	0.0449797987486377	0.0569192765638082	0.0550858905407214	0.0384800075882613	0.0341957388727954	0.0929533938943136	0.104577905244448	0.0469574059707799	0.127084526938922	0.0848868880609069	0.0475260602178598	0.0551775744316554	0.047409988525841	0.48630441258652	0.0809632327144194	0.155925868888094	0.0795389748827526	0.0522699447894337	0.105895828606203	0.208636513262084	0.195408573505854	0.060993807917141	0.12735497462328	0.0314206545325843	0.0442243950686069	0.0779612341500593	0.0350150762107035	0.0422566799503384	0.0447483653522501	0.0713808524111907	0.175724663216658
GA50	0.0681540066696177	0.034638175834911	0.0643317730288313	0.04710596237294	0.0273850299794265	0.119410616505628	0.0503830180475206	0.0592858324749301	0.0571947133526056	0.0733134914754015	0.0608468536438063	0	0.106810702048618	0.0625377941048808	0.10198579088907	0.0513945851437371	0.0588720864569298	0.11180041771796	0.0282169244054592	0.0798873522441195	0.0778960820964791	0.0880566619788155	0.0670574529830253	0.0892182717833555	0.0760282792075716	0.0282169243302008	0.0684662169090124	0.0883402804270236	0.120226521308374	0.0471059588169811	0.102242920133803	0.320295987707196	0.131802567214978	0.083310360484051	0.0822854544967413	0.0569184075928096	0.0498360159872758	0.159924130040136	0.0487697473491984	0.0289903426862726	0.0487219035023391	0.0487112714861981	0.0772844400971827	0.0798149092518019	0.0513385783391769	0.0277611346106337	0.0684268289631364	0.102759792761068	0.119989093355458	0.081159593669152	0.144060062037574	0.112886340366771	0.075451383592956	0.0853006261391471	0.0778798369897736	0.485313288792215	0.109413140312289	0.170491098134656	0.0993153343748565	0.0583254873865482	0.133818512349719	0.214933001539773	0.193836937385677	0.0834299030741959	0.153940395856596	0.0603401264871913	0.0744726077625246	0.106367958728412	0.0609161119268398	0.0730726188707231	0.0816694420734138	0.10171102335432	0.197436256522332
GA57	0.0853813619475172	0.089554034060601	0.117974041142698	0.0649405500378156	0.0825792213883063	0.134695675619172	0.109786218596679	0.116418416715331	0.0767959789420017	0.0950991033830426	0.0762047773659831	0.106810702048618	0	0.0648678468512089	0.1203107600185	0.0908941924760137	0.115204069537647	0.125220369876861	0.0833277513432984	0.142833044583147	0.0945618257980154	0.104126789710588	0.11887107480957	0.105159029289327	0.137048885019289	0.0833796783905439	0.0892913888650711	0.11380700593946	0.139220704860759	0.0649405483796139	0.161474572588699	0.328064130713241	0.160786450661794	0.147638868879188	0.105286897950326	0.077015950222208	0.102759920060635	0.173367324463948	0.0664652112608004	0.0841037019184141	0.105927723732711	0.0664936721776471	0.100054850068056	0.108956295996904	0.111476384799438	0.0864257249943536	0.0871823720558725	0.134770574142235	0.148978690607379	0.0943524247844412	0.168615982764297	0.128151988591811	0.0941603392964662	0.10253717185873	0.10199711778474	0.484677897559272	0.089163861322132	0.147304083088959	0.114108388481492	0.0988061055541039	0.13158155765121	0.239513531590652	0.227909714284569	0.112768364148309	0.173955014295349	0.07593344746515	0.0691182389479093	0.123087158332569	0.0835144423098877	0.0896803568107913	0.0857325906705375	0.123817090020336	0.185839267010151
GA6	0.0391588993229424	0.0437543236396529	0.074218733969963	0.0169227101885166	0.0363831348867729	0.0929306914813516	0.0659414847767112	0.0718658773059195	0.0293581440640294	0.0485818822247287	0.0311954064868541	0.0625377941048808	0.0648678468512089	0	0.0770062384468437	0.0602185296440365	0.0707888545449635	0.0908164949288046	0.0372089048226674	0.100050368092277	0.0493263291486661	0.0600826471028003	0.076149009638513	0.0609366156142017	0.0934803416256351	0.0371787694442754	0.0428843065823494	0.0686549892827793	0.102810036169948	0.0169227068886311	0.120116351134699	0.303375302541136	0.118419386596993	0.104866217765393	0.059583675351483	0.0294595223597505	0.0585843681574169	0.135751594483589	0.0185972210584265	0.0380244121482276	0.0606962012296373	0.0186025628989393	0.0533427842657524	0.064085115871458	0.066392612521245	0.040458822773412	0.0410418205828679	0.094591287910148	0.109714236500852	0.0508335206629426	0.136893264290811	0.0861208928899482	0.0490584769944726	0.0587902910433559	0.0560072774791883	0.484071027750921	0.0765483575647302	0.142090499495166	0.0765382753910892	0.0540994450854457	0.103393227134765	0.208992069718814	0.19552169475855	0.0677817460300043	0.13406312877237	0.0322187243669172	0.0402015823908526	0.0812026200430336	0.0368191981782215	0.0443138194063471	0.0488258757760203	0.0793779235935271	0.169373471115838
GA66	0.0738302425603674	0.0786589860652733	0.102867499972233	0.0613222259522588	0.0796886462944024	0.127447825564881	0.101236682592167	0.0929039070062866	0.0635221793946594	0.0635473762046207	0.065611191545472	0.10198579088907	0.1203107600185	0.0770062384468437	0	0.100377921297243	0.0870796609293632	0.12849908130187	0.0788749926770576	0.0996079580538502	0.0837047787176238	0.100099038342108	0.117367792818131	0.0986554022088195	0.0920659721913663	0.0805205405887329	0.0638718734485934	0.0760798658987488	0.10575980218974	0.06132222335748	0.130606301618044	0.32963166062278	0.101401148420392	0.106079239003134	0.0795642679670092	0.0620920588873854	0.100526215169917	0.14999947143775	0.0630201764329515	0.0780613393419319	0.0827055371394663	0.0612675943458923	0.0737525011704426	0.0909461416680403	0.0860286561038458	0.0816998089466131	0.0653175119536393	0.130920473674331	0.136871668463103	0.0796621308821921	0.154895802357733	0.127153705767911	0.0905984359407666	0.0825360693188027	0.0723524934075999	0.494003198363564	0.119874290501078	0.176392553468244	0.105378495708033	0.0954753144672423	0.127412083210668	0.230873768170825	0.209263839749525	0.0927965759929985	0.147179675937602	0.0693987659884222	0.0893934866921468	0.102879541352241	0.0747722723718846	0.0873755569184067	0.0713006655751455	0.0879363594482643	0.21074135018268
GA68	0.070180168789294	0.0349224796800902	0.0616714526155982	0.049859893367146	0.0300231227895828	0.118545521332911	0.050053732187459	0.0594679003186298	0.0563016812872104	0.074359066916084	0.0637260754639753	0.0513945851437371	0.0908941924760137	0.0602185296440365	0.100377921297243	0	0.0470911276084606	0.114906465540631	0.030823579904708	0.0726250669721401	0.0762905076973968	0.0900897203634183	0.0685316199305082	0.08878814135537	0.0691773303304658	0.0308550171403572	0.0646715262396769	0.0784736742839368	0.116011157462543	0.0498598893784513	0.102701698476919	0.323005942684231	0.118936271604263	0.0727576944939416	0.0810276092491066	0.0588585837283219	0.0523553125635542	0.160556248680811	0.0498781300742518	0.0316554741049656	0.0454541708559099	0.0514922406373903	0.0728311162780632	0.0877264057182603	0.0495239355874182	0.0308235797541912	0.0684354635839811	0.109321829006828	0.121335074964045	0.0828006766887024	0.157249430589604	0.115472447371694	0.0785054224119945	0.081206926379842	0.0783872895808232	0.496609128183789	0.0991442532589038	0.16108432553257	0.099144535891787	0.0852015458348424	0.130665183782276	0.232311775663284	0.219888205894015	0.0893585215689558	0.152933094405917	0.0599214948638521	0.0655376751427398	0.106667620233364	0.0657218940029241	0.0758984433016693	0.0676728114297595	0.0951783614929276	0.188937081193382
GA69	0.071522487816636	0.0341076675539065	0.0588989888477807	0.0550605106835413	0.0349395615283889	0.122179440250902	0.0537686859718477	0.046980244944794	0.0543745378352175	0.0685714623994297	0.0592170725341397	0.0588720864569298	0.115204069537647	0.0707888545449635	0.0870796609293632	0.0470911276084606	0	0.123964311047034	0.0357714559544217	0.0553992514808973	0.0805454915859783	0.096207742569874	0.072119918059219	0.0927933399763071	0.0366033506062296	0.0341076671776145	0.0611026546908448	0.0622081606451309	0.0918625962327827	0.0550605059234482	0.0810100479107915	0.328832274434542	0.0886328148119377	0.0605435283440683	0.0778439184932998	0.0626022763211619	0.0574437056978544	0.165775661535486	0.0534331988957193	0.0366033501546792	0.0349395617541641	0.0567242944556655	0.0702717325866523	0.081012851191741	0.0424266107606165	0.0374352443549368	0.067435208049537	0.114001296441814	0.122403893168225	0.0798959616534036	0.153291021577186	0.121456674102581	0.0845679135033579	0.0828183879981739	0.0693855139831401	0.504981451865399	0.11862795523396	0.189426845616915	0.106102082859537	0.0905311746202936	0.140805050542559	0.238828061261412	0.226335454995584	0.0859869190237739	0.144173803372365	0.0600117000591273	0.0829864038587219	0.111026347285569	0.0652728383288239	0.0813771569254723	0.068780156228729	0.0899054117387894	0.208423970003772
GA7	0.098466586942474	0.097735127735168	0.120078193230761	0.0787102836908001	0.0921775759997392	0.139892961049095	0.119500802923935	0.120674908782045	0.090151805882201	0.105021284065313	0.0919220464285275	0.11180041771796	0.125220369876861	0.0908164949288046	0.12849908130187	0.114906465540631	0.123964311047034	0	0.0930094703693281	0.143402170766183	0.108164396776695	0.104530428028242	0.127825147086623	0.117537161147203	0.140492683539938	0.0930094702940698	0.0989216802209014	0.121379649247786	0.151253790980337	0.07871028182633	0.159389913289083	0.336274512187399	0.160736765411466	0.147181142479031	0.111491853060822	0.0883466186509891	0.112005943695855	0.183999764177986	0.0803676969700992	0.0936725775175022	0.112579493341271	0.0794955470571012	0.106045932556042	0.11083779346687	0.118814802662742	0.0959749655290083	0.0984829946637455	0.142766602487877	0.157379568789643	0.104637297933376	0.17874836075035	0.140282274327344	0.104443994190807	0.113457875646124	0.108423220144227	0.487955474191242	0.130899467533737	0.187125540517195	0.129594008626435	0.101220786157582	0.153918828269598	0.205707936124368	0.213880626522381	0.11915066369781	0.178315991140676	0.0947390322883924	0.0883625848218799	0.130435203409029	0.0922546628110035	0.103308694324259	0.10158129062767	0.131854777139696	0.215075328475749
GA70	0.0431111853645004	0.0083189435077436	0.0400318363399217	0.0209528442020669	0.00083189442603275	0.0962868687706162	0.0313898562030359	0.0373811247673902	0.0334312546283308	0.0525648230592711	0.0351524305802704	0.0282169244054592	0.0833277513432984	0.0372089048226674	0.0788749926770576	0.030823579904708	0.0357714559544217	0.0930094703693281	0	0.0643659235928396	0.0518855753947388	0.0619668710525289	0.042396297320874	0.0645945435483949	0.0574007086982631	0.00166378877680711	0.0467415629236987	0.0708847375718331	0.104887147518721	0.020952840457962	0.0874464475747311	0.305565109758666	0.120702000203157	0.0693488804472968	0.0635411788831757	0.0334312542520388	0.024013813208751	0.138852319388528	0.0226166289901794	0.00249568305232308	0.0241249358714229	0.0226166289901794	0.0575561885618501	0.0678940659407714	0.0316119847273586	0.00499136595412938	0.045102329999961	0.0837238303225751	0.104804245341155	0.0566115688457332	0.141220874463518	0.0897106075038513	0.0529654192352536	0.062432274222374	0.0599774677080639	0.487749297510494	0.0893030362109644	0.159682587410013	0.0850752491993133	0.0578269287191256	0.111306506481887	0.211766828397157	0.198390798135237	0.0720613276153201	0.137462178452147	0.0399835927581245	0.0497955317524346	0.0833048469979655	0.0393949413502758	0.048109390707028	0.057317956548297	0.083404643423479	0.179437455410759
GA73	0.101305553313307	0.0659845374298818	0.0815222954960785	0.0850980309299146	0.0651978180188723	0.145218711572163	0.0799317352022186	0.0604161240085207	0.0827656587905655	0.0808199248982198	0.0858521086135597	0.0798873522441195	0.142833044583147	0.100050368092277	0.0996079580538502	0.0726250669721401	0.0553992514808973	0.143402170766183	0.0643659235928396	0	0.105212968068592	0.122108346434555	0.100758870480338	0.118278403681788	0.0381041305007959	0.0660297123696467	0.0752208364017383	0.0698779736165747	0.102464824519826	0.0850980256618273	0.0849047265194281	0.347136516462673	0.0808204512553986	0.05028438415717	0.0852846849258199	0.08463537841659	0.0850555254804968	0.191826207243433	0.0834707186340985	0.0668616066451627	0.057427904709722	0.083560217096649	0.0793185975929402	0.0959968572162619	0.057758254836304	0.0627484651602278	0.0921871672864213	0.140228090356245	0.147521715197298	0.107774096399997	0.17047465114732	0.147073864372391	0.112697099608303	0.100103696714146	0.0783139069498789	0.516251887937989	0.138955097664336	0.213435133937934	0.128519449721683	0.118962276708147	0.165858475058669	0.262360213606647	0.249765606766397	0.103995545437992	0.161967105843654	0.0867644117561856	0.111676551232284	0.132588232161872	0.0926947929905822	0.110431233251637	0.089139227764775	0.0959957051796444	0.232028200695611
GA75	0.0543126936512764	0.0583743116808961	0.0893775500319522	0.0336881780018505	0.0526992290120835	0.106477370090557	0.0752993073276799	0.0816657135658192	0.0429379657813997	0.06168853852785	0.0460941718910078	0.0778960820964791	0.0945618257980154	0.0493263291486661	0.0837047787176238	0.0762905076973968	0.0805454915859783	0.108164396776695	0.0518855753947388	0.105212968068592	0	0.0724162757302625	0.0859841302300643	0.0766598014066918	0.0970839960594671	0.053447914225134	0.052779748207993	0.0756947118977104	0.112747877685711	0.0336881757083565	0.124536321018681	0.307276467482249	0.117252047578193	0.105536119560852	0.0699055211693801	0.0459904040050025	0.0743468876815203	0.149539718385598	0.0352996447020107	0.0527174696326256	0.0726243538236377	0.0353861288590865	0.0605020856465956	0.0781385102356323	0.0762314538875914	0.0567754913648271	0.0574254033842472	0.109767568363535	0.122372720898552	0.0688275374622658	0.150308094768211	0.101048097164944	0.0656702933136863	0.070103483556798	0.0678891259988751	0.489477879170216	0.100191297479952	0.170524285936897	0.0954757617278533	0.0699203044477135	0.121889309750663	0.221342087563391	0.190777759434599	0.0785131991624531	0.142053188586777	0.0510072220455516	0.0620231127197092	0.0928410292424337	0.0500748857404246	0.0602772455248568	0.0620126111263579	0.0878718155953619	0.179754897763934
