	GA11	GA13	GA19	GA2	GA21	GA23	GA25	GA27	GA28	GA31	GA32	GA35	GA37	GA39	GA41	GA43	GA45	GA51	GA53	GA58	GA59	GA60	GA63	GA71	GA72	GA74	GA78	GA82	GA84	GA85	GA88	GA91	GA93	GB106	GB107	GB112	GB116	GB139	GB144	GB145	GB156	GB160	GB162	GB166	GB167	GB170	GB173	GB177	GB188	GB190	GB192	GB98	GCDF195	GCDF198	GCDF205	GCDF212	GCDF216	GCDF220	GCDF224	GCDF227	GCDF228	GCDF231	GCDF237	GCDF247	GCDF256	GCDF260	GCDF267	GCDF271	GCDF275	GCDF278	GCDF282	GCDF286
GA59	0.0333314785790263	0.0388902339218843	0.019280820040766	0.0290399044563975	0.0325362452428148	0.0278087626352455	0.0275063676891303	0.0330531626864515	0.0289840100220207	0.0182114440590294	0.0470455828489679	0.0353671498408522	0.0578756611606087	0.0620030096609785	0.0526414000325733	0.0325448970790162	0.030831271801332	0.0213267388142119	0.0216374207720763	0.0119562962638083	0	0.0667517875330617	0.0281537774423457	0.0208760032693696	0.0668286708268252	0.0216917064078528	0.0219190393226466	0.0478489226802732	0.0528845649325486	0.0354221804688374	0.0382742452990226	0.0367706111735768	0.0263845007960694	0.0405178296407967	0.0420754901274587	0.0215166948284164	0.0280902921081041	0.0242909849762465	0.0341643860018013	0.0234367321386482	0.0326479705370436	0.0248844601176303	0.0317576353936785	0.0415967385839633	0.0212328103229855	0.0223757588690279	0.0223190582950007	0.0360175862042892	0.0304679512375533	0.027856336643148	0.0490971284194125	0.0523495362939859	0.0330321274020455	0.0398709538834866	0.0217146891253916	0.0206067804058995	0.0234426470623925	0.0259581262885471	0.0533551731419684	0.0364363180153599	0.0637875044285649	0.0413033728948747	0.0500253544311331	0.0207566864167651	0.0221252727764423	0.0314344357924931	0.020869166609088	0.0421132228967517	0.020416321675058	0.0476750018771249	0.025694835027962	0.0479472793563448
GA60	0.0810630887445777	0.0868871993187702	0.0573223131247843	0.04136125959757	0.035894364683014	0.0750085640736301	0.041448908190083	0.0352670923439842	0.0474204192257891	0.0615185650460648	0.0215612241923056	0.0352997837230714	0.0107769914973301	0.00854039378816996	0.0180520584778578	0.0374792352732685	0.0623074361320698	0.0599111883778765	0.0519051577782992	0.0630240088911972	0.0667517875330617	0	0.0400781637678544	0.0501855018012451	0.0512537839963581	0.0530216527933424	0.0501149230909468	0.0215035645159507	0.0165181364675965	0.0340708895689911	0.029596952420443	0.0848595889078246	0.0737301221098563	0.0881807858293707	0.0907688681976964	0.0513623994634007	0.0416043405844407	0.044881341960093	0.0341360683016705	0.0493652430372407	0.0803432325371588	0.0477422007331342	0.0371274147935287	0.029188568318131	0.0657464855472849	0.0486191215764995	0.0510129098865119	0.0338613816320595	0.078157437118617	0.0416319831039267	0.0204187715190905	0.0180334935736175	0.0370675319749297	0.0304572417805291	0.0565927030537466	0.0634035766124725	0.0475831461148431	0.0479822000394566	0.0166368701993817	0.0349181745991562	0.0071768927202099	0.0293759246817743	0.0196876658239599	0.0545551418656051	0.0500717670703777	0.0384107966803842	0.058235110508071	0.0274290284800409	0.0606556097892198	0.0223399898827528	0.0718081193891439	0.0205731049575137
GA63	0.0467265553095124	0.0524400756365121	0.0226316514302685	0.0109020628557174	0.00936272038814772	0.0406970396035849	0.00883552622793224	0.0094942066117632	0.0134665740823204	0.0263905761989229	0.0203649213848015	0.0112860141077427	0.0312394955656444	0.0353220990774306	0.0260861554850984	0.0101080845166562	0.0262982457349397	0.0257018984699942	0.0178263027672515	0.0246394474360377	0.0281537774423457	0.0400781637678544	0	0.0156707237921467	0.0488251401769994	0.0190006940145836	0.0163131788975061	0.0213522346633853	0.0262422890336526	0.0107611443358238	0.0120759444061968	0.0504013908782391	0.0392786602329726	0.0539401277448192	0.0555740564007952	0.0172167927581779	0.0103115871962574	0.0111421899554894	0.00907061505366606	0.0155743350641746	0.0460149264997906	0.014614108583015	0.00922528037218132	0.0155008056370372	0.0313603732396256	0.0146862806545364	0.0170207498783265	0.0111766521950638	0.0437725440909465	0.010075109498105	0.0224586238783568	0.0256696318962959	0.00905513091041057	0.0142203154409248	0.0225346749836598	0.0290756464719471	0.0143160315211674	0.0141886120304616	0.026677579007516	0.0122732527864476	0.0371283905561825	0.0153998969536689	0.0234084954541741	0.0204584806160343	0.0159531883340367	0.0104827151135212	0.0241367402674649	0.0157308184983905	0.0263064892755614	0.0212454466581947	0.0375485755315032	0.0212881912599609
GA71	0.032419442622499	0.0382057183017634	0.0101706006498349	0.0124315730274909	0.0154884878547175	0.0264400899165658	0.0120567357663837	0.01657442203864	0.017655668413323	0.0134203247725964	0.0299512623066101	0.0182949954789659	0.0411078531031657	0.0447029271962667	0.0354537095949806	0.0154476365947042	0.0279988838792449	0.0125012083585854	0.00807831430986448	0.0152226510796357	0.0208760032693696	0.0501855018012451	0.0156707237921467	0	0.0566554964341298	0.0086464212685259	0.00812831442248114	0.030791606801101	0.0356056369991616	0.0181923850176085	0.02183513960453	0.0361227028899723	0.0250937596923023	0.0395345841769618	0.0422247854823416	0.0077197482277912	0.0114994216645654	0.00783369223401421	0.0177050549536943	0.00850694142329046	0.0317037738295216	0.00951469016515396	0.0146453445542115	0.024337193204297	0.0170452682339031	0.0080076251190739	0.00727145970243998	0.0187576199938176	0.0295266222886064	0.0113192757525754	0.0318419168223486	0.0350437533072751	0.0175893528862019	0.0225946015320869	0.0103938676830795	0.0151155783649007	0.00846460031585373	0.010372327099733	0.0361013740225874	0.0195348085506321	0.0465781511268531	0.0240625048460759	0.0327886058525606	0.00981518611161396	0.00820555822509858	0.0142372639243011	0.0111319621521603	0.024963005144864	0.0122331996692928	0.0304796426848631	0.023168833042034	0.0307935350245298
GA72	0.0861169640915562	0.092057509554757	0.061874788555533	0.0544126481194087	0.051600169202294	0.0802543318331844	0.0513483460503395	0.0506455300733297	0.0498230665395356	0.0661425936327438	0.0480482170753407	0.0525788916933416	0.0465075123791743	0.0490899284680684	0.0484687416541456	0.0532558847105864	0.0635298544710333	0.0657176540581265	0.0593078488653356	0.0642887798297887	0.0668286708268252	0.0512537839963581	0.0488251401769994	0.0566554964341298	0	0.0602105582753817	0.0577991618351503	0.0474830981381614	0.04796562242237	0.0512259083640094	0.0485332059213007	0.0896973646048344	0.0790518192630826	0.0937055413319607	0.095363560123275	0.0583455411322189	0.0540612139409841	0.054604556260988	0.0495743661592103	0.0581037927832868	0.0857832607145261	0.0571848551432292	0.0523029107111271	0.0518841201608831	0.0704065554145009	0.0567860116787029	0.0588830708328522	0.0523629378941324	0.0835411355953024	0.0539867847480557	0.0487966484042129	0.0488993789285722	0.0492912200138424	0.0518280829143043	0.0630405357841289	0.0688511585120601	0.056676042200339	0.0550526561535368	0.0482343701702176	0.052474984955607	0.0492300473605142	0.0517538852914415	0.0489566705443642	0.0608598947374508	0.0576188635043424	0.0533686639233069	0.0643368131584591	0.0503653398893698	0.065511725127998	0.0496379483980362	0.0772424904686032	0.0477768364127236
GA74	0.0295059476988484	0.0359131272957482	0.00925221773878097	0.0126900240982356	0.0173606116541031	0.0237963879763177	0.014596499634361	0.0187690150359589	0.0206331371734239	0.0125698778740685	0.0318406277025739	0.0187000076902673	0.043386868793856	0.0451714038058664	0.035868258751703	0.0159031784072556	0.0308535337410491	0.00864681619104242	0.00627873286915322	0.0152795906884201	0.0216917064078528	0.0530216527933424	0.0190006940145836	0.0086464212685259	0.0602105582753817	0	0.00628150009460932	0.0327141076853179	0.0365573610884674	0.0199601946238692	0.0247310663742775	0.0336226090939358	0.0229692106168115	0.0360894586063094	0.0412117150621583	0.00625702545441913	0.0116062697306548	0.00853969485056822	0.0204651627049904	0.00591852152918896	0.0295245238965509	0.00755734233811234	0.0161117585963861	0.0241680061915005	0.0147599197872397	0.00678557169275603	0.00528321369766314	0.0192721229554577	0.0273908080646034	0.0119665785894889	0.0327024153913512	0.0352868754981142	0.0207268933276411	0.0227281789982108	0.00702770525857326	0.012574821007391	0.00738277326499975	0.0113353808363429	0.0369923789844368	0.0195213952383986	0.0475981944814475	0.0239796062479868	0.0335381585126272	0.00667381695250632	0.00651458842971484	0.0147840769495815	0.00740541836302961	0.0259182457388802	0.00980714292352492	0.0309413401504057	0.0192682553703586	0.0327750044225743
GA78	0.0318660772960595	0.038122924759683	0.0101333574269607	0.0104932006480257	0.0146824199285339	0.0260396381238043	0.012374668478533	0.0158571489766767	0.0180594177747315	0.0139571329604627	0.02905096583106	0.0162904424724555	0.0405082593323907	0.042900807346509	0.0335970643644381	0.0136247627305413	0.029614986588407	0.0105717498050636	0.0063658870513984	0.0163601703019907	0.0219190393226466	0.0501149230909468	0.0163131788975061	0.00812831442248114	0.0577991618351503	0.00628150009460932	0	0.02982228714032	0.0339542268352075	0.0173352072438733	0.0218913614552355	0.035878674456417	0.0251144952131341	0.0386843741542161	0.0433107027501771	0.00660392487271115	0.00975135274377247	0.00651192716781445	0.0175531995976626	0.0060468371334307	0.0316827251491222	0.00708263558617821	0.0134734933281016	0.0222857550134638	0.0168753663075599	0.00676976977153728	0.00528847043592991	0.0171234307556667	0.0295791120616475	0.00946932706883121	0.0301934495154354	0.0331316914014292	0.0178478584257942	0.0207123636430355	0.00836283186182493	0.014529022069488	0.00652850721067954	0.009300958941399	0.0344760997992272	0.0176683754161602	0.0449782058671869	0.0220387008963059	0.031110852016042	0.00722372755784579	0.00646034362573045	0.0130046133441154	0.00988512356398684	0.0234182442825363	0.011654884550918	0.0286545456772802	0.0221523318928902	0.0299595698638998
GA82	0.060769944818634	0.0669204052725826	0.0374476694586602	0.0211364337845207	0.0160458314637042	0.0549374875621964	0.0221294183754409	0.0158399901966649	0.028052742894024	0.0423128953335261	0.00624998056358009	0.0149822488257831	0.0120938784569841	0.0150909994639494	0.00761522829763102	0.0172508852650421	0.0432998986745423	0.0396435713640066	0.0316103053175741	0.0442332383621522	0.0478489226802732	0.0215035645159507	0.0213522346633853	0.030791606801101	0.0474830981381614	0.0327141076853179	0.02982228714032	0	0.00669861108833698	0.0143784848135905	0.0108535704532205	0.0647197986266228	0.0537784715568779	0.0678916709365869	0.0716433971743993	0.0310828625741932	0.0214041716823674	0.0246922174148788	0.014615307926586	0.029066204102804	0.0603783513334664	0.0274289676148181	0.016991905202487	0.00987008213056157	0.0456535372920711	0.0284660119243493	0.0306892249958985	0.0137984385605751	0.0582675222646106	0.021509612044978	0.00625878483976586	0.00727046850358484	0.0181586073495147	0.0109099402113564	0.0362700082436957	0.0433287547167504	0.0274017858554167	0.0278797651913882	0.00763944798205612	0.0146526950623163	0.0167925759933588	0.00979388662322302	0.00586570478532454	0.0342826517392891	0.0298471097279378	0.018224785506556	0.0379366385327144	0.00850515034886999	0.0403947092667975	0.00620104061119785	0.0514810600816601	0.00646798985697461
GA84	0.0651250459780597	0.0713461086605534	0.0420074876059185	0.0250894270950195	0.0204714736571968	0.0593565254650935	0.026910680600188	0.0202942314190847	0.0331760999379736	0.0470587335752718	0.00667511122395294	0.0189890265747002	0.00761625788708434	0.00938136093412535	0.00461743252746987	0.0212004283781756	0.0481783652471171	0.0434942863731071	0.0355598657119154	0.0491355024654456	0.0528845649325486	0.0165181364675965	0.0262422890336526	0.0356056369991616	0.04796562242237	0.0365573610884674	0.0339542268352075	0.00669861108833698	0	0.0185773893014876	0.015112546860532	0.0690833001275255	0.0583332630645747	0.071951814936568	0.076548059706134	0.035137622457261	0.0254888408111803	0.028963028124035	0.0195730504852654	0.0328960154356077	0.0648639984428883	0.0312780487642746	0.0213200459821206	0.0127587260459691	0.0499943294609436	0.032637733175899	0.0345553997904062	0.0175419700087396	0.0627550323578444	0.025641873591777	0.00533440361808365	0.00470643908530944	0.0228419909724081	0.0140615194339794	0.0401052459509987	0.0476143188925102	0.0313895544733363	0.0324814341811821	0.00459530135486428	0.0185228660467523	0.0114666297702551	0.0130143571160546	0.00509588536042062	0.0382713059697187	0.0339596935482037	0.0221437003341212	0.0418123505783804	0.0113433506086967	0.0445004860785874	0.0067442033529244	0.0553664181268576	0.00652289022444606
GA85	0.0481833186038215	0.0543707962514776	0.0248379894541671	0.00941105916357665	0.00637781674668811	0.0424734507169988	0.0105538265944242	0.0066849068377515	0.0173936773637178	0.0297623004839577	0.0135396804808724	0.00695451821148809	0.0245785101674347	0.027515253729441	0.0182728770922757	0.0067017574734619	0.031802969316792	0.0268677614742156	0.0189227969997158	0.031743403637048	0.0354221804688374	0.0340708895689911	0.0107611443358238	0.0181923850176085	0.0512259083640094	0.0199601946238692	0.0173352072438733	0.0143784848135905	0.0185773893014876	0	0.00713828537199232	0.0520869407689933	0.0412701636439923	0.055287555048261	0.0591787462959988	0.0183758098124103	0.00962687218373623	0.0121596104234946	0.00711649081745006	0.016350789849336	0.0478580941756566	0.0147924005768892	0.00625200351248048	0.00847818357211472	0.0330031481054094	0.0158414852186906	0.0179527731203107	0.00609489626161792	0.0457328863140911	0.00942796571391889	0.0148858493828977	0.0178329425021968	0.00902488050427325	0.00807491015711084	0.0235242879563811	0.0308038136272719	0.01469771043548	0.0154387303769137	0.0190969213109576	0.00726681832586312	0.0295569470359219	0.00837725720184883	0.0157386836116061	0.0215899419354632	0.0172395825649452	0.00723925557791848	0.0251918988857381	0.00884234145897525	0.0277653065688833	0.0134708566574681	0.0387228208810392	0.0142436256606339
GA88	0.0527249740229713	0.0586033051062112	0.0288809192263418	0.0132838704710299	0.0083204416000764	0.0467394481629434	0.0131655282477938	0.0083012075981859	0.0192816168907089	0.0330979686343309	0.0100087029412577	0.00902630191771408	0.0204531764552806	0.0242034718065024	0.0150453468615359	0.00985516654562694	0.0341038780682015	0.0316539906115845	0.023599875140747	0.0345325662820327	0.0382742452990226	0.029596952420443	0.0120759444061968	0.02183513960453	0.0485332059213007	0.0247310663742775	0.0218913614552355	0.0108535704532205	0.015112546860532	0.00713828537199232	0	0.0564865859018432	0.0453271710436151	0.0598786539877906	0.0623396331011647	0.0230280890439947	0.0133231810548089	0.0165517658437367	0.00672181626556046	0.0210875950828947	0.052004403124253	0.0195349325764586	0.00946535570006065	0.00798124025782777	0.0374406069667652	0.0203021171366363	0.0227159230424223	0.00785260696570869	0.0498185011022019	0.0134593730514888	0.0115788375413177	0.0146521691378733	0.009845473116847	0.00759707772492836	0.0283003065622214	0.0350735531461359	0.0193721085100087	0.0197544308670919	0.0157111534340815	0.00856033322105015	0.0260555415668271	0.00767631952843695	0.0124992699717463	0.0262346271745334	0.0217762302108711	0.0107618046987971	0.0299547214550201	0.00736875352661379	0.0323440766319482	0.0110810526924189	0.0435077393182901	0.010737231711509
GA91	0.00808884447553393	0.00740743291710099	0.0298598581040748	0.0451518835481068	0.0493613921783187	0.0116113611970878	0.0456713855341829	0.0505510657047383	0.0503743913288068	0.0246423807681886	0.0639070539989255	0.0514492003454102	0.0753204307396605	0.0781312636052719	0.0688151860553207	0.0486762618476694	0.055092584642798	0.0265677754550871	0.0340258213644377	0.0303584784269333	0.0367706111735768	0.0848595889078246	0.0504013908782391	0.0361227028899723	0.0896973646048344	0.0336226090939358	0.035878674456417	0.0647197986266228	0.0690833001275255	0.0520869407689933	0.0564865859018432	0	0.0116735852730338	0.00765584615491933	0.0091764243340797	0.0349561958903014	0.0440195819193667	0.0402955363194148	0.0520376871255311	0.037621294609224	0.00633747672786786	0.0394442546548265	0.0481625641460973	0.0576378192112903	0.0207407811769482	0.036897583290784	0.0357048407836695	0.0521739056390343	0.00851651765770665	0.043912040784654	0.0653498149053617	0.0684523482364838	0.0519589644414608	0.0559297735341872	0.0304088624890405	0.0222278876333601	0.0382243811595018	0.0420864533369589	0.0695501400741062	0.052746330660702	0.0801239152899896	0.0573902780735734	0.0663019442799115	0.0315619962327559	0.0359215853604102	0.0475666572650274	0.0283412820556098	0.0584753540278685	0.0261777103643375	0.0638827704495252	0.0148725924458392	0.0648007816588036
GA93	0.00912286745116228	0.0139390808786501	0.0192337340223744	0.0343861428343437	0.0384398965409609	0.00688456460678329	0.0350115793672475	0.0396175927510767	0.0396149489238407	0.014243060751169	0.0529285293411125	0.0407593657234401	0.0643347809937867	0.0674211667718911	0.0581903656700043	0.0379491933630873	0.0440740078838185	0.0159345483724875	0.0233026664807565	0.019212821554957	0.0263845007960694	0.0737301221098563	0.0392786602329726	0.0250937596923023	0.0790518192630826	0.0229692106168115	0.0251144952131341	0.0537784715568779	0.0583332630645747	0.0412701636439923	0.0453271710436151	0.0116735852730338	0	0.0149088929850618	0.0183381327531404	0.0241706899244978	0.0332110129823588	0.0294487343517819	0.0409472243615774	0.0269394377810937	0.00771482136968354	0.0287628226132706	0.0372505572746799	0.0469569415606634	0.0107714725150303	0.0260931991812105	0.0250113456218381	0.0413962390010405	0.00634553434263745	0.0330352600325238	0.0545126813830751	0.0577365394418288	0.0412662636037126	0.0452268590793164	0.0197169860740277	0.0120138137905877	0.0274144370541579	0.0313747950425052	0.058870553405899	0.0421461759868896	0.069348818387347	0.0467098180317517	0.0555719920255319	0.0208439132471503	0.0251291123679792	0.0368339193966052	0.0176366756039888	0.0477092426383134	0.0156847665679048	0.0531636228540329	0.0070244637176846	0.0539333661547815
GB106	0.0102377830995153	0.00733054131669265	0.03345521782158	0.0478087252363412	0.0525298422635204	0.014376568379859	0.049533526328477	0.0539182269513005	0.0541532804267575	0.0282974252195069	0.0670685401995375	0.0542007857801938	0.0785925392475393	0.0807880170342296	0.0715228464416783	0.0513683196646397	0.0585961228970325	0.0290712310998428	0.03671139243501	0.0338606882576991	0.0405178296407967	0.0881807858293707	0.0539401277448192	0.0395345841769618	0.0937055413319607	0.0360894586063094	0.0386843741542161	0.0678916709365869	0.071951814936568	0.055287555048261	0.0598786539877906	0.00765584615491933	0.0149088929850618	0	0.00725405762028514	0.0376990655004376	0.046915421469344	0.0434027754259531	0.0554945990066938	0.040026135573333	0.0089057446827858	0.0418905790029752	0.0512156949350328	0.0600651345319218	0.0243043129360586	0.0398416897526594	0.0381596215596103	0.0548098192296245	0.0107580942226423	0.046831748062613	0.0681256853947134	0.070988962784259	0.0558414849443267	0.0584695828006123	0.0328029890290715	0.025258998612337	0.0409826461714928	0.0454818717006481	0.0725185228041326	0.0553296731427462	0.083034552182212	0.0598402018799926	0.0690331522262458	0.0343361273784228	0.0387831531991862	0.0502806118491924	0.0308511036852695	0.0613605461713642	0.0292037313126705	0.0665159017374419	0.0174565010544176	0.0680088811751568
GB107	0.0128276253664734	0.00788946517018808	0.0368844758380543	0.0526596174547167	0.0561785764164395	0.0179874159941318	0.0518438207606475	0.0569364311869698	0.0562358855674363	0.0307518911049372	0.0707439133765722	0.0589937977492809	0.0817904980345206	0.0856833868105002	0.0764420347833874	0.0562098860138594	0.0605653061935998	0.0341599457944282	0.0415492187621015	0.0354391440485764	0.0420754901274587	0.0907688681976964	0.0555740564007952	0.0422247854823416	0.095363560123275	0.0412117150621583	0.0433107027501771	0.0716433971743993	0.076548059706134	0.0591787462959988	0.0623396331011647	0.0091764243340797	0.0183381327531404	0.00725405762028514	0	0.0423749288487615	0.0513786501204125	0.0475850329931938	0.0579884066575705	0.0452318999803428	0.0117683293617735	0.0470519454378371	0.0553069328795178	0.0652494064033634	0.0284036384199304	0.0441314357925545	0.043300885330848	0.0596776098916025	0.0138625956135755	0.0512278692589866	0.0727552162727924	0.0760179041612028	0.0579239251938733	0.063506977199906	0.0380043011685514	0.0293824417761179	0.0456510073684081	0.0492519452565848	0.0770508397859756	0.0604280356806938	0.0875237647331122	0.0650022827991934	0.0737475231289864	0.0390692503012792	0.0432906812339118	0.0550299713933709	0.0359235913539776	0.0658887820412414	0.0337487793894428	0.071417254367561	0.0223576980595938	0.07164730511681
GB112	0.0309723820443256	0.0371822156764642	0.00896958598979946	0.0113020952875641	0.0157810847952285	0.0251419263835432	0.0129004655349435	0.0171725926309297	0.0185872118901273	0.0131528193502678	0.0302686377738913	0.0174538878667535	0.0417111866702937	0.0440336846078586	0.0347703720696948	0.0146605574744612	0.0292704038585376	0.00984857187458229	0.00570824631546257	0.0154713210743861	0.0215166948284164	0.0513623994634007	0.0172167927581779	0.0077197482277912	0.0583455411322189	0.00625702545441913	0.00660392487271115	0.0310828625741932	0.035137622457261	0.0183758098124103	0.0230280890439947	0.0349561958903014	0.0241706899244978	0.0376990655004376	0.0423749288487615	0	0.0102004325575891	0.00692790996041055	0.0186752590698877	0.00608627308298824	0.0307687112892216	0.00768706995071937	0.0144883357058985	0.0233970596125782	0.0159398159223863	0.00551378545633545	0.00594085138855558	0.0180788394581113	0.0285853966694288	0.0105014612628947	0.0313455256812199	0.0342889736886277	0.0190534671213515	0.0217708987136832	0.00815558830050356	0.0137941808865471	0.00683073773674403	0.0098592708677505	0.0356730646406761	0.0185952582961005	0.0462372102821716	0.023074792063033	0.0322225267876579	0.00692465733336943	0.006661997415417	0.013521165574073	0.00875392267033646	0.0245463050845446	0.010801382397826	0.029812241951474	0.0211459012899661	0.031155441549014
GB116	0.0400867404021097	0.046298358250748	0.0169301394660101	0.00621939138591647	0.00721301370790708	0.0342053577228628	0.00748975321443545	0.0089801006240187	0.015290135724677	0.0219667534757819	0.0205493760953723	0.00878241531800178	0.0320258834822611	0.0344314005489301	0.0252232057503378	0.00669372559294594	0.0288512694150811	0.0185658593751452	0.0108101624558031	0.0240235563104201	0.0280902921081041	0.0416043405844407	0.0103115871962574	0.0114994216645654	0.0540612139409841	0.0116062697306548	0.00975135274377247	0.0214041716823674	0.0254888408111803	0.00962687218373623	0.0133231810548089	0.0440195819193667	0.0332110129823588	0.046915421469344	0.0513786501204125	0.0102004325575891	0	0.00491725865368157	0.00953445818881984	0.0088176089597659	0.0397756607883205	0.00788877269598853	0.00618021449807918	0.0139807783998549	0.0249849174435091	0.00803152247240315	0.00991953439032188	0.00889374480836771	0.0376193205252139	0.00524979860361929	0.0218055677609612	0.0247532721477175	0.0107342834241049	0.0123856576768719	0.0150567537051334	0.0226593344528792	0.00798819199171519	0.00888403963927895	0.0260690761767704	0.00971936422748247	0.0366084111873249	0.0137387478437199	0.0226573920056149	0.0134472986024739	0.00966523183895407	0.0062887069443329	0.0168009403836678	0.0149315278142258	0.0195607344685781	0.0202091026373885	0.0303670523518866	0.0214525185939338
GB139	0.0364724705842408	0.0425363578316238	0.0131747509479861	0.00639205135527359	0.00930821864202506	0.0306264220482924	0.00691898540838273	0.0107143128695286	0.0144500148840098	0.0181969301539915	0.0238468981150425	0.0115094042225562	0.0353464465023893	0.0381215232603177	0.0288731010273249	0.00879179606345868	0.0278837524655491	0.0152410541218941	0.00759671979837797	0.0202527614310384	0.0242909849762465	0.044881341960093	0.0111421899554894	0.00783369223401421	0.054604556260988	0.00853969485056822	0.00651192716781445	0.0246922174148788	0.028963028124035	0.0121596104234946	0.0165517658437367	0.0402955363194148	0.0294487343517819	0.0434027754259531	0.0475850329931938	0.00692790996041055	0.00491725865368157	0	0.012218658022131	0.00559890577146276	0.0359701163351837	0.00577215913852507	0.00804774360637171	0.0176653450571302	0.0212737698333733	0.00487196221358244	0.00667925372089476	0.0121042272781558	0.0338530252038529	0.004966458071122	0.0252816874646779	0.0284384194234706	0.0126368638052784	0.0159251412771868	0.0118914412527411	0.0189193001750744	0.00484270538495044	0.0066247425615938	0.0295963736269811	0.0128534721984349	0.0400962649722292	0.0174172476117471	0.0262369820189596	0.00989747074293913	0.00642547936465666	0.00773050400459048	0.0136615893723575	0.0184258900563976	0.0159651946389314	0.0238492786790235	0.0270314222352222	0.0247717610080585
GB144	0.0482496815272654	0.054154062323799	0.0245378764835421	0.00957942325998135	0.00559291694162771	0.0423756529473596	0.00924666685221547	0.00650216217477326	0.016075488302217	0.0290083202693348	0.0140742098258789	0.00718093933678712	0.0250163804551568	0.0287194736490045	0.0194710504752819	0.00669833325376414	0.0303031007260686	0.0274399906359237	0.0193666357246011	0.0305055308560229	0.0341643860018013	0.0341360683016705	0.00907061505366606	0.0177050549536943	0.0495743661592103	0.0204651627049904	0.0175531995976626	0.014615307926586	0.0195730504852654	0.00711649081745006	0.00672181626556046	0.0520376871255311	0.0409472243615774	0.0554945990066938	0.0579884066575705	0.0186752590698877	0.00953445818881984	0.012218658022131	0	0.0168773374153358	0.0476916782708481	0.0153522842135657	0.00645470943694671	0.00939243066717278	0.0331893711529597	0.0160264672118832	0.0184344358535277	0.00694430608307059	0.0453933528201147	0.00971471861174161	0.0158247662134318	0.0190428954577356	0.00802921771890286	0.00829295260652975	0.0240081050574328	0.0307560717743455	0.0152647744257455	0.0152667218541745	0.0199907576909872	0.00805714144606632	0.030490147852988	0.0093804063308382	0.0167986616689825	0.0219888811404205	0.0175293662792279	0.00802292428073483	0.0257474620158624	0.00973387718708678	0.0280153605277942	0.0145464072008664	0.0392172782108037	0.0147843408443015
GB145	0.0334910928187045	0.0399251011096769	0.0109131345490107	0.00912953118412671	0.0137707385166332	0.0277989201266507	0.0112506375516379	0.0152018684729219	0.018109131632655	0.0158888199037374	0.0281956279179966	0.0149593366177122	0.0397297813171389	0.0414370651347469	0.0320930353017768	0.0122763346198645	0.030466995644148	0.0113400035970515	0.00596376624705936	0.017973679512965	0.0234367321386482	0.0493652430372407	0.0155743350641746	0.00850694142329046	0.0581037927832868	0.00591852152918896	0.0060468371334307	0.029066204102804	0.0328960154356077	0.016350789849336	0.0210875950828947	0.037621294609224	0.0269394377810937	0.040026135573333	0.0452318999803428	0.00608627308298824	0.0088176089597659	0.00559890577146276	0.0168773374153358	0	0.0335309335754977	0.00597513856535608	0.0125360363151295	0.0202209610031033	0.0185922474901408	0.00630580771342861	0.0048388753219372	0.0155387981547833	0.0314111321637727	0.0087693218386384	0.0290430008687756	0.0315274321050806	0.017198211428794	0.0189663605809193	0.00813595140627715	0.0161656302616301	0.00552744245758713	0.00897626095272676	0.0332951217776898	0.0157724122394516	0.0439093426584896	0.0201086728407936	0.0298607090318745	0.00772841192306857	0.00632393874834771	0.0114992840540116	0.0103248146155642	0.0222610013954567	0.0128730140776947	0.0271987113913502	0.0231398209421472	0.0291253459555182
GB156	0.00613204699075508	0.00817352889171529	0.0259182126251887	0.0409855859335324	0.0449868920023995	0.00801256492574031	0.0417003043071188	0.046208114485548	0.0463003768312811	0.0204563959868568	0.0595139041919299	0.0473363737039494	0.0709231439413446	0.0739991840991107	0.0647399478187465	0.0445486204040171	0.0507875390802369	0.0224571697075259	0.0298635403089451	0.0259420291680579	0.0326479705370436	0.0803432325371588	0.0460149264997906	0.0317037738295216	0.0857832607145261	0.0295245238965509	0.0316827251491222	0.0603783513334664	0.0648639984428883	0.0478580941756566	0.052004403124253	0.00633747672786786	0.00771482136968354	0.0089057446827858	0.0117683293617735	0.0307687112892216	0.0397756607883205	0.0359701163351837	0.0476916782708481	0.0335309335754977	0	0.0353628059077744	0.0438364092072453	0.053544265340374	0.0169194374313446	0.0326323004420659	0.0316117466286276	0.0479792660534984	0.00484701764982692	0.0396174508701972	0.0611385581544553	0.064310818948228	0.0479573902833943	0.0518062869933519	0.0263293536398748	0.0178992881632476	0.0339804023240853	0.0380447907279236	0.0654433598045749	0.0487241441327514	0.075937445040303	0.053295747837936	0.0620889931239865	0.027414490591095	0.0317339212304414	0.043351437106277	0.0242224849967493	0.054261631021897	0.0221392874502473	0.0597452598087715	0.0109223801680286	0.0604524498410297
