	GA11	GA13	GA17	GA18	GA19	GA20	GA24	GA27	GA28	GA29	GA33	GA35	GA37	GA39	GA40	GA41	GA44	GA45	GA5	GA58	GA59	GA60	GA63	GA65	GA67	GA7	GA71	GA72	GA76	GA77	GA79	GA82	GA83	GA85	GA86	GA87	GA92	GA96	GB101	GB102	GB116	GB118	GB119	GB127	GB128	GB130	GB144	GB147	GB149	GB151	GB155	GB157	GB164	GB165	GB169	GB175	GB178	GB189	GB98	GCDF194	GCDF197	GCDF202	GCDF209	GCDF213	GCDF215	GCDF217	GCDF218	GCDF220	GCDF222	GCDF224	GCDF225	GCDF226	GCDF227	GCDF228	GCDF229	GCDF230	GCDF231	GCDF232	GCDF235	GCDF236	GCDF237	GCDF238	GCDF239	GCDF240	GCDF241	GCDF243	GCDF244	GCDF245	GCDF246	GCDF247	GCDF248	GCDF249	GCDF251	GCDF252	GCDF254	GCDF255	GCDF256	GCDF257	GCDF259	GCDF260	GCDF261	GCDF262	GCDF263	GCDF265	GCDF266	GCDF267	GCDF269	GCDF271	GCDF272	GCDF273	GCDF274	GCDF275	GCDF277	GCDF278	GCDF279	GCDF280	GCDF281	GCDF282	GCDF284	GCDF285	GCDF286
GA71	0.167384733897493	0.12724032486328	0.271786528253796	0.187130606460451	0.212458676517461	0.195588788205777	0.0857306770038498	0.130696694470114	0.422701452416603	0.211566277751417	0.36548903689842	0.139868553774902	0.11213896647472	0.114836362670317	0.195313269742812	0.165756112100989	0.106212588911406	0.216877940854039	0.0990278173350927	0.0857306739146059	0.387200528925115	0.0934669835436525	0.175761249010461	0.166458076223581	0.202564002287508	0.137045801871202	0	0.647358991280951	0.120709415045426	0.150677787629191	0.18511083772914	0.162287686847978	0.192444097965655	0.134279823880831	0.310848240223196	0.17175086610245	0.191172671588984	0.171325238064082	0.221256636158384	0.122485565840069	0.0873947041579569	0.199805891348256	0.13511197122209	0.118280928130403	0.169939376940631	0.0857306739146059	0.151337285384987	0.118688928537221	0.0967225573881708	0.155125761536336	0.113821418542001	0.189604096603815	0.2283482276129	0.172577824631725	0.0946794453011167	0.0857306739146059	0.233056342135174	0.0980173144301381	0.114033970994794	0.322231830144771	0.390276073957935	0.180473459414159	0.123109102663067	0.102765227997243	0.276955394130765	0.151816003965308	0.157413872128183	0.348207334827895	0.165082632855634	0.129112936669227	0.11504769378878	0.162573800243513	0.202480989781142	0.148945668467669	0.179205634226703	0.0961344832498016	0.128402181496524	0.150698572585378	0.117898049867815	0.113834026316651	0.111710870694934	0.127523843387161	0.483338557108484	0.130628255750946	0.188333710241649	0.130929059010338	0.0988626883111217	0.11425184560093	0.149251336965597	0.114437460372544	0.150706327294536	0.261756349768903	0.235710160073006	0.471269974202821	0.119765491196603	0.119488703218674	0.118333894590085	0.155077704256683	0.173407878689092	0.0966228994475019	0.131119420582598	0.138751051623863	0.194158598818261	0.107600999488072	0.103971723504741	0.117729098658369	0.142761371183124	0.114198216434681	0.10620567861079	0.126397164594946	0.109503895759281	0.166693662547252	0.11563352512365	0.108797814433623	0.0999835290842586	0.13149534598595	0.139074690188422	0.125328182007628	0.111997307532213	0.202729071029509	0.0898342881013047
GA72	0.649875206778748	0.659806355081423	0.692703017080673	0.659169905113451	0.647954828209347	0.662038854276291	0.659487966335181	0.655677148188003	0.607481735523301	0.673041395466737	0.662529209045449	0.661569378592751	0.654487637558369	0.665019550708809	0.686913000814842	0.641018466515975	0.666940556030081	0.65998698906465	0.66150672628422	0.659487966335181	0.679662066276627	0.65750741777998	0.667578193274411	0.689554212069271	0.692576672693696	0.660860967756522	0.647358991280951	0	0.661522425786413	0.650931134368434	0.691542444205043	0.632439924008919	0.68136674948413	0.653793439118549	0.662383289650233	0.691451855982193	0.654366199416344	0.641664380979056	0.693432042092988	0.672499385747043	0.660064622609302	0.690374503232012	0.652062858595993	0.67198391333975	0.690853030994685	0.659487966335181	0.648599868470972	0.670233954684903	0.663548213062864	0.661769780847761	0.6576288486972	0.636576481539794	0.667268921028484	0.690426063658011	0.660729227644024	0.659487966335181	0.705982252202853	0.664090806185597	0.662425601121151	0.638478024439378	0.598904413406295	0.690404070748223	0.6672611332903	0.659562000120529	0.63104903818381	0.662056428013426	0.676346664476876	0.648994453627654	0.647871644207926	0.653169339353388	0.658451530066403	0.688107545929726	0.642648646325776	0.650811326624167	0.649579758595939	0.663334555096097	0.671728311163006	0.64160312366004	0.658459244954466	0.666149681866771	0.663042932447761	0.674743235111237	0.637857178846995	0.653460787402259	0.635989954375257	0.664018927198468	0.664404527105466	0.661680317888356	0.67941476118685	0.659816261493798	0.636307532739158	0.639088484976027	0.641465510382797	0.649103442225793	0.670470249171209	0.668645428888725	0.660644918379158	0.680959805695697	0.665977945231428	0.66004672857246	0.671414492106197	0.66885916271595	0.654624338703926	0.66463950547305	0.658198055594858	0.669526501135393	0.650635992637788	0.663284697917977	0.66327343143598	0.674449829140095	0.66294813758195	0.639194336804477	0.667294142824231	0.660460183716784	0.664651233740527	0.671509577168359	0.677147171112022	0.666153135323765	0.66544713516428	0.643753573750005	0.654841263486881
GA76	0.132797115171949	0.0879268062987713	0.220424653379002	0.163354239040854	0.191039462940711	0.160666312740156	0.0415964163786961	0.0877669463780793	0.411188225553493	0.176024879545274	0.350641061711793	0.098280251503574	0.0637321421932994	0.0710333887713425	0.162298774252636	0.129946003197645	0.0628023472417033	0.169061954575356	0.0544813289165948	0.0415964137499381	0.36518181905602	0.0411726897488339	0.1253232694786	0.126365285630178	0.165014619703847	0.0914804817770015	0.120709415045426	0.661522425786413	0	0.110129203609746	0.145273942095839	0.127361499544496	0.163243296923059	0.112038099479796	0.289873444597528	0.131719607220154	0.151704420495515	0.13194429812332	0.186064606739415	0.080069064774146	0.0432333316315304	0.164915299927345	0.0854186902217793	0.0750917059962045	0.12987315963314	0.0415964137499381	0.0967271891093314	0.0632860781554359	0.0529184226097182	0.115511207182826	0.0827245593936455	0.15376660591838	0.189279357441748	0.123672535774684	0.037802227078984	0.0415964137499381	0.196119042668454	0.0545659554708335	0.0702717423133378	0.31121429484902	0.376899597169173	0.141796520262054	0.0819251142028305	0.0598820637008457	0.253436706471022	0.0953812761552105	0.115830795274991	0.337863606937004	0.119541805237532	0.08370256386321	0.069332069350463	0.119076742517828	0.166081142244917	0.108191879663729	0.146202669168512	0.0520994591837128	0.0798661865651457	0.111507651339652	0.0765982902223113	0.0732848317352961	0.0689446170804928	0.0857433268536973	0.47948161384674	0.108289484847149	0.166543853892521	0.0776938550019016	0.0555501592279685	0.0730431324830561	0.107132370028682	0.0740089793360293	0.129744265012142	0.224074442240626	0.195356376356248	0.450664064197829	0.0755954373044649	0.0764725563878363	0.0767471733023271	0.112254675534187	0.135160193562207	0.0611281423556684	0.0904726346089232	0.0940422697858226	0.162484125732773	0.0671221200621339	0.0730716678586723	0.0715933214835446	0.0963838115296882	0.0715210800896389	0.0620032742976992	0.0824012810345551	0.0682158347200414	0.144417928336564	0.0783287427585685	0.0674967850285648	0.0560480958847988	0.0908162217361457	0.0965746251320598	0.0857261340651247	0.0694536727693195	0.18139548530106	0.057546076985697
GA77	0.17269049130493	0.133906004705814	0.230051812951011	0.179076207632368	0.226424961454338	0.182783004489135	0.091925791353463	0.128591096781269	0.418854489320456	0.159869358733748	0.321570178700818	0.148119966678246	0.0884399378126619	0.119578824035184	0.148239964073656	0.171594634144144	0.112395067068965	0.196165414545873	0.105725687053619	0.091925789197587	0.383284362277599	0.0850909892657791	0.158874878998507	0.137190730659047	0.177268440505922	0.1218200716651	0.150677787629191	0.650931134368434	0.110129203609746	0	0.176424331285737	0.149256999576182	0.154575776854398	0.131251189029879	0.278094205139863	0.142528927762701	0.180661243320716	0.169970465908674	0.189384735537448	0.114108045425529	0.0934875294039346	0.175625804435424	0.0989312471426798	0.125819425540741	0.140697656180521	0.091925789197587	0.127938138321042	0.125081420509201	0.102881907570091	0.145007734582054	0.104121216394082	0.195494353865283	0.232356505713078	0.143820799021709	0.100875993917762	0.091925789197587	0.214933580032202	0.101040849631483	0.120652688742206	0.298149229375401	0.341980022011381	0.152883768044036	0.128509209820568	0.108337084057205	0.259561661668498	0.157837376657008	0.164590954404287	0.35688262651063	0.158962509416119	0.123155202095707	0.113676078598758	0.1698480277802	0.200874540540907	0.14741955347585	0.177136590008182	0.102154256230352	0.127824888592868	0.157370239383343	0.111149979905799	0.120829733239129	0.116729116838689	0.134338495368608	0.468857288059562	0.122266487923987	0.170576811664634	0.134303120068378	0.105177315497639	0.118055985883029	0.155996301615931	0.122256761454422	0.16242196151253	0.252117492446695	0.216563586935853	0.474617140160667	0.125841116589127	0.126249772863406	0.11634078051782	0.162064769690988	0.177198282602911	0.0999147650230714	0.135902539064938	0.135793948790642	0.191224691561527	0.103855404363136	0.100858740245152	0.121954828933483	0.134413239724859	0.1173395027002	0.11114134314009	0.133237734568691	0.116119303580637	0.183526367080784	0.113283634054089	0.116242532401976	0.10613842438342	0.139346512241496	0.14620014620625	0.133537310486039	0.1180282175127	0.180344129747927	0.0844173999409182
GA79	0.200691444874562	0.15577729734959	0.252612508174897	0.214752551695012	0.250177223668104	0.199584636376286	0.11236417715167	0.155989767000493	0.454456282384468	0.181156698200438	0.361163604139078	0.166092840267929	0.142426562561381	0.129983843863951	0.157638413474114	0.181352242926192	0.113585723399401	0.246865069926387	0.115712265008966	0.112364176373854	0.41754487156868	0.120192151888264	0.203990238257731	0.124723685021051	0.156877879166242	0.164576013346739	0.18511083772914	0.691542444205043	0.145273942095839	0.176424331285737	0	0.19455450874838	0.161154092091954	0.174070346738315	0.29548165145697	0.123698465488475	0.209712780184216	0.186934396916191	0.180695835839618	0.117441177180018	0.113996744884949	0.165318090543903	0.160302888489131	0.106818452237569	0.126472420576546	0.112364176373854	0.179673839605065	0.11645887647238	0.109720382505482	0.150764474899254	0.148708398486817	0.21300034984156	0.254946727042246	0.132021655290943	0.12158101100023	0.112364176373854	0.136577005815608	0.11491250858708	0.119092471577293	0.366143393847677	0.424731268726214	0.130912135759688	0.135334073274274	0.124202938689239	0.303670023163461	0.181471955478003	0.123463089577854	0.397714445536787	0.181870701172474	0.147316899752677	0.128444748093383	0.0995155575337133	0.211937473447184	0.175164414739067	0.192536804025447	0.111887773983369	0.119723181950512	0.176978673372004	0.143989457057394	0.120314337816466	0.13029388099382	0.110800024234887	0.523827528411692	0.164291145096561	0.228765034351987	0.140522598994501	0.118168956952903	0.139140961155521	0.12290373382469	0.135389774821398	0.193624238173167	0.289227578525591	0.264026115827187	0.471952336304116	0.111886978615075	0.131575885144147	0.140091151732839	0.123019705931045	0.169498354234178	0.122623694872465	0.127893947055469	0.14357429553256	0.192404856378532	0.111908552528481	0.139235266503135	0.11420304995651	0.158730945545202	0.136805216861757	0.120663824773422	0.102581846908751	0.137400155741195	0.209929642319265	0.108781597501777	0.1238182592582	0.110999359278893	0.128831152940602	0.116111044405085	0.131153902175338	0.122861198441248	0.240267193880911	0.122967416660465
GA82	0.147465433511469	0.138915073408773	0.268245125283497	0.196672606432453	0.227788454335597	0.206710043222164	0.0971210915361212	0.11790472607721	0.390974892359791	0.168644975231151	0.317611413170593	0.149825895957724	0.1124528941482	0.125305147488799	0.206255217694273	0.175618240468656	0.117224726656621	0.217503581911024	0.110460426432617	0.0971210895087382	0.380440540988036	0.100841905488962	0.178471858453269	0.176842751376557	0.213881852951917	0.143423998032254	0.162287686847978	0.632439924008919	0.127361499544496	0.149256999576182	0.19455450874838	0	0.187512843070006	0.147894763020855	0.31153292065919	0.18203586505519	0.186600751798562	0.18307338010595	0.230143657988972	0.13296310926289	0.0985676030242684	0.212092182250938	0.131622857216633	0.13031995217457	0.180448149039288	0.0971210895087382	0.129460621832146	0.129102454003361	0.108048732157307	0.12785811236862	0.125107967793339	0.126930508593267	0.238954794226271	0.182890198146454	0.105814797408653	0.0971210895087382	0.243013182937196	0.109366674089071	0.124203704414903	0.294152670887986	0.327112728447625	0.191076706906762	0.134003549268601	0.104151202535087	0.252428486943245	0.151088713094442	0.167931088481588	0.358663730022281	0.171209063268069	0.119074992045309	0.120492858163109	0.173006866842207	0.190203894306012	0.126840958117761	0.189264361981792	0.107262510091367	0.134831259140011	0.161071537269486	0.127757307179648	0.125863596194922	0.121633600311899	0.138754328675192	0.462615559046919	0.146498342769014	0.144290604750917	0.131148350641432	0.110376500835021	0.125290535841927	0.159932998977978	0.126562490231461	0.126839233637609	0.197149216432614	0.193978929233671	0.42217849360572	0.130061859998739	0.130267597038788	0.129066783201062	0.16547987316594	0.165777248321007	0.108422321248611	0.142664421669612	0.145285110175139	0.194513074545698	0.118308074057403	0.116520384740498	0.126804846686998	0.116691455847085	0.121239270789154	0.117194894193248	0.137031538675379	0.121005105193366	0.192772067725809	0.12949374613512	0.120179154712594	0.111106107745207	0.142083009855464	0.149365286502724	0.137201091500394	0.122565241982088	0.21402663948259	0.0995145309904609
GA83	0.204444055078608	0.169415699863675	0.182322742699674	0.214248056589353	0.265736474458015	0.178690897921721	0.127894305370071	0.169593191131799	0.455303293888015	0.0959104083177417	0.288470422453953	0.187923283664265	0.153152898255021	0.157184709879485	0.079896884634056	0.207758864444314	0.148777430180949	0.258139883327966	0.141901114974359	0.127894305370071	0.425549663979598	0.13542612679679	0.216778298821112	0.0472251286899502	0.0938902662671877	0.175746130145559	0.192444097965655	0.68136674948413	0.163243296923059	0.154575776854398	0.161154092091954	0.187512843070006	0	0.175526586069603	0.242373124009582	0.053232406181368	0.232033941029298	0.190862234493699	0.117693259935788	0.0964139442364074	0.129472659242274	0.0920916874187462	0.160859449794798	0.16272029024784	0.0512328722674136	0.127894305370071	0.183819807614341	0.161703480087747	0.139290019267737	0.11047086177977	0.152136531893653	0.21357605960032	0.271505807987367	0.0553960018894739	0.136769443449348	0.127894305370071	0.155599799609244	0.115826652451146	0.156521868750905	0.347555003382943	0.405259067362005	0.0708864090794867	0.165679811904527	0.144788536610025	0.30792390013283	0.193739298919235	0.202025864536714	0.402599956351097	0.205847948187529	0.167663375837634	0.157044282766304	0.2082925762492	0.242104798028565	0.186447560937718	0.224026314161643	0.138494841904953	0.172263548455455	0.192793690194987	0.159954018063015	0.155460395219952	0.153673520894966	0.171678709411862	0.521967133187284	0.174258022973634	0.214220478001869	0.169439811297137	0.141626771727596	0.155969319394743	0.193215106247049	0.157980777549021	0.183661051546082	0.284620425014785	0.265112279641508	0.496315659296633	0.162721278616274	0.162422075039811	0.16021516873981	0.199378760249326	0.206039329896672	0.141662809358101	0.1752035345393	0.181164994459562	0.246198673591469	0.145679319521996	0.146671398796818	0.160985472677934	0.178370497142426	0.156118610742116	0.14846014299176	0.170103854753754	0.152258854095984	0.2271038737863	0.154369668828117	0.152180992894702	0.142573161107121	0.175173609545737	0.183326479461458	0.169785403693565	0.154252653019597	0.242679332241868	0.133622403021413
GA85	0.152208790399435	0.119572010117047	0.227567773199443	0.116531218590234	0.191144003076573	0.144652317042905	0.0767104957836813	0.122255314894096	0.392353037391046	0.196490625088865	0.325042767055107	0.125072213661189	0.0938303341919726	0.106632456070546	0.181845785090418	0.156669880997277	0.0972660959067971	0.167462245307185	0.0905521872895535	0.0767104936519055	0.382222370065824	0.0844429302960634	0.167069630433965	0.158234354296718	0.175113535815417	0.123981225492452	0.134279823880831	0.653793439118549	0.112038099479796	0.131251189029879	0.174070346738315	0.147894763020855	0.175526586069603	0	0.308067658859672	0.163538493366555	0.183709457591929	0.158991371046263	0.213803191979726	0.113528057819966	0.0783174074809961	0.184838931819405	0.118926888237698	0.110618394093983	0.161741413477093	0.0767104936519055	0.143085869349012	0.110015993110008	0.0876933857045992	0.146974797981481	0.0937376067305755	0.181040733375333	0.15922408490771	0.164596455566811	0.085785756781321	0.0767104936519055	0.226260940497271	0.0891792269216643	0.105830662272113	0.306418888195597	0.376439783759791	0.172588031024042	0.114330184937577	0.093985921355209	0.261933660172302	0.14521128277887	0.146875732249082	0.358736872070968	0.15158785806235	0.120629194051479	0.0980670630574377	0.154311754562036	0.195437852876505	0.141768053907788	0.173917357593474	0.0871367357069194	0.119573285652682	0.143491348157627	0.109365103521732	0.103075502854255	0.102817063078736	0.119382650224548	0.486771577686974	0.0968692875420204	0.166280336678028	0.120105966539922	0.0901083116127987	0.105978536334905	0.140793880391302	0.101517833995097	0.141851734736878	0.254467575801442	0.209078412107898	0.467454564992828	0.110333502932329	0.111223375142524	0.102298596610475	0.147028013292437	0.16506639237732	0.0838534173677967	0.123122402400983	0.123256928066375	0.194781033472732	0.0928478251314825	0.0897929151213229	0.108602503540389	0.135626228300459	0.104978210104611	0.0971226929639927	0.117570845955851	0.101548623895705	0.170195941502849	0.102925972392162	0.101094744158815	0.0906239973776268	0.122792835563722	0.131106519845851	0.107784151165473	0.102883553659224	0.162868517084104	0.0715398943296286
GA86	0.315722782428216	0.291061204190206	0.286891290504071	0.326370664618232	0.319513321750694	0.262153756061588	0.268435816045361	0.273267592294048	0.460116361126755	0.235601768913594	0.340667659586126	0.311808484220746	0.277975514004327	0.28321408894327	0.215917883685442	0.298721695187116	0.286537071896924	0.34441694075411	0.279443297648069	0.268435816045361	0.449630446205236	0.270168703990151	0.327066156147706	0.211899207641531	0.237800509490148	0.29302092551282	0.310848240223196	0.662383289650233	0.289873444597528	0.278094205139863	0.29548165145697	0.31153292065919	0.242373124009582	0.308067658859672	0	0.217087691725053	0.295808764118137	0.287150378179069	0.184834920867073	0.246835701336915	0.269785111675961	0.239307437976352	0.286252092983988	0.297693536513382	0.215444569278396	0.268435816045361	0.306849639524113	0.296203784042537	0.277593165861838	0.266363756561821	0.294459067059286	0.342645061964338	0.296888132739549	0.217568547436685	0.274748646249675	0.268435816045361	0.29529981851352	0.260662885100553	0.29146564962587	0.417432313465109	0.431297619836499	0.229604691267014	0.293460244783247	0.282252995127981	0.333778041104476	0.305538414027354	0.32271895414651	0.410086511963546	0.285166163336147	0.292836062384374	0.283675245037585	0.335877740925009	0.33320353323161	0.289103726320194	0.297530195704012	0.277277768185042	0.299974256693715	0.315169035184263	0.271487840423078	0.291002223512741	0.276607136759493	0.305638956903207	0.453774692885803	0.313964489282984	0.336422051895748	0.300630866879165	0.280064325967822	0.257541753201172	0.321522698859976	0.282895584449624	0.325625359409987	0.367119442934942	0.319003605180317	0.545389499628183	0.296611310707198	0.295563021242016	0.287518840847593	0.327127047409915	0.322667094041603	0.282831232881907	0.284512514342563	0.293204539878802	0.343574018189401	0.29007511390279	0.289212640563045	0.294356909514678	0.302224598298169	0.27968974953348	0.269112300014857	0.303672007764831	0.285888618291026	0.271277615744056	0.297317716208371	0.286644753934157	0.280254022265323	0.306169988380538	0.313365682206973	0.296943339509795	0.288215430547493	0.3339808918912	0.27880588467374
GA87	0.187331387641454	0.138448768191867	0.163804324663649	0.200247436235047	0.240778376357724	0.148582658006085	0.0939938609648232	0.141121531375731	0.4528048041493	0.0759661647519379	0.29636729388225	0.1601640042482	0.127121670679613	0.12519881633496	0.0528384743239542	0.178342593062406	0.112853465959279	0.23397255350243	0.108930617947169	0.0939938609648232	0.411682720437194	0.102106132892647	0.189536924012984	0.00624839457297566	0.0553270457218392	0.152565809512379	0.17175086610245	0.691451855982193	0.131719607220154	0.142528927762701	0.123698465488475	0.18203586505519	0.053232406181368	0.163538493366555	0.217087691725053	0	0.206490849530456	0.165544504497313	0.08300120759793	0.0597589103260426	0.0956918141155532	0.0559641037776013	0.142255340335947	0.125679174381675	0.00624839472349244	0.0939938609648232	0.163992043321181	0.129639062767077	0.105879533320966	0.0913506257865164	0.134343039282043	0.204393074669019	0.248563375737932	0.0151130732318217	0.103607125806086	0.0939938609648232	0.116239619902288	0.0806155001575297	0.123332393365075	0.359263974307763	0.422796870421882	0.0291022708771205	0.131342257438886	0.111284752385785	0.301848951388489	0.166372141753784	0.162689107686582	0.392150832848115	0.176927252249284	0.140166994673435	0.124726789994071	0.168401184030856	0.221682558457057	0.162041354811553	0.194614529684939	0.105030556294051	0.1373598736645	0.163911735620162	0.128324997997043	0.126999516905558	0.121232188485488	0.133423848961941	0.525160200969137	0.15979683421778	0.22430935050502	0.14434262869334	0.108426462896545	0.124726348453098	0.156736010629119	0.124730802470385	0.179936385892256	0.278825081884861	0.257413958585021	0.495601006830582	0.124157059824828	0.130911056592007	0.131564939338149	0.163450456779413	0.183619015897163	0.113826838933458	0.143817061652439	0.147403368067862	0.217020939395885	0.119357270198037	0.125150745941533	0.127107329666615	0.153987752593527	0.122634445025463	0.115852426248367	0.131713071405286	0.120158079070876	0.19898788555704	0.129459081048315	0.119753396345509	0.107668546338876	0.139724098070703	0.149223658246825	0.138236026420738	0.117268664367271	0.232780669825246	0.109572146501806
GA92	0.192238787734749	0.16323948053248	0.294929911391904	0.227714673437253	0.237414720759849	0.221744246178805	0.12412739983487	0.141588096892593	0.376224367004452	0.231656225793289	0.365370334398867	0.181155907159502	0.141582106475276	0.144850196561428	0.209729675466966	0.184503501488103	0.143540380880086	0.23577575972586	0.133198800788383	0.124127396655203	0.365801612235079	0.126712625601677	0.199249491170801	0.201464479996098	0.236410824186874	0.159230438296241	0.191172671588984	0.654366199416344	0.151704420495515	0.180661243320716	0.209712780184216	0.186600751798562	0.232033941029298	0.183709457591929	0.295808764118137	0.206490849530456	0	0.2112009650228	0.18958564930492	0.159108002830033	0.125596467066895	0.234561484871489	0.138493338844391	0.15614506707649	0.204750327525115	0.124127396655203	0.174941140067096	0.155121255026321	0.134647376158021	0.189087636543043	0.158418394248895	0.219726063536875	0.201538187084776	0.207169476332087	0.132284350693226	0.124127396655203	0.261055760838167	0.135762194717171	0.150990211188492	0.318956809513497	0.349944785538346	0.211554147754655	0.148223226758266	0.140105182022759	0.252227122208687	0.173520157584036	0.191731513073348	0.374990463708386	0.189335770001917	0.157808217963185	0.151284422085743	0.197743322060566	0.216201078936909	0.164276633524533	0.184725889277579	0.13376362305699	0.159010197892032	0.18386879217143	0.138857735076336	0.149058711197641	0.132802168904531	0.16429979451979	0.442426871922281	0.170487146335419	0.212087969361532	0.163605964507418	0.136614492821573	0.118465262004221	0.184279623431991	0.151732303653703	0.198481477947548	0.256295215451356	0.213035799562931	0.467301363896842	0.15596582985135	0.15598155336097	0.153306235041883	0.189948597189152	0.184445868989434	0.141207869305755	0.15027495345684	0.160013977475841	0.226545888215604	0.148831427849904	0.150746554211535	0.152761448739153	0.168496549054228	0.139554283384121	0.12851861089167	0.163075952292091	0.146472949798059	0.213382473723455	0.157138222094738	0.141049553574336	0.137642466961735	0.168389091512772	0.174805645501674	0.162772983839416	0.148248932540718	0.240048061792899	0.137323401868343
GA96	0.187804502458547	0.141436065857609	0.267774240988674	0.197087985529292	0.206754193923464	0.197704146155203	0.107781754228199	0.1503814279638	0.425269836277673	0.206261084066949	0.352836881698382	0.150179419779416	0.134221197585716	0.130293523704614	0.191548559127959	0.169381250782559	0.12756443461121	0.230236909982532	0.120476574467664	0.107781752445406	0.396392434835434	0.115118375283224	0.1960928423349	0.161137301220813	0.194356050031881	0.15615407013419	0.171325238064082	0.641664380979056	0.13194429812332	0.169970465908674	0.186934396916191	0.18307338010595	0.190862234493699	0.158991371046263	0.287150378179069	0.165544504497313	0.2112009650228	0	0.217091249245586	0.129628314608426	0.109328479449632	0.190737361191875	0.147180387392791	0.133281574095364	0.164913049005348	0.107781752445406	0.172385846970208	0.120442755906043	0.115640644915402	0.165722223431474	0.137298865300236	0.20981664217143	0.225754849838488	0.156435128216716	0.101905937485322	0.107781752445406	0.223853897002309	0.117469015879312	0.132688504300141	0.347809332338246	0.386619263977715	0.168221470213147	0.138302414894405	0.123907403662951	0.269530655477535	0.175448917416912	0.166967364159798	0.351784640038856	0.161642457226837	0.148954193474668	0.13097628600886	0.165453601045289	0.199322104284709	0.169233144072797	0.199710299420838	0.115323004256369	0.141198645148313	0.172358725483369	0.13893530732303	0.132887527440684	0.128986196724152	0.141958889570275	0.483821955142599	0.163030182011425	0.205402004532516	0.134815368886021	0.121123055767531	0.13661683314113	0.160056106162944	0.128136713979672	0.185747039843012	0.279104089947662	0.253332764851023	0.466367061089988	0.133241537045876	0.134438976278585	0.135809638236433	0.167379385876385	0.187248719348149	0.120884066306506	0.14457936116466	0.149637789418451	0.214172842442011	0.127603534082271	0.129844054532698	0.132928793939451	0.158206946141265	0.135011904665993	0.126139832961589	0.14094360188741	0.131801101040434	0.163442917074067	0.132993485816199	0.126081565959436	0.119492780285502	0.145833449475844	0.151442255015777	0.13840968145829	0.13078235622232	0.211996770115814	0.113921043735863
GB101	0.215141361861518	0.19212752708582	0.213849759199704	0.24583622617553	0.264602903239053	0.19369696253779	0.152944929446235	0.159475096698963	0.446564482016997	0.137597078551548	0.280026149305731	0.214723333565876	0.181816796612258	0.16966448671589	0.0702286360390259	0.202615963238658	0.173497964185898	0.275939301559419	0.166479921626924	0.152944929446235	0.408046572196363	0.15996817273624	0.236637387612853	0.0772403656232237	0.121608457104726	0.182450490693251	0.221256636158384	0.693432042092988	0.186064606739415	0.189384735537448	0.180695835839618	0.230143657988972	0.117693259935788	0.213803191979726	0.184834920867073	0.08300120759793	0.18958564930492	0.217091249245586	0	0.123177740610007	0.154521254051213	0.120407642589675	0.195259716324132	0.186835908904822	0.0810809268644362	0.152944929446235	0.214115767617418	0.1856894232709	0.163979201681084	0.150789745076738	0.187980466193021	0.250020274008163	0.180489369414069	0.0848514915848471	0.161302149822616	0.152944929446235	0.181323939802671	0.141494010358748	0.180980500548777	0.335503789361077	0.404591332180331	0.0995676187102241	0.18146182431115	0.169921532348551	0.262301485947888	0.191982879331618	0.223619599760783	0.403626359321854	0.225228998095098	0.188649871207849	0.181415472292539	0.231033812869679	0.251506431912533	0.178266831795977	0.206048836461221	0.163191039077561	0.195616374563689	0.214190470600369	0.153041783607367	0.179174042259804	0.154626945805068	0.195509714610649	0.50109617005695	0.211534796640126	0.225668576028612	0.192252319720056	0.166343688588552	0.120320879299231	0.215982011848628	0.181736782268442	0.229151684677962	0.274041188636211	0.213918271389875	0.517279178205163	0.18645215636552	0.186246008207702	0.184956300439257	0.221973614108683	0.20764852571066	0.170793121059736	0.160844424231486	0.181808829006523	0.261220950670917	0.178936904804273	0.180105236217831	0.184819043661007	0.20722565732219	0.163096824453937	0.145276346215696	0.193990184351651	0.175728662823788	0.245796584721768	0.187637875251698	0.17593690805664	0.167131850891041	0.198700443888553	0.20648171903208	0.19289643317461	0.177913079433369	0.271112472270474	0.166488294423831
