	GA1	GA15	GA2	GA21	GA22	GA23	GA25	GA30	GA31	GA32	GA34	GA36	GA38	GA43	GA46	GA47	GA50	GA51	GA53	GA57	GA6	GA64	GA66	GA68	GA69	GA70	GA73	GA74	GA75	GA78	GA80	GA84	GA88	GA90	GA91	GA93	GB104	GB105	GB106	GB107	GB108	GB110	GB111	GB112	GB114	GB117	GB120	GB123	GB124	GB129	GB131	GB132	GB133	GB134	GB135	GB136	GB139	GB140	GB141	GB142	GB145	GB148	GB153	GB154	GB156	GB158	GB160	GB161	GB162	GB163	GB166	GB167	GB168	GB170	GB171	GB172	GB173	GB174	GB176	GB177	GB180	GB181	GB182	GB183	GB185	GB188	GB190	GB191	GB192	GB99	GCDF193	GCDF195	GCDF198	GCDF199	GCDF200	GCDF203	GCDF204	GCDF205	GCDF206	GCDF208	GCDF209	GCDF210	GCDF212	GCDF214	GCDF216	GCDF218	GCDF221	GCDF223	GCDF226	GCDF230	GCDF244	GCDF246	GCDF252	GCDF254	GCDF255	GCDF257	GCDF259	GCDF261	GCDF273	GCDF279	GCDF281	GCDF284	GCDF287	GCDF288
GA64	0.188411386593205	0.289715335169881	0.0534435261707989	0.0473094582185492	0.42119375573921	0.165087235996327	0.0535537190082645	0.388613406795225	0.122222222222222	0.0737190082644628	0.302112029384757	0.349586776859504	0.645050505050505	0.046574839302112	0.326831955922865	0.0857116620752984	0.386427915518824	0.111827364554637	0.0821303948576676	0.32514233241506	0.289329660238751	0	0.391496786042241	0.375390266299357	0.735169880624426	0.383838383838384	0.774949494949495	0.0812121212121212	0.314600550964187	0.0791551882460973	0.362148760330578	0.0824793388429752	0.0495316804407713	0.0575757575757576	0.201065197428834	0.159816345270891	0.15050505050505	0.160642791551882	0.209972451790634	0.22593204775023	0.249256198347108	0.579724517906336	0.0588797061524334	0.081010101010101	0.566280991735537	0.277796143250689	0.0643526170798898	0.249935720844812	0.221910009182736	0.171772268135905	0.0983654729109275	0.0586593204775023	0.0886317722681359	0.347640036730946	0.0867952249770431	0.151570247933884	0.0586225895316805	0.15722681359045	0.0631037649219467	0.279044995408632	0.0725987144168962	0.0902112029384756	0.280459136822773	0.0644995408631772	0.184646464646465	0.0565105601469238	0.0619651056014692	0.109843893480257	0.0611753902662994	0.362791551882461	0.05089072543618	0.132102846648301	0.0964187327823692	0.0708356290174472	0.16257116620753	0.128007346189164	0.0761432506887052	0.115757575757576	0.121799816345271	0.0428650137741047	0.0662075298438935	0.333719008264463	0.201065197428834	0.0851606978879706	0.223654729109275	0.176069788797062	0.0560146923783288	0.0656198347107438	0.0753902662993572	0.355904499540863	0.0714600550964187	0.0502846648301194	0.0513131313131313	0.126850321395776	0.0542332415059688	0.214508723599633	0.646997245179063	0.0928191000918274	0.0609366391184573	0.352102846648301	0.0644260789715335	0.349586776859504	0.124279155188246	0.653296602387511	0.0753351698806244	0.0942699724517907	0.0566574839302112	0.081267217630854	0.128925619834711	0.0485399449035813	0.0963452708907255	0.0616345270890725	0.173572084481175	0.106189164370983	0.0922865013774105	0.0734435261707989	0.0910376492194674	0.07267217630854	0.0828099173553719	0.136400367309458	0.0550780532598714	0.139191919191919	0.0453443526170799	0.041763085399449
GA66	0.205325987144169	0.242020202020202	0.354361799816345	0.371129476584022	0.426868686868687	0.232947658402204	0.356749311294766	0.319981634527089	0.2833608815427	0.432139577594123	0.0925803489439853	0.279467401285583	0.646060606060606	0.367089072543618	0.0679522497704316	0.442130394857668	0.233131313131313	0.287033976124885	0.313223140495868	0.0767493112947658	0.109586776859504	0.391496786042241	0	0.306391184573003	0.736014692378329	0.19702479338843	0.775390266299357	0.314288337924701	0.0789164370982553	0.318236914600551	0.44516069788797	0.439320477502295	0.400073461891644	0.346483011937557	0.194986225895317	0.235665748393021	0.243232323232323	0.399155188246098	0.182240587695133	0.175408631772268	0.306152433425161	0.1889072543618	0.339669421487603	0.319889807162535	0.56495867768595	0.297979797979798	0.418365472910928	0.304921946740129	0.256400367309458	0.220936639118457	0.298200183654729	0.409366391184573	0.306501377410468	0.385289256198347	0.323783287419651	0.511772268135904	0.338328741965106	0.237557392102847	0.423177226813591	0.298549127640037	0.326244260789715	0.303544536271809	0.188356290174472	0.335665748393021	0.210045913682277	0.391533516988062	0.33742883379247	0.471000918273645	0.364793388429752	0.32732782369146	0.391184573002755	0.265087235996327	0.451349862258953	0.325693296602387	0.229384756657484	0.396124885215794	0.31979797979798	0.42613406795225	0.418934802571166	0.376418732782369	0.32951331496786	0.246501377410468	0.22712580348944	0.373498622589532	0.300477502295684	0.218861340679522	0.350449954086318	0.420238751147842	0.429329660238751	0.0471808999081726	0.428741965105601	0.377979797979798	0.392837465564738	0.266078971533517	0.401763085399449	0.178292011019284	0.25900826446281	0.301561065197429	0.416418732782369	0.113994490358127	0.418916437098255	0.283617998163453	0.272323232323232	0.263305785123967	0.325987144168962	0.451313131313131	0.344407713498623	0.400367309458219	0.485381083562902	0.396694214876033	0.451974288337924	0.414269972451791	0.35682277318641	0.461395775941231	0.448815426997245	0.429072543617998	0.352561983471074	0.429274563820018	0.44	0.494802571166208	0.407584940312213	0.26137741046832	0.397263544536272	0.400440771349862
GA68	0.282148760330578	0.142809917355372	0.338879706152433	0.354967860422406	0.145179063360882	0.276786042240588	0.340532598714417	0.082516069788797	0.284903581267218	0.415996326905418	0.283820018365473	0.0595592286501377	0.367235996326905	0.35147842056933	0.286354453627181	0.426776859504132	0.0917171717171717	0.287382920110193	0.301175390266299	0.281946740128558	0.285987144168962	0.375390266299357	0.306391184573003	0	0.457208448117539	0.128815426997245	0.496730945821855	0.303342516069789	0.283085399449036	0.305564738292011	0.153700642791552	0.4233608815427	0.383820018365473	0.330578512396694	0.279283746556474	0.279871441689624	0.280936639118457	0.2277318640955	0.280459136822773	0.279742883379247	0.135408631772268	0.483636363636364	0.324866850321396	0.30653810835629	0.286317722681359	0.109072543617998	0.402736455463728	0.136675849403122	0.204187327823692	0.281340679522498	0.291974288337925	0.393443526170799	0.296418732782369	0.0975206611570248	0.309752066115703	0.495537190082645	0.322258953168044	0.283030303030303	0.40692378328742	0.112929292929293	0.312543617998163	0.29643709825528	0.209421487603306	0.321010101010101	0.279136822773186	0.348558310376492	0.322956841138659	0.454784205693297	0.348631772268136	0.044040404040404	0.376051423324151	0.280495867768595	0.436216712580349	0.311129476584022	0.280312213039486	0.257851239669422	0.30694214876033	0.306170798898072	0.286813590449954	0.360550964187328	0.314380165289256	0.105381083562902	0.24595041322314	0.295224977043159	0.163213957759412	0.28038567493113	0.334398530762167	0.40495867768595	0.413168044077135	0.295867768595041	0.412653810835629	0.36178145087236	0.37722681359045	0.282424242424242	0.36969696969697	0.281303948576676	0.552837465564739	0.294784205693297	0.400606060606061	0.221763085399449	0.388870523415978	0.0567860422405877	0.281891643709826	0.557722681359045	0.311533516988062	0.434802571166207	0.328209366391185	0.316620752984389	0.470247933884298	0.380826446280992	0.43643709825528	0.380275482093664	0.332396694214876	0.446152433425161	0.42870523415978	0.403048668503214	0.295390266299357	0.413902662993572	0.424738292011019	0.479265381083563	0.391019283746556	0.276932966023875	0.381340679522498	0.384187327823692
GA69	0.735169880624427	0.596179981634527	0.735665748393021	0.735114784205694	0.320330578512397	0.73228650137741	0.735078053259872	0.499191919191919	0.735078053259872	0.735096418732783	0.735371900826447	0.503085399449036	0.0932782369146005	0.735426997245179	0.735904499540863	0.735941230486685	0.522920110192837	0.735720844811754	0.735353535353536	0.735078053259872	0.735133149678605	0.735169880624426	0.736014692378329	0.457208448117539	0	0.561120293847566	0.0494398530762167	0.73603305785124	0.735408631772268	0.735316804407714	0.375096418732782	0.735169880624426	0.735078053259872	0.735114784205694	0.735114784205694	0.735096418732783	0.735353535353536	0.580348943985308	0.735371900826447	0.735078053259872	0.574361799816345	0.737373737373737	0.735482093663912	0.735408631772268	0.171992653810836	0.552580348943986	0.735610651974289	0.575610651974288	0.656620752984389	0.736161616161616	0.736069788797062	0.735261707988981	0.735169880624426	0.405325987144169	0.735169880624426	0.746464646464647	0.735078053259872	0.736694214876033	0.735078053259872	0.554820936639119	0.736694214876033	0.736694214876033	0.661101928374655	0.736694214876033	0.735078053259872	0.708099173553719	0.736124885215794	0.735188246097337	0.735114784205694	0.441671258034894	0.736363636363637	0.735114784205694	0.736730945821855	0.735096418732783	0.735518824609734	0.612800734618916	0.736694214876033	0.631864095500459	0.619136822773186	0.735463728191001	0.735224977043159	0.551515151515151	0.699889807162534	0.672855831037649	0.6055463728191	0.735078053259872	0.735188246097337	0.736216712580349	0.735261707988981	0.735280073461892	0.735169880624426	0.735078053259872	0.73584940312213	0.73603305785124	0.71921028466483	0.735922865013774	0.766464646464647	0.736694214876033	0.735592286501378	0.667144168962351	0.721230486685032	0.498292011019283	0.735188246097337	0.768962350780533	0.735169880624426	0.734986225895317	0.735078053259872	0.667878787878788	0.737741046831956	0.735353535353536	0.735482093663912	0.71742883379247	0.726409550045914	0.735977961432507	0.731166207529844	0.725564738292011	0.693847566574839	0.735996326905418	0.736179981634527	0.738916437098256	0.735004591368228	0.731129476584022	0.73524334251607	0.735078053259872
GA70	0.203232323232323	0.0967860422405877	0.348980716253443	0.362699724517906	0.250743801652893	0.222516069788797	0.347750229568411	0.139283746556474	0.274471992653811	0.423856749311295	0.178640955004591	0.101175390266299	0.471037649219468	0.360881542699725	0.183103764921947	0.437245179063361	0.0574471992653811	0.281836547291093	0.307089072543618	0.175941230486685	0.180275482093664	0.383838383838384	0.19702479338843	0.128815426997245	0.561120293847566	0	0.600863177226813	0.309439853076217	0.178696051423324	0.311717171717172	0.264903581267218	0.432213039485767	0.391202938475666	0.338255280073462	0.193608815426997	0.227346189164371	0.237061524334252	0.239816345270891	0.187401285583104	0.179136822773186	0.14257116620753	0.371441689623508	0.333847566574839	0.313516988062442	0.390541781450872	0.118916437098255	0.412910927456382	0.141799816345271	0.172745638200184	0.217483930211203	0.293608815426997	0.402424242424243	0.298916437098255	0.208209366391185	0.316290174471993	0.503048668503214	0.330064279155188	0.233682277318641	0.414141414141414	0.12455463728191	0.322075298438935	0.299375573921028	0.117263544536272	0.331496786042241	0.202828282828283	0.357502295684114	0.332800734618916	0.462589531680441	0.3566391184573	0.148613406795225	0.386850321395776	0.257171717171717	0.447180899908173	0.31821854912764	0.224132231404959	0.267511478420569	0.315629017447199	0.317134986225895	0.296308539944903	0.370321395775941	0.322938475665748	0.0716804407713499	0.186758494031221	0.303636363636364	0.165160697887971	0.210835629017447	0.343195592286501	0.415775941230487	0.422405876951331	0.18811753902663	0.421028466483012	0.369237832874197	0.3877318640955	0.261230486685032	0.380055096418733	0.186409550045914	0.438989898989899	0.297392102846648	0.41089072543618	0.115684113865932	0.398842975206612	0.104738292011019	0.264628099173554	0.445050505050505	0.318989898989899	0.445564738292011	0.335463728191001	0.327474747474748	0.481212121212121	0.390174471992654	0.44633608815427	0.390909090909091	0.34257116620753	0.456510560146924	0.438842975206612	0.41386593204775	0.305454545454545	0.424536271808999	0.435371900826446	0.489274563820018	0.401818181818182	0.250762167125804	0.390596877869605	0.391441689623508
GA73	0.774986225895317	0.635904499540863	0.775224977043159	0.774967860422406	0.359779614325069	0.772121212121212	0.774931129476584	0.539044995408632	0.774931129476584	0.774931129476584	0.775169880624426	0.542754820936639	0.131790633608815	0.775114784205693	0.775206611570248	0.775298438934803	0.562589531680441	0.77524334251607	0.775151515151515	0.774931129476584	0.774949494949495	0.774949494949495	0.775390266299357	0.496730945821855	0.0494398530762167	0.600863177226813	0	0.775316804407713	0.775004591368228	0.77504132231405	0.414876033057851	0.774967860422406	0.774931129476584	0.774931129476584	0.774986225895317	0.774931129476584	0.77504132231405	0.619393939393939	0.775096418732782	0.774931129476584	0.613406795224977	0.775739210284665	0.775206611570248	0.77505968778696	0.21089072543618	0.592396694214876	0.775206611570248	0.61465564738292	0.696143250688705	0.775518824609734	0.77544536271809	0.775022956841139	0.774967860422406	0.44475665748393	0.774949494949495	0.786997245179064	0.774931129476584	0.775739210284665	0.774931129476584	0.593994490358127	0.775739210284665	0.775739210284665	0.700808080808081	0.775739210284665	0.774931129476584	0.747897153351699	0.775426997245179	0.774949494949495	0.774931129476584	0.481432506887052	0.775573921028466	0.774949494949495	0.775794306703397	0.774931129476584	0.775169880624426	0.652451790633609	0.775739210284665	0.670909090909091	0.658916437098255	0.775151515151515	0.774967860422406	0.591313131313131	0.739412304866851	0.712708907254362	0.644591368227732	0.774931129476584	0.775022956841139	0.775500459136823	0.774967860422406	0.775004591368228	0.774931129476584	0.774931129476584	0.775280073461892	0.775390266299357	0.758879706152434	0.775298438934803	0.780661157024793	0.775739210284665	0.775151515151515	0.706629935720845	0.760734618916437	0.53801652892562	0.774931129476584	0.781616161616162	0.775004591368228	0.774196510560147	0.774931129476584	0.707089072543618	0.77682277318641	0.77504132231405	0.775133149678604	0.756767676767677	0.765454545454546	0.775390266299357	0.770670339761249	0.764701561065197	0.733314967860422	0.775408631772268	0.775482093663912	0.778383838383838	0.774196510560147	0.77068870523416	0.774986225895317	0.774931129476584
GA74	0.114012855831038	0.214306703397613	0.0477318640955005	0.0644260789715335	0.417594123048669	0.0931864095500459	0.051404958677686	0.320330578512397	0.0562534435261708	0.119871441689624	0.226372819100092	0.274820936639118	0.646042240587695	0.0583838383838384	0.249770431588613	0.129733700642791	0.310468319559229	0.0476951331496786	0.0323048668503214	0.251753902662994	0.215004591368228	0.0812121212121212	0.314288337924701	0.303342516069789	0.73603305785124	0.309439853076217	0.775316804407713	0	0.23900826446281	0.0348760330578512	0.3655463728191	0.126997245179063	0.0890174471992654	0.0415610651974288	0.127474747474747	0.0871808999081726	0.0762167125803489	0.158953168044077	0.135224977043159	0.152617079889807	0.176694214876033	0.501799816345271	0.0369146005509642	0.0357943067033976	0.564775022956841	0.206813590449954	0.106556473829201	0.176657483930211	0.144940312213039	0.0965656565656565	0.0342883379247016	0.100110192837466	0.0343617998163453	0.331735537190083	0.0415794306703398	0.198787878787879	0.0378145087235996	0.0798163452708907	0.110523415977961	0.205876951331497	0.0305417814508724	0.031147842056933	0.205583103764922	0.0372819100091827	0.113608815426997	0.0851056014692378	0.0379063360881543	0.157759412304867	0.0703030303030303	0.300459136822773	0.0802203856749311	0.0644260789715335	0.138842975206612	0.0304683195592287	0.0860238751147842	0.129990817263545	0.0309825528007346	0.131202938475666	0.134949494949495	0.0652157943067034	0.0337190082644628	0.258824609733701	0.124481175390266	0.0866299357208448	0.149843893480257	0.10257116620753	0.0444444444444444	0.107621671258035	0.118585858585859	0.280826446280992	0.116657483930211	0.0692011019283746	0.0830853994490358	0.05544536271809	0.0910560146923783	0.137906336088154	0.571937557392103	0.0321028466483012	0.104444444444444	0.275280073461892	0.106648301193756	0.276620752984389	0.0561248852157943	0.57625344352617	0.0349127640036731	0.138181818181818	0.040495867768595	0.098971533516988	0.172378328741965	0.08455463728191	0.140257116620753	0.101561065197429	0.138181818181818	0.149403122130395	0.136510560146924	0.116161616161616	0.0655096418732782	0.116694214876033	0.126850321395776	0.181652892561984	0.0948576675849403	0.0705050505050505	0.0850872359963269	0.0875482093663912
GA75	0.135261707988981	0.174031221303949	0.278530762167126	0.293994490358127	0.417318640955005	0.1566391184573	0.279467401285583	0.304683195592286	0.206023875114784	0.354949494949495	0.0350596877869605	0.238934802571166	0.645252525252525	0.290927456382002	0.0368044077134986	0.366776859504132	0.214894398530762	0.211496786042241	0.237245179063361	0.0340312213039486	0.046078971533517	0.314600550964187	0.0789164370982553	0.283085399449036	0.735408631772268	0.178696051423324	0.775004591368228	0.23900826446281	0	0.241965105601469	0.383838383838384	0.36257116620753	0.32277318640955	0.269329660238751	0.11842056932966	0.159926538108356	0.16949494949495	0.324573002754821	0.10811753902663	0.100716253443526	0.233590449954086	0.266317722681359	0.264022038567493	0.244040404040404	0.564609733700643	0.228154269972452	0.342644628099174	0.237943067033976	0.185638200183655	0.146170798898072	0.223103764921947	0.332819100091827	0.23068870523416	0.338438934802571	0.247180899908173	0.4344536271809	0.261157024793388	0.165234159779614	0.345840220385675	0.230615243342516	0.251460055096419	0.228870523415978	0.120459136822773	0.260899908172635	0.132929292929293	0.314949494949495	0.262295684113866	0.393810835629017	0.288227731864095	0.29722681359045	0.316271808999082	0.188135904499541	0.376565656565656	0.248833792470156	0.154894398530762	0.320459136822773	0.245179063360882	0.351349862258953	0.342644628099173	0.300275482093664	0.253241505968779	0.195188246097337	0.153902662993572	0.297098255280073	0.227015610651974	0.14396694214876	0.273774104683196	0.345197428833792	0.352598714416896	0.0468135904499541	0.351845730027548	0.30078971533517	0.317208448117539	0.191111111111111	0.325987144168962	0.10534435261708	0.334563820018365	0.226813590449954	0.340661157024793	0.0747658402203856	0.343030303030303	0.242552800734619	0.195371900826446	0.340091827364555	0.249421487603306	0.376345270890725	0.267107438016529	0.325417814508724	0.410596877869605	0.320367309458219	0.376088154269972	0.339118457300275	0.283783287419651	0.386097337006428	0.373112947658402	0.354012855831038	0.277079889807162	0.35404958677686	0.364775022956841	0.418971533516988	0.332488521579431	0.18514233241506	0.320826446280992	0.323122130394858
GA78	0.116216712580349	0.217134986225895	0.0473094582185492	0.0649770431588614	0.416620752984389	0.0943434343434344	0.0499908172635445	0.320036730945822	0.0552066115702479	0.11801652892562	0.229568411386593	0.277208448117539	0.64534435261708	0.0580532598714417	0.25366391184573	0.12951331496786	0.313700642791552	0.0480624426078971	0.031129476584022	0.253370064279155	0.217171717171717	0.0791551882460973	0.318236914600551	0.305564738292011	0.735316804407714	0.311717171717172	0.77504132231405	0.0348760330578512	0.241965105601469	0	0.363434343434343	0.126115702479339	0.0859504132231405	0.0411570247933884	0.12969696969697	0.0887603305785124	0.0786960514233242	0.158255280073462	0.138053259871442	0.154178145087236	0.179706152433425	0.50633608815427	0.0370982552800735	0.0360330578512397	0.564646464646465	0.207695133149679	0.105564738292011	0.179963269054178	0.148760330578512	0.0995775941230487	0.0389348025711662	0.0998163452708908	0.0376492194674013	0.331496786042241	0.0449403122130395	0.196363636363636	0.0396694214876033	0.0846464646464646	0.107897153351699	0.208503213957759	0.0312029384756657	0.0343985307621671	0.208080808080808	0.040238751147842	0.114637281910009	0.0851423324150597	0.0392102846648301	0.154361799816345	0.0725252525252525	0.301010101010101	0.082020202020202	0.0634159779614325	0.139375573921028	0.0312029384756657	0.0897520661157025	0.128631772268136	0.0327456382001837	0.12831955922865	0.130505050505051	0.0656749311294766	0.0332231404958678	0.26137741046832	0.12811753902663	0.086317722681359	0.15485766758494	0.104315886134068	0.0395408631772268	0.107970615243343	0.118145087235996	0.283397612488522	0.115555555555556	0.0658769513314968	0.0836179981634527	0.0575941230486685	0.0901744719926538	0.142020202020202	0.574563820018365	0.033168044077135	0.103415977961433	0.279173553719008	0.105215794306703	0.277594123048668	0.0559779614325069	0.580091827364555	0.0325252525252525	0.137594123048669	0.0415059687786961	0.0986776859504132	0.172011019283747	0.0835996326905418	0.139283746556474	0.101836547291093	0.137685950413223	0.14949494949495	0.135078053259871	0.11564738292011	0.0631588613406795	0.116124885215794	0.126189164370983	0.180018365472911	0.0936822773186409	0.071404958677686	0.0839853076216713	0.0847750229568411
GA80	0.366611570247934	0.23307621671258	0.364628099173554	0.361469237832874	0.101046831955923	0.359522497704316	0.360826446280992	0.205252525252525	0.361010101010101	0.365509641873278	0.378163452708907	0.17524334251607	0.28534435261708	0.363507805325987	0.392176308539945	0.372947658402204	0.228888888888889	0.365289256198347	0.363875114784206	0.389256198347107	0.37406795224977	0.362148760330578	0.44516069788797	0.153700642791552	0.375096418732782	0.264903581267218	0.414876033057851	0.3655463728191	0.383838383838384	0.363434343434343	0	0.368062442607897	0.36119375573921	0.361671258034894	0.362754820936639	0.362350780532599	0.364573002754821	0.210909090909091	0.364150596877869	0.362258953168044	0.206593204775023	0.631349862258953	0.364444444444444	0.363636363636364	0.235592286501377	0.184481175390266	0.366280991735537	0.211423324150597	0.289788797061524	0.366648301193756	0.36595041322314	0.363617998163453	0.363122130394858	0.0736455463728191	0.363011937557392	0.429862258953168	0.361836547291093	0.369072543617998	0.361469237832874	0.190284664830119	0.366905417814509	0.367309458218549	0.296271808999082	0.366905417814509	0.361524334251607	0.33623507805326	0.366042240587695	0.38989898989899	0.362203856749311	0.126795224977043	0.366391184573002	0.361744719926538	0.378053259871442	0.362277318640955	0.365234159779614	0.241854912764004	0.366905417814509	0.264664830119376	0.24949494949495	0.364187327823691	0.363085399449036	0.21030303030303	0.331331496786042	0.300275482093664	0.237043158861341	0.363158861340679	0.362938475665748	0.368099173553719	0.365454545454545	0.411037649219467	0.365528007346189	0.361285583103765	0.365234159779614	0.365619834710744	0.348576675849403	0.366960514233242	0.699100091827364	0.366905417814509	0.366317722681359	0.341322314049587	0.35147842056933	0.169843893480257	0.362552800734619	0.704995408631772	0.363103764921947	0.377006427915519	0.361157024793388	0.298163452708907	0.407878787878788	0.363581267217631	0.377134986225895	0.347823691460055	0.358365472910928	0.385472910927456	0.371239669421487	0.359155188246097	0.32317722681359	0.368650137741047	0.372323232323232	0.415831037649219	0.365491276400367	0.359485766758494	0.363434343434343	0.360955004591368
GA84	0.23682277318641	0.337924701561065	0.0916253443526171	0.0736271808999082	0.454967860422406	0.213553719008264	0.0964187327823691	0.437520661157025	0.169678604224059	0.0367309458218549	0.350358126721763	0.397685950413223	0.645123966942149	0.0764921946740128	0.374692378328742	0.029880624426079	0.434361799816345	0.157061524334252	0.128411386593205	0.374012855831038	0.33783287419651	0.0824793388429752	0.439320477502295	0.4233608815427	0.735169880624426	0.432213039485767	0.774967860422406	0.126997245179063	0.36257116620753	0.126115702479339	0.368062442607897	0	0.0586409550045914	0.102846648301194	0.249421487603306	0.208539944903581	0.198640955004591	0.198053259871442	0.258145087235996	0.274839302112029	0.297116620752984	0.627584940312213	0.101524334251607	0.127309458218549	0.591258034894399	0.326354453627181	0.0344903581267218	0.297796143250689	0.269788797061524	0.21959595959596	0.145234159779614	0.0334618916437098	0.135353535353535	0.392947658402204	0.133792470156107	0.0739944903581267	0.103048668503214	0.205087235996327	0.0409917355371901	0.32692378328742	0.117171717171717	0.137300275482094	0.328539944903581	0.105436179981635	0.233314967860422	0.0775022956841139	0.105950413223141	0.0463728191000918	0.0768411386593204	0.410798898071625	0.055959595959596	0.179375573921028	0.0255463728191001	0.116620752984389	0.210449954086318	0.166501377410468	0.122754820936639	0.129090909090909	0.141928374655647	0.0680624426078972	0.110964187327824	0.381965105601469	0.248962350780533	0.130651974288338	0.271515151515151	0.224775022956841	0.100275482093664	0.0370798898071625	0.0232506887052342	0.404205693296602	0.0289623507805326	0.0879155188246097	0.0526170798898071	0.174325068870523	0.0664279155188246	0.262479338842975	0.695224977043159	0.140165289256198	0.0339577594123049	0.400110192837466	0.0522314049586777	0.397906336088154	0.17188246097337	0.7011753902663	0.120110192837466	0.0332598714416896	0.100716253443526	0.110743801652893	0.0518089990817264	0.0533516988062443	0.0254178145087236	0.056216712580349	0.221010101010101	0.031643709825528	0.0284297520661157	0.0451606978879706	0.136473829201102	0.0329476584022039	0.032157943067034	0.0620385674931129	0.0562718089990817	0.185840220385675	0.0550780532598714	0.060771349862259
GA88	0.196014692378329	0.297667584940312	0.0556473829201102	0.0391184573002755	0.425693296602388	0.171423324150597	0.0517355371900826	0.388980716253444	0.124077134986226	0.0499173553719008	0.310431588613407	0.358145087235996	0.645013774104683	0.0431037649219468	0.335426997245179	0.0613406795224977	0.39485766758494	0.118751147842057	0.0894214876033057	0.328797061524334	0.29623507805326	0.0495316804407713	0.400073461891644	0.383820018365473	0.735078053259872	0.391202938475666	0.774931129476584	0.0890174471992654	0.32277318640955	0.0859504132231405	0.36119375573921	0.0586409550045914	0	0.062038567493113	0.208099173553719	0.164977043158861	0.158714416896235	0.165766758494031	0.218383838383838	0.227419651056015	0.257887970615243	0.588356290174472	0.064573002754821	0.0881726354453627	0.568337924701561	0.285289256198347	0.0432506887052341	0.258567493112948	0.230468319559229	0.180697887970615	0.106795224977043	0.041010101010101	0.0944903581267217	0.355316804407713	0.0937190082644628	0.122846648301194	0.0626262626262626	0.165858585858586	0.034435261707989	0.287676767676768	0.0791735537190083	0.0981818181818181	0.287952249770431	0.069623507805326	0.190578512396694	0.0462442607897153	0.0684848484848485	0.0806978879706153	0.0503030303030303	0.37129476584022	0.0395959595959596	0.138677685950413	0.0728558310376492	0.0770064279155188	0.171129476584022	0.133682277318641	0.0847015610651974	0.114747474747475	0.123103764921947	0.0378696051423324	0.0722865013774104	0.341303948576676	0.209568411386593	0.0902662993572084	0.232341597796143	0.181542699724518	0.0610284664830119	0.045564738292011	0.0524885215794307	0.363636363636364	0.0482460973370064	0.0485950413223141	0.038989898989899	0.135482093663912	0.0438934802571166	0.223103764921947	0.654967860422406	0.101469237832874	0.0420385674931129	0.360679522497704	0.0462993572084481	0.357447199265381	0.13147842056933	0.661891643709826	0.0807346189164371	0.068613406795225	0.057704315886134	0.0823140495867768	0.103526170798898	0.0340495867768595	0.0732782369146005	0.0485583103764922	0.181928374655647	0.0825895316804408	0.0677502295684114	0.0528007346189164	0.0986960514233241	0.0509825528007346	0.0582920110192838	0.109715335169881	0.0398163452708907	0.14712580348944	0.0319742883379247	0.0275298438934803
GA90	0.142901744719927	0.244517906336088	0.035941230486685	0.0421487603305785	0.416271808999082	0.119357208448118	0.0316253443526171	0.340826446280992	0.0768778696051424	0.0923415977961432	0.257116620752984	0.304591368227732	0.645105601469238	0.0419283746556474	0.281799816345271	0.106023875114784	0.341303948576676	0.0708172635445363	0.0416896235078053	0.277906336088154	0.243471074380165	0.0575757575757576	0.346483011937557	0.330578512396694	0.735114784205694	0.338255280073462	0.774931129476584	0.0415610651974288	0.269329660238751	0.0411570247933884	0.361671258034894	0.102846648301194	0.062038567493113	0	0.155426997245179	0.113370064279155	0.105417814508724	0.157134986225895	0.165050505050505	0.178108356290174	0.204481175390266	0.534729109274564	0.030633608815427	0.0430670339761249	0.564646464646465	0.23228650137741	0.0845362718089991	0.20494031221304	0.17684113865932	0.127621671258035	0.0559044995408632	0.0773553719008265	0.0472910927456382	0.331937557392103	0.0489256198347108	0.169954086317723	0.0295684113865932	0.1122681359045	0.0813406795224977	0.234178145087236	0.0373002754820937	0.0516253443526171	0.23505968778696	0.0371166207529844	0.138751147842057	0.0644628099173554	0.033682277318641	0.129127640036731	0.0524334251606979	0.318989898989899	0.0610284664830119	0.0883195592286501	0.116914600550964	0.0328925619834711	0.117649219467401	0.124205693296602	0.0409733700642792	0.12	0.124701561065197	0.0453443526170799	0.0329843893480257	0.288282828282828	0.156124885215794	0.0745087235996327	0.179044995408632	0.129458218549128	0.0327456382001836	0.0854545454545455	0.0943801652892562	0.310505050505051	0.0908539944903581	0.0461707988980716	0.0620018365472911	0.0838200183654729	0.0689807162534435	0.169715335169881	0.60157943067034	0.0527823691460055	0.0813039485766758	0.307107438016529	0.0833241505968778	0.304095500459137	0.079485766758494	0.608282828282828	0.0388980716253444	0.115261707988981	0.0280808080808081	0.0850137741046832	0.149807162534435	0.0617263544536272	0.116179981634527	0.080514233241506	0.142038567493113	0.126648301193756	0.113168044077135	0.09366391184573	0.061248852157943	0.0933516988062442	0.104022038567493	0.157134986225895	0.0733516988062442	0.096455463728191	0.0603673094582185	0.058989898989899
