	GA17	GA18	GA20	GA29	GA33	GA40	GA47	GA64	GA65	GA67	GA77	GA79	GA83	GA86	GA87	GA90	GA92	GA96	GB101	GB102	GB105	GB108	GB110	GB111	GB118	GB119	GB120	GB123	GB124	GB128	GB130	GB132	GB136	GB141	GB148	GB151	GB154	GB155	GB158	GB161	GB163	GB164	GB165	GB168	GB169	GB171	GB172	GB174	GB175	GB176	GB178	GB183	GB185	GB189	GB191	GCDF193	GCDF194	GCDF197	GCDF200	GCDF202	GCDF204	GCDF206	GCDF214	GCDF215	GCDF221	GCDF223	GCDF287	GCDF288
GA77	0.00490576139242021	0.00596953763607701	0.00338082152037797	0.00347411850610786	0.00362963340188743	0.00293395120822213	0.0472134490582076	0.0677901803318298	0.0031126224849787	0.00379547289798431	0	0.00432370719264704	0.00264870600787819	0.0033048903034539	0.00350538470295512	0.0727974797288577	0.0127817097007099	0.00383558752182213	0.00645934704296065	0.00226338212219575	0.104185855749882	0.131076124957716	0.221111473712054	0.0739859863739423	0.00306786222923124	0.0038400698868285	0.0526461960616136	0.132715833909584	0.122560756977158	0.00354101886000305	0.0307307937417669	0.0548879153875992	0.0267641189122441	0.0532225861468098	0.0837854761065859	0.00258303361573266	0.0755578025121881	0.00905935273910261	0.0677525301021759	0.0371442585430964	0.165940223619191	0.0111387664113532	0.00313964251586415	0.0438885802798199	0.00232960680156306	0.105115603392172	0.0955826877193017	0.0818787755237685	0.011416462033686	0.0868979547210414	0.00463701479814269	0.0844599270459377	0.123283948335383	0.00276313625914609	0.0520899327039117	0.0501394271474294	0.0145870156191064	0.130592820469779	0.0611595888857288	0.00386624369356367	0.23972518907653	0.0537626012181393	0.24165911445714	0.0122141156232718	0.0734691839627545	0.077079383261276	0.0568742619244137	0.0604958618530119
GA79	0.00808632644269653	0.00925752087825477	0.00611046397108396	0.00645204006007524	0.00543971656177268	0.00241713920923307	0.0474597623929231	0.070392443187008	0.00178263638923509	0.00153980748908714	0.00432370719264704	0	0.00279558463727072	0.00512759276016644	0.00141234728457538	0.07513863916951	0.0162155182486532	0.00168898569024873	0.00959678325388167	0.00290579974505524	0.104063230180981	0.130953501872342	0.220988845132818	0.0746290193061636	0.00269884478025646	0.00490257456884578	0.0529789909569904	0.132593213985063	0.123931860532423	0.00140542292202287	0.0330673063907659	0.056047078146778	0.0292455628326144	0.0565821321850473	0.0836628509892358	0.0030359702309443	0.0754351793515562	0.0123122746096642	0.0687584250111773	0.0390061203465618	0.166695882274647	0.0144535897657125	0.00187283917506592	0.0437649822596348	0.00419363888413316	0.105504696567853	0.0962576386753959	0.0817561512342607	0.0147685285732903	0.0876584501579554	0.000998430087683385	0.0861872017684609	0.123161326077851	0.00244012131970705	0.0521022703762006	0.0519889452014909	0.0181807053811622	0.134513206253148	0.0616388045853437	0.00121375461286435	0.240749186789147	0.0540803281044719	0.241862151056829	0.0156726443650897	0.0758812048971051	0.0770581360868733	0.0577584080623858	0.063564774175786
GA83	0.00565640139275917	0.00735805503614811	0.00400337239320512	0.00400440676862167	0.00353884323578883	0.00154675592299706	0.0479000509537832	0.0689648446636369	0.00148574668352435	0.00201981812479246	0.00264870600787819	0.00279558463727072	0	0.00313232279402637	0.00178889907340937	0.0737294937775593	0.0143726979184783	0.00263842373548106	0.00721905989610035	0.00160093704769017	0.104838531050417	0.131728798677825	0.221764140959942	0.0746545665568173	0.00179257461275832	0.00437707425979427	0.0533084301183922	0.133368512596747	0.123386438898366	0.00183035266051931	0.0316934377105549	0.0556287155909972	0.0277585652139452	0.0547244518694252	0.0844381484720442	0.00191827307362198	0.0762104769848814	0.0105040407118698	0.0684424955962282	0.038003397597508	0.166616534795424	0.0126475476368208	0.00152302121407249	0.0445418086918918	0.00271191728957505	0.105771267805437	0.0962430766285068	0.0825322833326128	0.0129164207933678	0.0875944023331006	0.00282445318721743	0.0852939537679306	0.123936624388502	0.00198956793589575	0.0527467139140524	0.0509830997372516	0.0161354414121521	0.132442979047997	0.0618307161511797	0.00202350007237677	0.240426974465149	0.0544111149931195	0.242309225478558	0.0138104271209526	0.0745304780024471	0.0777320581855196	0.0575555511421025	0.0618485333115766
GA86	0.00539448900581008	0.00712146214209497	0.00388331315832946	0.00408234779965227	0.00389199694642101	0.00333861953454243	0.04865316312873	0.0694828972671971	0.00361984428897326	0.00419237064973762	0.0033048903034539	0.00512759276016644	0.00313232279402637	0	0.00393855430549152	0.0741133750087083	0.0139711692157869	0.00468697651486957	0.00672955913563268	0.00322662764863873	0.105674968223379	0.132565234797169	0.222600582723666	0.0754782554477152	0.00343509654075288	0.00519189744778542	0.0540797714557913	0.1342049492429	0.123998004303436	0.00401093163339402	0.0321810679002242	0.0563988994167309	0.0281252780684618	0.0546887944443057	0.0852745874512075	0.00341292745621894	0.0770469164908534	0.0105450460310988	0.0692363195873872	0.0386206020384726	0.167446523603767	0.0119852594786672	0.00372950666386521	0.0453742148749756	0.00349835106618514	0.106607760368574	0.0970803950772141	0.0833678865673566	0.0128454406454106	0.0883929362953311	0.00519052063199607	0.0859481729943343	0.12477306314189	0.00360013093185526	0.0535775191630378	0.0514905714627468	0.0159574486973761	0.131835152329218	0.0626697774713088	0.00433000689725194	0.241226594405945	0.055244077824884	0.243145724288141	0.0131937921696314	0.0749213907002199	0.0785684956595151	0.0583762423784444	0.0616387405780831
GA87	0.00688311671650018	0.0085651398109592	0.00513664859222399	0.00530950340202473	0.00436525360092131	0.00145433041152593	0.0477969993771327	0.0699339154167007	0.00102138955798632	0.0010153545961455	0.00350538470295512	0.00141234728457538	0.00178889907340937	0.00393855430549152	0	0.0746210596778176	0.0156204000849164	0.00174628260551937	0.00842195080894262	0.00204696040170595	0.104707403541213	0.13159767447999	0.221633016611591	0.074667977639521	0.00168632715815535	0.00454913467436916	0.0532434692963807	0.133237386893744	0.123728158498051	0.000812216758653577	0.0325120695763164	0.0557791959833015	0.0286891285631091	0.0559773019919492	0.0843070236721424	0.00220264128482527	0.0760793530128219	0.0116807389392922	0.0685919189468177	0.0385422671420707	0.166647341365766	0.013859189030799	0.00110366969822666	0.0444067893455727	0.00353043627892292	0.105687078502443	0.0963104726238684	0.0824003249707848	0.0141411572412559	0.0876239942330303	0.00137533249653643	0.0857362531953388	0.123805500341184	0.00179132094014465	0.0526321466748763	0.0515850287194204	0.0175110698687007	0.133910361865554	0.0618085933830401	0.000895588960895221	0.240579690295036	0.0543597269840915	0.242180658861844	0.0150822457678691	0.0753329605466188	0.0776120279774521	0.0576652773853504	0.062984115359458
GA90	0.0738988146938459	0.0716500151337999	0.0734638525078995	0.0731724149199447	0.0740502235112768	0.0740878736280432	0.0283146039912044	0.0153699195755627	0.0742141483257515	0.074921040748707	0.0727974797288577	0.07513863916951	0.0737294937775593	0.0741133750087083	0.0746210596778176	0	0.0654181866633772	0.0745738348876587	0.0737602620413809	0.0732135717766454	0.0347762803801081	0.0596829307350245	0.149707218312254	0.00704659668451194	0.0740839544721324	0.0720644265112251	0.0227252719312379	0.061315970928079	0.0512390283096318	0.0746286503895365	0.0427719504393712	0.0192546050365299	0.0465720246988113	0.02275705648906	0.012510466457561	0.0733273203174273	0.00739169199692292	0.065903075867229	0.00959163724510658	0.03647944056476	0.0945782367930268	0.0707096940263955	0.0742973791378917	0.0317481031095741	0.0722774953553171	0.0337123444134539	0.0260818394916979	0.0143417261371558	0.0681862725377685	0.0184785676461579	0.0756290005614059	0.0142347917026567	0.051889563938885	0.0733263049312312	0.0233123747801239	0.0237220901751308	0.0731722392292336	0.126229088941608	0.0152625879484483	0.0749319393676941	0.1683533533354	0.021256996666768	0.17024931657796	0.0682940912066084	0.00552701372112326	0.0111965061720423	0.0174426696677175	0.0172005089874746
GA92	0.0118869544627766	0.00978625374799124	0.0122894421925373	0.0115582937882705	0.0144973704591393	0.0147964767547268	0.0404716096065863	0.059940435105201	0.0151170080696995	0.0159180220404659	0.0127817097007099	0.0162155182486532	0.0143726979184783	0.0139711692157869	0.0156204000849164	0.0654181866633772	0	0.0156411131599335	0.0113850778975345	0.0137338353358585	0.0973999514573752	0.124290223600286	0.214325568892739	0.0671963502812867	0.0147383075132213	0.0118417939820299	0.0458893676975159	0.125929939626443	0.115625194678403	0.0156051129140336	0.023643833349901	0.048095209730996	0.019516898281496	0.0439309305464379	0.0769999958951064	0.0139594150123873	0.068772324483202	0.0060609915162051	0.0609390138827189	0.0303639121391255	0.159151275952657	0.00956888796498228	0.0151712377508632	0.0371413619229288	0.0125768432026785	0.0983296968419142	0.088792219607517	0.0751126367184851	0.00655380152918474	0.0801082631253233	0.0166926445495902	0.0775079383994594	0.116498055406893	0.0141238958452537	0.0453492452700933	0.0431120762168759	0.0126335861330683	0.11964802496662	0.0543997026227339	0.0159460065434828	0.232911653891958	0.0469925563895341	0.234867656471753	0.00718791165266826	0.0662618494319795	0.0702959896262848	0.0501235506751321	0.0521971366622231
GA96	0.00769073063169013	0.00862071573066365	0.00568227391017394	0.00613926933147013	0.00503416506883999	0.00229760555602196	0.0472938437955548	0.0698023032058369	0.00188643746657886	0.0018843712526664	0.00383558752182213	0.00168898569024873	0.00263842373548106	0.00468697651486957	0.00174628260551937	0.0745738348876587	0.0156411131599335	0	0.00927719202908603	0.00254687027725852	0.104104907073156	0.130995177936674	0.221030515552771	0.0742925379538175	0.00256155549390994	0.00444292181143255	0.0527267468472322	0.132634890801979	0.123516245622828	0.00177496544957382	0.0324880605318932	0.0555774566124786	0.02865880584777	0.0559962049803951	0.0837045276556352	0.00270495292565414	0.0754768554911469	0.0116928084565308	0.0683551631265819	0.038470559010301	0.166300504045053	0.0136707248448422	0.00185748512108194	0.0438055430698876	0.00357998901392531	0.105264268363967	0.0959235045193422	0.0817978279759185	0.0141709182844168	0.0873236609528763	0.00191323466306773	0.0856791851345939	0.123203001991667	0.00222806095949967	0.0520776741281904	0.0514734219571557	0.0176013182811063	0.133790177678821	0.0613407286429646	0.00175806821591157	0.240338688095411	0.0538754580222597	0.241740337977506	0.0149550215397595	0.0752963933228242	0.0770462378106936	0.0573984711158155	0.0630030231644409
GB101	0.00364523009641679	0.00472538482934011	0.00515323393093892	0.00406281404594674	0.00732707717888659	0.00753941372356782	0.0489698557013815	0.0672372631126582	0.00799536545093011	0.00872110393406315	0.00645934704296065	0.00959678325388167	0.00721905989610035	0.00672955913563268	0.00842195080894262	0.0737602620413809	0.0113850778975345	0.00927719202908603	0	0.00710866408366146	0.105912986503105	0.132803258646016	0.222838602734335	0.0757015921702289	0.00757370607908627	0.00836181343824725	0.0543718077242374	0.134442973618556	0.124234419504199	0.00842530888063137	0.0319809177608201	0.0566020082644742	0.0279808578015578	0.051377792174768	0.0855126102464368	0.00727928054490776	0.0772849382324652	0.00881643461138763	0.0694480165086611	0.0387024731008392	0.167664309944769	0.00948294799661998	0.00801689954794416	0.0456129338103111	0.00689184083838505	0.10684273256497	0.0973052539006628	0.0836059114698208	0.00680492872447528	0.0886132286654578	0.00965507801697411	0.0860209696070112	0.125011085560828	0.00790148693127463	0.0538160983811725	0.0514985252209384	0.00970271258671401	0.125979365272955	0.0628865883130618	0.00878009514770273	0.241424685174769	0.0554821006953716	0.243380690162832	0.0082390337919045	0.0747744699168687	0.0788065179279356	0.0585994552632775	0.0606754238181042
GB102	0.00559713323530035	0.00676136610399217	0.0036318260086277	0.00396092531901568	0.00366738818367153	0.00168821223449395	0.047367617412649	0.0686242238740728	0.0017866567904819	0.0023613422693443	0.00226338212219575	0.00290579974505524	0.00160093704769017	0.00322662764863873	0.00204696040170595	0.0732135717766454	0.0137338353358585	0.00254687027725852	0.00710866408366146	0	0.104320860721848	0.131211127069863	0.221246477931437	0.074120555110652	0.00187437720553429	0.00399610808711838	0.0527903497068569	0.132850842945503	0.122809568739901	0.00207638546368863	0.0311330127144101	0.0550487012875201	0.0271398562636941	0.054087404801388	0.0839204810032941	0.00188553553211151	0.0756928099676816	0.00991321076648404	0.0679169104556845	0.0374446105061456	0.166083277475954	0.0119928418555193	0.00180493790964711	0.0440249756881685	0.00216187169185059	0.105250607912589	0.0957131263132047	0.0820150343005103	0.012273806608235	0.0870377409337747	0.00307943783829817	0.084656284839818	0.123418954059933	0.00165788725581763	0.0522245176964336	0.0504032701931217	0.0156921829153417	0.132020462868792	0.0613088028298484	0.00237721074981065	0.239871397614479	0.0538969076793603	0.24178856791872	0.0132121108472347	0.073892405162556	0.077214391017803	0.0570142614570531	0.0611997339310068
GB105	0.105686436397861	0.103443223343353	0.105187902245859	0.105022385340146	0.105706084331479	0.104893450484131	0.0574440845109598	0.0466151141533346	0.104652640118141	0.104767323593901	0.104185855749882	0.104063230180981	0.104838531050417	0.105674968223379	0.104707403541213	0.0347762803801081	0.0973999514573752	0.104104907073156	0.105912986503105	0.104320860721848	0	0.02708242148763	0.1284171919329	0.0324838722896094	0.104926343292299	0.102371398472425	0.052024028104062	0.0288132480110484	0.0257923275872011	0.104663545585642	0.0739399960847816	0.0494417715253252	0.0779321262180203	0.0545470120404104	0.024067315150692	0.104420664485055	0.0311170776910854	0.0975749448242814	0.0369204146542934	0.0672279161711534	0.0629384823218741	0.102892930835786	0.104739200436708	0.0603015890551938	0.103712414174971	0.0140586217696016	0.0100245798321798	0.0223376088578141	0.0999864387241277	0.0173666678801781	0.104457031747307	0.0210197454864028	0.0210865136198323	0.103921815000399	0.0521479741943003	0.0545953994974343	0.105276287429863	0.136076145250388	0.0434116809958159	0.104624419275558	0.148489985502127	0.0505161274864216	0.149486285116937	0.100404336446463	0.0333114549367115	0.0273786891684538	0.0475433100052554	0.0493041623120356
GB108	0.132576698757181	0.130333498195566	0.132078169120683	0.131912654849014	0.13259634714235	0.131783716982663	0.0843328263874006	0.0730943883007223	0.131542909250717	0.131657594382161	0.131076124957716	0.130953501872342	0.131728798677825	0.132565234797169	0.13159767447999	0.0596829307350245	0.124290223600286	0.130995177936674	0.132803258646016	0.131211127069863	0.02708242148763	0	0.102096156339453	0.0571147113511659	0.131816609640314	0.129261663917339	0.0788261343282883	0.0047010409944418	0.0125478158817824	0.131553815320285	0.100830139912138	0.0762014544822953	0.104822411907442	0.081428570051988	0.0476639060058979	0.131310927220667	0.0555511708136159	0.124465228707501	0.0633553972825257	0.0941181923403884	0.0365590891339863	0.129783209827211	0.131629468741441	0.0871910275232912	0.130602668331127	0.0291696389704341	0.0355205482643361	0.0491973562072022	0.126876718242361	0.0441952292064224	0.131347299449974	0.0468016345467832	0.00872930417876841	0.130812083380391	0.0789878951630207	0.0814706032173802	0.132166557164505	0.141105009449853	0.0700600918645811	0.131514688257617	0.122168958939687	0.0773212157114588	0.123165258930789	0.127294604073871	0.0580289692740248	0.0539974462278564	0.0742042587336266	0.0760543740758992
