	GA11	GA13	GA19	GA2	GA21	GA23	GA25	GA27	GA28	GA31	GA32	GA35	GA37	GA39	GA41	GA43	GA45	GA51	GA53	GA58	GA59	GA60	GA63	GA71	GA72	GA74	GA78	GA82	GA84	GA85	GA88	GA91	GA93	GB106	GB107	GB112	GB116	GB139	GB144	GB145	GB156	GB160	GB162	GB166	GB167	GB170	GB173	GB177	GB188	GB190	GB192	GB98	GCDF195	GCDF198	GCDF205	GCDF212	GCDF216	GCDF220	GCDF224	GCDF227	GCDF228	GCDF231	GCDF237	GCDF247	GCDF256	GCDF260	GCDF267	GCDF271	GCDF275	GCDF278	GCDF282	GCDF286
GA32	0.09780762444765	0.0667920421310371	0.169218023095957	0.0751969445111098	0.00422932467225826	0.062131296015448	0.153070332397791	0.0582012769653264	0.407316365928361	0.0802197926019253	0	0.0734029843876458	0.0560155305164781	0.0276166161456418	0.104487671300468	0.034429232274756	0.156720428605272	0.0338178339762369	0.00761086870963224	0.00422932467225826	0.357921647303032	0.0125994112182672	0.10321095450358	0.110283068757542	0.658529063667914	0.0449297191114212	0.0454600946460333	0.0961861208015394	0.00676548266030773	0.0874779641938706	0.0494559709396627	0.118977301993944	0.00422932467225826	0.0143739568596386	0.00422932467225826	0.0390267407079462	0.0084562544579232	0.00422932467225826	0.0800222365392579	0.0879225377934148	0.00422932467225826	0.0982093732154956	0.00422932467225826	0.0650971164889257	0.157263036859645	0.00422932467225826	0.0523457110605457	0.0152193426831879	0.00422932467225826	0.00676548258975299	0.00761086848856072	0.0355286318987763	0.150137336002757	0.0312816761387042	0.0879225377934148	0.0386709579492383	0.00845625468369837	0.328834186900746	0.0708923434481175	0.151403053230935	0.0837603977109973	0.060146920161905	0.0257131900835895	0.0328378267727341	0.0404676214998795	0.0215235238499714	0.0451386376999018	0.0436747601171109	0.129075138053546	0.0328896200434879	0.0558070797905928	0.0227588013783474
GA35	0.143851611608018	0.1264433234629	0.211049122020903	0.126908011762708	0.0716889150760541	0.117034487426281	0.203024812306118	0.115485252756061	0.418422490207836	0.138179879146393	0.0734029843876458	0	0.102869548646714	0.0916620904222281	0.157696568388304	0.0923162276640233	0.191641502684415	0.0889527136271801	0.074902351860973	0.0716889150760541	0.385377651212191	0.0781375543506007	0.158325373806586	0.158340144422696	0.658295266556017	0.108141294153727	0.0998485770095328	0.141074922349718	0.0728484215497067	0.133723761161996	0.106447642697304	0.171390033994961	0.0716889150760541	0.0764336830306083	0.0716889150760541	0.0967740026970554	0.0756380314835244	0.0716889150760541	0.132454778641613	0.128795102803093	0.0716889150760541	0.147477500695698	0.0716889150760541	0.108900460715622	0.205389142224584	0.0716889150760541	0.110816663074674	0.0789847631346096	0.0716889150760541	0.0724465822650477	0.0749475407799838	0.0968091165590467	0.19804901087826	0.0913511180892737	0.128795102803093	0.0992111339318481	0.0749865071283597	0.357524824112353	0.116323460439088	0.19265777206594	0.133623667672803	0.112263196336124	0.0913508028412859	0.0962539529051594	0.0980328464165631	0.084511664451448	0.100391564721411	0.105669535865838	0.177434833729734	0.096268903718076	0.113533144092394	0.0846698879725253
GA37	0.135006232707681	0.108235312098957	0.191104948450106	0.10277044016755	0.0522069834699534	0.104638837146187	0.184007994736535	0.0973341377320314	0.401415631927625	0.114949013661556	0.0560155305164781	0.102869548646714	0	0.0769988465160508	0.143803109071509	0.0717992699291143	0.154924320452141	0.0805357851915889	0.0555023235278298	0.0522069834699534	0.367138515518169	0.0506684117847019	0.125408333208826	0.145103951953728	0.652945700919989	0.0908050557805432	0.0900791476885177	0.118371427999903	0.0547063776451831	0.0999827487864579	0.0796195238903917	0.154101545329798	0.0522069834699534	0.0619418989453051	0.0522069834699534	0.0652404547377367	0.0563614958840789	0.0522069834699534	0.09941888196074	0.131867735825404	0.0522069834699534	0.139843912663484	0.0522069834699534	0.110296652793433	0.189862759708606	0.0522069834699534	0.0973256474003346	0.0627263117995527	0.0522069834699534	0.0545474320951134	0.055369885788873	0.0870017704469416	0.175307004703115	0.0779185641858012	0.131867735825404	0.0780325264604104	0.0562948025010451	0.335056446643189	0.107540943499918	0.174755833948953	0.119492440249282	0.0975797799500552	0.0721736970084785	0.0755065317181024	0.0778628220461836	0.0626455877973425	0.0891280862681492	0.0859343934653684	0.160321857846069	0.0783004974476015	0.0959978307587932	0.0553755387099403
GA39	0.119403631890005	0.0858338015022302	0.183959025282864	0.0890452013764944	0.0267226553258646	0.0780103471355908	0.17076431203991	0.0756449787171953	0.413275023752993	0.0943320293468658	0.0276166161456418	0.0916620904222281	0.0769988465160508	0	0.113023384925768	0.0549002024721392	0.174537095683392	0.05009645021831	0.0300085952345545	0.0267226553258646	0.36814829646939	0.0347658969377252	0.122794311644152	0.129117033952339	0.6616363573556	0.0565264569360274	0.063721857663959	0.115532399663194	0.0275644506939282	0.107122415121682	0.0703487489889893	0.133212173776231	0.0267226553258646	0.0363927123353186	0.0267226553258646	0.0562358674866082	0.0275719432028556	0.0267226553258646	0.100207976705272	0.0888784729188891	0.0267226553258646	0.109137057651286	0.0267226553258646	0.0734078034692717	0.175610779958655	0.0267226553258646	0.0684039625009955	0.0359419036346177	0.0267226553258646	0.0287763289730958	0.0266201816677972	0.0580633780244075	0.160834299682668	0.0467972666627229	0.0888784729188891	0.0599604402903957	0.0308193419354432	0.341211256505263	0.0899981986402035	0.162549426308786	0.100898625573727	0.0726500200013621	0.045813886072449	0.054682676238243	0.06216755680119	0.0393761756942805	0.0584640889287446	0.0604227062201861	0.146626104026882	0.0542479114268314	0.0718901158978391	0.0446020784091694
GA41	0.178816430549184	0.149038450133921	0.224579275637451	0.150828143548822	0.102782004357626	0.149924260084376	0.214430125025712	0.138315337879414	0.42959794612846	0.161095328012839	0.104487671300468	0.157696568388304	0.143803109071509	0.113023384925768	0	0.123854685358402	0.227243691306524	0.120419200523898	0.104418765438363	0.102782004357626	0.389987857654841	0.109631676824218	0.186690133050874	0.188557701077162	0.64193353508458	0.126739166945106	0.13400281818038	0.179389387646671	0.10391561666767	0.170940650956272	0.141209416039702	0.189405134606241	0.102782004357626	0.109485573563348	0.102782004357626	0.130392745061956	0.106771966296653	0.102782004357626	0.166360158548512	0.146589170755687	0.102782004357626	0.170410883133159	0.102782004357626	0.134622863926596	0.218137585379259	0.102782004357626	0.131609831090001	0.112248323603787	0.102782004357626	0.105105711730442	0.104291071367422	0.122260460366424	0.218129875533509	0.114744694555423	0.146589170755687	0.132365653037348	0.106585489026261	0.36722433386427	0.156108062601451	0.208925410225574	0.165572295082978	0.133312821407059	0.120248010330316	0.121469889706321	0.129851296746332	0.113684775665252	0.125756747564395	0.126976720377276	0.191600579603792	0.125943407689155	0.13291757535942	0.118327515364408
GA43	0.116357886238283	0.0900958750509855	0.178192159875926	0.0922361832638883	0.0304083973169327	0.0850229806671239	0.166474527707606	0.0822530214232628	0.403008474996596	0.103136317014243	0.034429232274756	0.0923162276640233	0.0717992699291143	0.0549002024721392	0.123854685358402	0	0.156510230417203	0.0530712342623508	0.0338043036183926	0.0304083973169327	0.370423847677732	0.0385407666779227	0.125488699931237	0.131954968577684	0.66151118579537	0.0605490220466045	0.0690347387107334	0.118707532025497	0.0314251368846556	0.0925605881799276	0.0739161295421196	0.139623199523699	0.0304083973169327	0.04034109217952	0.0304083973169327	0.0641166611828587	0.0327853110402521	0.0304083973169327	0.102924732359672	0.0944999667129131	0.0304083973169327	0.110093583080052	0.0304083973169327	0.076675965102634	0.170166567043223	0.0304083973169327	0.0706462937059125	0.0326980499155594	0.0304083973169327	0.0328703189287523	0.0338043035431342	0.0627714993907502	0.17042743106081	0.0470456436577469	0.0944999667129131	0.0633595898897961	0.0328703190040107	0.340665362248517	0.0928403041842911	0.162907544975028	0.104945739336086	0.0751842418027045	0.0515148967805535	0.0541690454790086	0.0596580112381189	0.0469388653232594	0.0622738601846827	0.068574723731162	0.148072609771984	0.0532360724879034	0.067415056486774	0.0483463562347672
GA45	0.209124964671304	0.195243423334276	0.253696084474072	0.188789755557523	0.153679751988613	0.196253371133347	0.251399151153035	0.189774571193589	0.424786968363656	0.203049356211918	0.156720428605272	0.191641502684415	0.154924320452141	0.174537095683392	0.227243691306524	0.156510230417203	0	0.178456204331884	0.1565335886647	0.153679751988613	0.41437815174912	0.147507894069257	0.207263095661847	0.230425049861272	0.660281977870248	0.188297232217861	0.184745130740633	0.214786448337213	0.155894945366214	0.171822323040529	0.186690289790582	0.233815442958865	0.153679751988613	0.162244532144431	0.153679751988613	0.154693131495004	0.157255695248493	0.153679751988613	0.18267732572676	0.224811851677268	0.153679751988613	0.2275683482488	0.153679751988613	0.205354670683543	0.25350992088065	0.153679751988613	0.192357640751082	0.162851889326115	0.153679751988613	0.155866682755225	0.156535712456462	0.180433512110301	0.261980992676032	0.176631729109119	0.224811851677268	0.167772115706795	0.157301533703852	0.31962462556031	0.194813644268898	0.254211232066154	0.208669791618983	0.185305804842048	0.170290704778951	0.169775890129985	0.167212300002575	0.166986115878881	0.184367714506207	0.181730889160224	0.232604986037871	0.176029299621028	0.184790743797114	0.167110151790007
GA51	0.12511657121579	0.0911917446764431	0.190277730462828	0.088906944042655	0.0297141796862236	0.0849835164468698	0.175250990673749	0.0826300032098185	0.423856024639775	0.103728537701748	0.0338178339762369	0.0889527136271801	0.0805357851915889	0.05009645021831	0.120419200523898	0.0530712342623508	0.178456204331884	0	0.0280162265354937	0.0297141796862236	0.375116343450065	0.0379317078476	0.126821276120315	0.133393107904027	0.668205043282172	0.0451500752395151	0.0668115235037274	0.119560438274133	0.0305631562615886	0.111267427942066	0.0739686608766064	0.141105970047941	0.0297141796862236	0.031412132912212	0.0297141796862236	0.0605704081856241	0.0339590624877901	0.0297141796862236	0.103709395090588	0.0543345000707742	0.0297141796862236	0.0919647406259872	0.0297141796862236	0.0466937111182646	0.179475645148995	0.0297141796862236	0.0521516522975883	0.0322611091865434	0.0297141796862236	0.0305631561863302	0.0314121327616952	0.0508937222045828	0.172449795811465	0.0314121326864368	0.0543345000707742	0.0619093978946859	0.0322611094875769	0.346732590385158	0.0835686202038719	0.15557560414979	0.105357087019718	0.0554587671514412	0.0475445761524066	0.0543856809687133	0.0628825923935934	0.0425693405547527	0.049035424479481	0.0662962157570879	0.149486530064182	0.0513999170501425	0.0646773746820411	0.0477767369587614
GA53	0.10270540385345	0.0663628401140673	0.168860470443362	0.0726988187266721	0.00339590630145988	0.0616502315558568	0.15283856134523	0.0576195557686416	0.407817334087208	0.079572053099371	0.00761086870963224	0.074902351860973	0.0555023235278298	0.0300085952345545	0.104418765438363	0.0338043036183926	0.1565335886647	0.0280162265354937	0	0.00339590630145988	0.358259653503245	0.0117958542523962	0.102870421860405	0.11004282511545	0.659191660808794	0.0408843352901514	0.0432116839696061	0.0957181333103264	0.00594283602755479	0.0872179726985368	0.0487706648430439	0.118509547954256	0.00339590630145988	0.0135836251305811	0.00339590630145988	0.0375164276308785	0.00764078910302634	0.00339590630145988	0.0795474357037532	0.0806527734555379	0.00339590630145988	0.0961792015404713	0.00339590630145988	0.0577304064474925	0.156885677365342	0.00339590630145988	0.0500218379264227	0.0144326015554293	0.00339590630145988	0.0059428359522964	0.00509385937693143	0.037054472605755	0.150023162440218	0.0288652032613754	0.0806527734555379	0.0380321315141639	0.00764078910302634	0.329202106504729	0.0689014323582553	0.148195649073883	0.0832487015862658	0.0545520924332768	0.0249182079175506	0.0305184572935104	0.0399186406660863	0.0199315127248716	0.0411118674797542	0.0412001488165873	0.128556299202069	0.0322418507903513	0.0518862788725381	0.0220146390299002
GA58	0.0994775050359103	0.0630516846372624	0.166228126734495	0.071482596147542	0	0.0583655812937503	0.149975270183399	0.0544060920600337	0.405804011105287	0.0766041208660663	0.00422932467225826	0.0716889150760541	0.0522069834699534	0.0267226553258646	0.102782004357626	0.0304083973169327	0.153679751988613	0.0297141796862236	0.00339590630145988	0	0.35615425609579	0.0084404857133073	0.0997750419521272	0.106875477264626	0.658032010902058	0.0408843352901514	0.0415461371944408	0.0926886100434895	0.00254692972609491	0.0839131055681994	0.0455999127165838	0.115628028382557	0	0.0101877188291213	0	0.0350713731551712	0.00424488280156646	0	0.0764085443671605	0.0840486797569978	0	0.094561510879283	0	0.0611263127489523	0.154199924583387	0	0.0483974935016548	0.0110366952539694	0	0.00254692965083652	0.00339590622620149	0.0371085645920633	0.147046349641651	0.0271672501106455	0.0840486797569978	0.0347193713779702	0.00424488280156646	0.32687067037279	0.0671660193439686	0.148200929729324	0.0801481817557354	0.0561980281890643	0.0216363103251265	0.0288205041427805	0.0365227343646264	0.0174120118220647	0.0411118674797542	0.0397456061339589	0.125788269056515	0.0288459444888914	0.0518862788725381	0.0186841650818936
GA59	0.392756838991184	0.365391626201495	0.398654444350137	0.377054849507833	0.35615425609579	0.377727411311082	0.375767786996533	0.359065216448572	0.515930363024124	0.384899833587685	0.357921647303032	0.385377651212191	0.367138515518169	0.36814829646939	0.389987857654841	0.370423847677732	0.41437815174912	0.375116343450065	0.358259653503245	0.35615425609579	0	0.357107601382516	0.38706266338175	0.400997840394877	0.677225958217274	0.381974982793885	0.374929723113474	0.38409046211628	0.357713321844737	0.390251090129216	0.375677836663795	0.377119839191437	0.35615425609579	0.362567568367178	0.35615425609579	0.364697831447678	0.358938779192741	0.35615425609579	0.383339153395759	0.41026863756806	0.35615425609579	0.369465251011078	0.35615425609579	0.395356201463275	0.370445880474466	0.35615425609579	0.383137220084065	0.363110632306398	0.35615425609579	0.357873467182872	0.358220284936404	0.375873348929665	0.415448902833341	0.373516609271367	0.41026863756806	0.362814139537137	0.359030408389641	0.487756994336542	0.382999487296499	0.392966969446702	0.381253663939659	0.386253681748804	0.359117867970707	0.363147850289489	0.369525098740452	0.365030244444356	0.379952438853004	0.356869438380906	0.398756119337949	0.357943020986788	0.378572560771547	0.364277099720155
GA60	0.103928907432506	0.0705875828109606	0.171104908723271	0.0757340338231638	0.0084404857133073	0.0657424333909846	0.156355905149019	0.0609455558499604	0.40859750831368	0.0817703987763386	0.0125994112182672	0.0781375543506007	0.0506684117847019	0.0347658969377252	0.109631676824218	0.0385407666779227	0.147507894069257	0.0379317078476	0.0117958542523962	0.0084404857133073	0.357107601382516	0	0.0967310521601126	0.113618353870932	0.656611827888874	0.0489491034637798	0.0493964720141105	0.0969983305819709	0.0109671466052532	0.0911649292090324	0.053358918055892	0.122322983832823	0.0084404857133073	0.0185065914622762	0.0084404857133073	0.036221988668496	0.0126650996054664	0.0084404857133073	0.0706649249927564	0.0917797552214728	0.0084404857133073	0.101787634306785	0.0084404857133073	0.0689992702594309	0.160401442906622	0.0084404857133073	0.0562890832208925	0.0194366432801642	0.0084404857133073	0.0109468776582166	0.0117755852677304	0.0451127499697314	0.153122864663601	0.0354050471814293	0.0917797552214728	0.0401117034783267	0.0126650996619102	0.323708014355765	0.071176040353197	0.15190312582435	0.0842722288775023	0.0598622649494145	0.0296707892545847	0.0368460774083029	0.042667182914988	0.025626574539476	0.0486245973769462	0.0469249779631318	0.129806749097006	0.0370245181739029	0.0597670966891026	0.0267461661362287
