	GA17	GA18	GA20	GA29	GA33	GA40	GA47	GA64	GA65	GA67	GA77	GA79	GA83	GA86	GA87	GA90	GA92	GA96	GB101	GB102	GB105	GB108	GB110	GB111	GB118	GB119	GB120	GB123	GB124	GB128	GB130	GB132	GB136	GB141	GB148	GB151	GB154	GB155	GB158	GB161	GB163	GB164	GB165	GB168	GB169	GB171	GB172	GB174	GB175	GB176	GB178	GB183	GB185	GB189	GB191	GCDF193	GCDF194	GCDF197	GCDF200	GCDF202	GCDF204	GCDF206	GCDF214	GCDF215	GCDF221	GCDF223	GCDF287	GCDF288
GA77	0.224206989649871	0.17586577785286	0.201888999139721	0.153877142628636	0.316541887932655	0.14777773061786	0.142807271651397	0.186955003049036	0.135673554745888	0.169260825811311	0	0.159322242167863	0.151038803273078	0.26930337275068	0.133887795449206	0.171192281173937	0.177370687852604	0.144436047459492	0.186432313512672	0.110129531416478	0.185364202116475	0.185364202116475	0.169793489379714	0.0994841856411611	0.179499461230907	0.102623697878285	0.14356358830977	0.185364202116475	0.164985942644904	0.135604184948736	0.0916555746260918	0.0932308958485873	0.0916555746260918	0.0916555746260918	0.169793489379714	0.143620784827179	0.169793489379714	0.10277572838646	0.113395844200494	0.0916555746260918	0.110207913217671	0.232555204870725	0.142463912114953	0.169793489379714	0.102240684705626	0.0980193938947085	0.115722147597357	0.185364202116475	0.0916555746260918	0.113414033174966	0.198156982020597	0.109523281266894	0.185364202116475	0.0981690328605849	0.144548650943872	0.12865949422121	0.299819136508787	0.34209422270457	0.1333654111985	0.147816402555415	0.0956066068299491	0.118457708884068	0.119050543567147	0.255525984058175	0.0916555746260918	0.160031433113747	0.0940174627860989	0.248021824191315
GA79	0.246832680897881	0.198162499777596	0.206355419978876	0.170310438638835	0.351380367942079	0.157614803336787	0.128413526679982	0.223060644974913	0.117599524820995	0.148963239909423	0.159322242167863	0	0.151944454420697	0.289175801280171	0.115426934013764	0.176379363052547	0.197690848486893	0.14501935548403	0.17791260590758	0.109023645200362	0.108934084800157	0.108934084800157	0.0899943198980481	0.0948180703568564	0.166163713755933	0.146124262927156	0.128442795067612	0.108934084800157	0.172404365369467	0.114079186297727	0.0929423396739018	0.0929423396739018	0.0929423396739018	0.0929423396739018	0.0899943198980481	0.142651250679987	0.0899943198980481	0.129643900047122	0.114208119911979	0.0929423396739018	0.112597428092902	0.243009086209114	0.1269028926494	0.0899943198980481	0.102528802260305	0.091553608759899	0.116715517177275	0.108934084800157	0.0929423396739018	0.112656483897055	0.138430148593592	0.111765533704499	0.108934084800157	0.098687083173468	0.088935361008602	0.132090668429178	0.350806748626208	0.414231847783532	0.12296087925106	0.123618886363928	0.0933810458518565	0.0945059789833848	0.0871958277573941	0.286003233545055	0.0929423396739018	0.105450882698701	0.0921417940549101	0.256695088563543
GA83	0.177436375244982	0.213098733864649	0.191910363564437	0.0860170156346879	0.285851367577591	0.0846685786364657	0.184726709217736	0.211431276692887	0.0467379378023172	0.0876111504480694	0.151038803273078	0.151944454420697	0	0.235906302590262	0.0446551393228348	0.196100445708843	0.226196038151028	0.162265656017369	0.115433835847811	0.0956096996299245	0.220970544851188	0.220970544851188	0.205584004671887	0.133050451676051	0.100255045569455	0.160292907947242	0.177706302867995	0.220970544851188	0.204968278004666	0.0466223954401835	0.12491067980576	0.126565228658493	0.12491067980576	0.12491067980576	0.205584004671887	0.118348679947432	0.205584004671887	0.150915950611986	0.146680675973796	0.12491067980576	0.143469027949102	0.269415727167419	0.0551432944138092	0.205584004671887	0.1321910274676	0.131394954341831	0.149042379524973	0.220970544851188	0.12491067980576	0.146651731597053	0.137553388723219	0.142691624661287	0.220970544851188	0.107632064401652	0.179316517831099	0.163044837839676	0.345918680230776	0.402377591590689	0.166926701111023	0.062401567482286	0.128916363824498	0.152843477373773	0.153020474721085	0.302185248019117	0.12491067980576	0.19466619283864	0.12734405417936	0.284497557565419
GA86	0.287464265269463	0.321638435275868	0.261939323535471	0.227140396532386	0.335213219464728	0.221423849990272	0.300381743546688	0.357794646512378	0.210307225171063	0.230912606937416	0.26930337275068	0.289175801280171	0.235906302590262	0	0.208092293918434	0.291871162601794	0.295252242624158	0.277885163616803	0.187772676875495	0.243812242616909	0.34311263428794	0.34311263428794	0.332088827936336	0.271467891832193	0.23685322980387	0.283811550022978	0.29981522420139	0.34311263428794	0.315138851753389	0.209811861730284	0.264626701146063	0.266010413943517	0.264626701146063	0.264626701146063	0.332088827936336	0.269625864885371	0.332088827936336	0.292228999011444	0.281130559968226	0.264626701146063	0.278077049162051	0.299610376659066	0.215462265837223	0.332088827936336	0.270055037631531	0.27003245921147	0.282978271595155	0.34311263428794	0.264626701146063	0.281228050439045	0.279846007662891	0.277354456484318	0.34311263428794	0.252019440021479	0.310422362778524	0.273832241618874	0.414545201141425	0.432316776477929	0.296890807046433	0.222309887522098	0.268309478356381	0.287906647556358	0.288005080337476	0.325935844670643	0.264626701146063	0.320476597156187	0.266745860001656	0.346912141400154
GA87	0.158934344283559	0.193902346070367	0.160766960243986	0.0693485436377802	0.286748523946212	0.0537974934159505	0.153328960215805	0.226484196505161	0.00416559688370637	0.0478115479903992	0.133887795449206	0.115426934013764	0.0446551393228348	0.208092293918434	0	0.178031011663302	0.198539378667119	0.133831893714766	0.0789886767213995	0.0571962600254049	0.18837110984205	0.18837110984205	0.171688413153393	0.0961295021603806	0.0622762774277215	0.139337170756224	0.144902069309745	0.18837110984205	0.175659188266956	0.00416559650741442	0.0892466299913146	0.0909445831420446	0.0892466299913146	0.0892466299913146	0.171688413153393	0.0957119281243796	0.171688413153393	0.130892434806535	0.112563218733277	0.0892466299913146	0.109235641706471	0.244626047936353	0.0133170068000603	0.171688413153393	0.0971659312043527	0.0960384418416505	0.115058901710342	0.18837110984205	0.0892466299913146	0.112563218883794	0.0982273379058549	0.108403747280439	0.18837110984205	0.0704740101490358	0.146128056777848	0.1307682656128	0.351536194483439	0.416437259828201	0.134010227942708	0.020639308925831	0.0934915126423643	0.118111831070197	0.117353915867179	0.289953676814383	0.0892466299913146	0.162476874511651	0.0917935595668928	0.26073046404906
GA90	0.287750844702576	0.205341070024955	0.22442639831717	0.209917019939784	0.329021793498535	0.194419730943863	0.1550559151278	0.179685959761793	0.179620274841183	0.211676695130088	0.171192281173937	0.176379363052547	0.196100445708843	0.291871162601794	0.178031011663302	0	0.159767695975424	0.174705353518478	0.168840550036743	0.131195310663168	0.188444516047685	0.188444516047685	0.173324687613381	0.105334319023773	0.219758376930699	0.158058943697298	0.147870011853449	0.188444516047685	0.175594143437767	0.179745560417874	0.0974680683528534	0.0990966914428605	0.0974680683528534	0.0974680683528534	0.173324687613381	0.140654651946717	0.173324687613381	0.135435120814075	0.118407685065059	0.0974680683528534	0.115572419525547	0.183664927127385	0.185888208599404	0.173324687613381	0.107859224344444	0.103652887573146	0.120579813785776	0.188444516047685	0.0974680683528534	0.118592112597944	0.230770891475858	0.114740525155959	0.188444516047685	0.115960170524289	0.148703396245085	0.11402144388418	0.297628763799716	0.345122380991175	0.138050645608643	0.189786136978202	0.101392933440329	0.123632132555499	0.124066038414685	0.234221736853472	0.0974680683528534	0.163520172200721	0.0997115010113427	0.214101164328932
GA92	0.292039819287531	0.222713613976734	0.240367541258985	0.227153625753191	0.360102410870369	0.211705641614066	0.168933702689229	0.239044348549361	0.200216210550732	0.2294603721662	0.177370687852604	0.197690848486893	0.226196038151028	0.295252242624158	0.198539378667119	0.159767695975424	0	0.193670711959853	0.189631371636583	0.15329054953775	0.20829869174596	0.20829869174596	0.193979303042094	0.127477234812698	0.238387709765723	0.136282625824514	0.168178281699768	0.20829869174596	0.175246708320849	0.200182301980076	0.120017982944094	0.121487053205269	0.120017982944094	0.120017982944094	0.193979303042094	0.184848795560273	0.193979303042094	0.155838353390043	0.140095011453436	0.120017982944094	0.137094754236515	0.201810729172495	0.205975840413811	0.193979303042094	0.129781925806192	0.125894263988793	0.142285805910525	0.20829869174596	0.120017982944094	0.140036511978116	0.248890815660207	0.136373041028326	0.20829869174596	0.138091989313111	0.169922620434352	0.135906746516926	0.316378418694843	0.347896151470416	0.1588678338913	0.20785371793641	0.123918459195681	0.145451469027033	0.146045474768287	0.24917742083169	0.120017982944094	0.18409063335922	0.122221588335856	0.184171925741013
GA96	0.248002745841413	0.183454071180989	0.204147002161151	0.182167351753874	0.339331421361427	0.169492641078177	0.144654454569323	0.209375247208759	0.135582855639208	0.165006495626512	0.144436047459492	0.14501935548403	0.162265656017369	0.277885163616803	0.133831893714766	0.174705353518478	0.193670711959853	0	0.193276405560248	0.112160278766444	0.163869972933422	0.163869972933422	0.147408558046351	0.0961776291857464	0.177497847146834	0.128528931676739	0.134771413536686	0.163869972933422	0.170881827597064	0.133836305436838	0.0896108127622442	0.0894749615096835	0.0896108127622442	0.0896108127622442	0.147408558046351	0.138872786989492	0.147408558046351	0.121446333543369	0.111594076353041	0.0896108127622442	0.108510639066949	0.218019732471668	0.128988205474058	0.147408558046351	0.083665804278971	0.094613605442297	0.114055154638158	0.163869972933422	0.0896108127622442	0.111496512542921	0.18616517395195	0.107809605321499	0.163869972933422	0.10034670239559	0.131171492464615	0.128490240717627	0.33672632224331	0.386925259924898	0.115145503063545	0.146184652074795	0.0933789871727126	0.109468574315836	0.111012590917373	0.260395784194421	0.0896108127622442	0.146226475956013	0.0907734441053536	0.253545394449523
GB101	0.214185493386755	0.244818709564931	0.207812997277337	0.136653586469515	0.277133659732462	0.0812357109077651	0.210720942176954	0.273319895520355	0.0809089576054101	0.118754355744882	0.186432313512672	0.17791260590758	0.115433835847811	0.187772676875495	0.0789886767213995	0.168840550036743	0.189631371636583	0.193276405560248	0	0.126153405040804	0.246006228707053	0.246006228707053	0.23163267368018	0.161486227705021	0.130710480565375	0.197175728175977	0.203263636791345	0.246006228707053	0.22894886978949	0.0809089574548933	0.153604604830646	0.15518092913459	0.153604604830646	0.153604604830646	0.23163267368018	0.15942013233599	0.23163267368018	0.189694043662813	0.174078311733525	0.153604604830646	0.170984637857688	0.179842949515641	0.0886311955524213	0.23163267368018	0.160452874019893	0.15990990370211	0.176398567027516	0.246006228707053	0.153604604830646	0.174078311733525	0.166904304816265	0.170211219275841	0.246006228707053	0.137598086035613	0.206411479699491	0.14664188674604	0.333763962442225	0.401149294292084	0.193393432732784	0.0956196893345226	0.157545416493608	0.180402124319414	0.181190285568285	0.255212007447927	0.153604604830646	0.220483418666955	0.155969091738113	0.237623442905118
GB102	0.198464714893789	0.143146669887232	0.149827007919249	0.117493202477091	0.31736951343941	0.103375695043742	0.101227170336201	0.182541716730956	0.0591912017476679	0.0986320508850945	0.110129531416478	0.109023645200362	0.0956096996299245	0.243812242616909	0.0571962600254049	0.131195310663168	0.15329054953775	0.112160278766444	0.126153405040804	0	0.139356030659242	0.139356030659242	0.121734741661284	0.046387674522144	0.111992832386132	0.0920368145135316	0.0955383172635027	0.139356030659242	0.128822919583381	0.0591033449528193	0.0379230434150256	0.0396174058092363	0.0379230434150256	0.0379230434150256	0.121734741661284	0.0828284234786876	0.121734741661284	0.0818486035321698	0.0622001818258955	0.0379230434150256	0.0588863962376961	0.201664399167504	0.0672426046145083	0.121734741661284	0.0479465617111536	0.0446933121279334	0.0646924168774576	0.139356030659242	0.0379230434150256	0.0622036299019149	0.123394038796312	0.0580545019245509	0.139356030659242	0.0433779371563684	0.0946464850802464	0.081653526946526	0.316473438432722	0.382729501435251	0.0829419701388388	0.0720604069606222	0.0421535637925821	0.0667056620327963	0.0675402766827381	0.249789234326042	0.0379230434150256	0.111979372122071	0.0404592011820036	0.218644702223816
GB105	0.305665584676193	0.217118746629267	0.242599755375072	0.239140440267746	0.40365572469403	0.226282270418273	0.120111855668853	0.235412029003856	0.187115242535418	0.212860398069777	0.185364202116475	0.108934084800157	0.220970544851188	0.34311263428794	0.18837110984205	0.188444516047685	0.20829869174596	0.163869972933422	0.246006228707053	0.139356030659242	0	0	0.0219267812755072	0.0943419441505514	0.232821907057907	0.162365772281632	0.116347134094497	0	0.144386116829183	0.187115242234384	0.102478479721931	0.100851172844719	0.102478479721931	0.102478479721931	0.0219267812755072	0.174356782300906	0.0219267812755072	0.142738487684365	0.077366175675633	0.102478479721931	0.0806937530787304	0.253036361451101	0.195169417695566	0.0219267812755072	0.113541808619042	0.0959692511406511	0.0748704925480515	0	0.102478479721931	0.0773661753745994	0.155752826482058	0.0815256473542464	0	0.120891617611051	0.0479636937944275	0.142599877760266	0.36193407078584	0.429357240597407	0.076363668207907	0.183490429261718	0.0984102120303144	0.0748142593286254	0.074000606633196	0.2973692499929	0.102478479721931	0.0274525140271042	0.100037519170931	0.268700367272502
GB108	0.305665584676193	0.217118746629267	0.242599755375072	0.239140440267746	0.40365572469403	0.226282270418273	0.120111855668853	0.235412029003856	0.187115242535418	0.212860398069777	0.185364202116475	0.108934084800157	0.220970544851188	0.34311263428794	0.18837110984205	0.188444516047685	0.20829869174596	0.163869972933422	0.246006228707053	0.139356030659242	0	0	0.0219267812755072	0.0943419441505514	0.232821907057907	0.162365772281632	0.116347134094497	0	0.144386116829183	0.187115242234384	0.102478479721931	0.100851172844719	0.102478479721931	0.102478479721931	0.0219267812755072	0.174356782300906	0.0219267812755072	0.142738487684365	0.077366175675633	0.102478479721931	0.0806937530787304	0.253036361451101	0.195169417695566	0.0219267812755072	0.113541808619042	0.0959692511406511	0.0748704925480515	0	0.102478479721931	0.0773661753745994	0.155752826482058	0.0815256473542464	0	0.120891617611051	0.0479636937944275	0.142599877760266	0.36193407078584	0.429357240597407	0.076363668207907	0.183490429261718	0.0984102120303144	0.0748142593286254	0.074000606633196	0.2973692499929	0.102478479721931	0.0274525140271042	0.100037519170931	0.268700367272502
