	GA11	GA13	GA19	GA2	GA21	GA23	GA25	GA27	GA28	GA31	GA32	GA35	GA37	GA39	GA41	GA43	GA45	GA51	GA53	GA58	GA59	GA60	GA63	GA71	GA72	GA74	GA78	GA82	GA84	GA85	GA88	GA91	GA93	GB106	GB107	GB112	GB116	GB139	GB144	GB145	GB156	GB160	GB162	GB166	GB167	GB170	GB173	GB177	GB188	GB190	GB192	GB98	GCDF195	GCDF198	GCDF205	GCDF212	GCDF216	GCDF220	GCDF224	GCDF227	GCDF228	GCDF231	GCDF237	GCDF247	GCDF256	GCDF260	GCDF267	GCDF271	GCDF275	GCDF278	GCDF282	GCDF286
GA32	0.224003673094582	0.245068870523416	0.138530762167126	0.08455463728191	0.0656749311294766	0.203158861340679	0.0839302112029384	0.0671441689623508	0.107695133149679	0.158549127640037	0	0.0747474747474748	0.0514416896235078	0.0603673094582185	0.0385123966942149	0.0706519742883379	0.15287419651056	0.149917355371901	0.120018365472911	0.165895316804408	0.18376492194674	0.0784940312213039	0.0896051423324151	0.119504132231405	0.16119375573921	0.123011937557392	0.114784205693297	0.0409550045913682	0.0380532598714417	0.0745638200183655	0.0501744719926538	0.237355371900826	0.198696051423324	0.249072543617998	0.262938475665748	0.12119375573921	0.0833976124885216	0.0945638200183655	0.0700826446280992	0.111404958677686	0.222589531680441	0.104444444444444	0.0713314967860422	0.0482644628099174	0.16831955922865	0.10870523415978	0.116584022038567	0.0588246097337006	0.21465564738292	0.0865197428833792	0.0384389348025712	0.0388429752066116	0.0729660238751148	0.0508172635445363	0.135831037649219	0.162497704315886	0.107621671258035	0.108503213957759	0.0395408631772268	0.0642424242424242	0.0649403122130395	0.0505968778696052	0.0352984389348026	0.129219467401286	0.114527089072544	0.0755555555555556	0.144040404040404	0.04455463728191	0.149494949494949	0.0414692378328742	0.190137741046832	0.0350596877869605
GA35	0.172139577594123	0.192690541781451	0.0876216712580349	0.044811753902663	0.0384205693296602	0.150596877869605	0.046060606060606	0.0410651974288338	0.0730945821854913	0.111019283746556	0.0747474747474748	0	0.103654729109275	0.112800734618916	0.0795959595959596	0.0383103764921947	0.106850321395776	0.101248852157943	0.0696602387511478	0.117943067033976	0.135390266299357	0.137006427915519	0.059742883379247	0.0770798898071626	0.171790633608815	0.0723415977961433	0.0659687786960514	0.0709641873278237	0.0833425160697888	0.0521212121212121	0.0470707070707071	0.184389348025712	0.146776859504132	0.194967860422406	0.212415059687787	0.0712947658402204	0.043030303030303	0.0469605142332415	0.0580348943985308	0.06178145087236	0.171331496786042	0.0556657483930211	0.0474380165289256	0.0456565656565656	0.11862258953168	0.0597245179063361	0.0646280991735537	0.0350413223140496	0.162809917355372	0.0468870523415978	0.0705601469237833	0.081028466483012	0.048870523415978	0.044811753902663	0.0824058769513315	0.11147842056933	0.0630670339761249	0.0601836547291093	0.0829384756657484	0.040752984389348	0.118659320477502	0.0449035812672176	0.0714967860422406	0.0789348025711662	0.0675298438934803	0.0431955922865014	0.0949862258953168	0.0489807162534436	0.0976675849403122	0.0661891643709826	0.137649219467401	0.0674196510560147
GA37	0.257116620752984	0.276271808999082	0.169862258953168	0.115078053259871	0.0951147842056933	0.234288337924702	0.114435261707989	0.0949127640036732	0.13900826446281	0.188999081726354	0.0514416896235078	0.103654729109275	0	0.035702479338843	0.0426446280991736	0.100312213039486	0.184205693296602	0.181450872359963	0.151129476584022	0.195702479338843	0.213590449954086	0.0453627180899908	0.116675849403122	0.149292929292929	0.161873278236915	0.154508723599633	0.146244260789715	0.0498438934802571	0.0364370982552801	0.101873278236915	0.077465564738292	0.269127640036731	0.230119375573921	0.280826446280992	0.293314967860422	0.153021120293848	0.114123048668503	0.126005509641873	0.0914967860422406	0.142020202020202	0.254031221303949	0.135316804407713	0.0986593204775023	0.0718824609733701	0.199559228650138	0.139742883379247	0.148448117539027	0.0873645546372819	0.245968778696051	0.117667584940312	0.0455280073461891	0.0438200183654729	0.102993572084481	0.0747291092745638	0.167364554637282	0.193774104683196	0.138108356290174	0.138898071625344	0.0387878787878788	0.092139577594123	0.0395592286501377	0.0773553719008265	0.0451790633608816	0.160881542699725	0.145895316804408	0.10514233241506	0.175004591368228	0.0697153351698806	0.181395775941231	0.0522865013774104	0.222038567493113	0.0482644628099174
GA39	0.267676767676768	0.288374655647383	0.182258953168044	0.124003673094582	0.107199265381084	0.245730027548209	0.128925619834711	0.10870523415978	0.151349862258953	0.203269054178145	0.0603673094582185	0.112800734618916	0.035702479338843	0	0.045325987144169	0.109384756657484	0.196969696969697	0.188925619834711	0.160569329660239	0.211276400367309	0.228980716253444	0.0393388429752066	0.133168044077135	0.162846648301194	0.17188246097337	0.163269054178145	0.156014692378329	0.059504132231405	0.0384389348025712	0.112066115702479	0.0920661157024794	0.280165289256198	0.242699724517906	0.290449954086318	0.308448117539027	0.162589531680441	0.124719926538108	0.137575757575758	0.10574839302112	0.149880624426079	0.266685032139578	0.143250688705234	0.109972451790634	0.0788797061524334	0.211111111111111	0.150615243342516	0.156400367309458	0.0966574839302112	0.258659320477502	0.127842056932966	0.0511662075298439	0.0473829201101928	0.116290174471993	0.0831221303948577	0.174967860422406	0.205454545454546	0.147640036730946	0.150670339761249	0.044297520661157	0.100881542699725	0.0337741046831956	0.0836547291092745	0.0525803489439853	0.170156106519743	0.155500459136823	0.114820936639118	0.182626262626263	0.0786776859504132	0.191460055096419	0.0565105601469238	0.230817263544536	0.0575206611570248
GA41	0.233516988062442	0.254325068870523	0.14811753902663	0.0899173553719008	0.0737006427915519	0.211717171717172	0.0956290174471993	0.0757575757575758	0.11821854912764	0.169403122130395	0.0385123966942149	0.0795959595959596	0.0426446280991736	0.045325987144169	0	0.0759228650137741	0.162754820936639	0.156510560146924	0.12674012855831	0.177594123048668	0.195133149678604	0.0667768595041322	0.101671258034894	0.130670339761249	0.167970615243343	0.129035812672176	0.122167125803489	0.0390266299357208	0.0292561983471074	0.0836179981634527	0.0601836547291093	0.24593204775023	0.208668503213958	0.256198347107438	0.274435261707989	0.128356290174472	0.09089072543618	0.103526170798898	0.0742699724517906	0.116326905417815	0.232635445362718	0.110027548209366	0.0775757575757576	0.0490909090909091	0.177759412304867	0.117263544536272	0.121744719926538	0.0634527089072544	0.224591368227732	0.0952249770431589	0.0299173553719008	0.0348760330578512	0.08455463728191	0.0534986225895317	0.140679522497704	0.171698806244261	0.114986225895317	0.11643709825528	0.0330945821854913	0.0675665748393021	0.0527089072543618	0.0546189164370983	0.0315518824609734	0.135922865013774	0.122387511478421	0.0823507805325988	0.148852157943067	0.0469605142332415	0.157483930211203	0.0341046831955923	0.196528925619835	0.0339761248852158
GA43	0.162791551882461	0.18297520661157	0.0768962350780533	0.0335720844811754	0.0297337006427916	0.140606060606061	0.0365840220385675	0.0348576675849403	0.0685399449035812	0.102222222222222	0.0706519742883379	0.0383103764921947	0.100312213039486	0.109384756657484	0.0759228650137741	0	0.0990449954086318	0.0930394857667585	0.0605509641873278	0.109219467401286	0.126372819100092	0.133002754820937	0.0550229568411387	0.0674196510560147	0.17504132231405	0.0631037649219468	0.0568044077134986	0.0670156106519743	0.0794123048668503	0.0479889807162534	0.0427180899908173	0.174269972451791	0.136400367309458	0.184426078971534	0.201597796143251	0.0598530762167126	0.0325252525252525	0.0349862258953168	0.0478787878787879	0.0529660238751148	0.162148760330578	0.0451423324150597	0.035959595959596	0.0433425160697888	0.111129476584022	0.050376492194674	0.0544719926538109	0.0298255280073462	0.15208448117539	0.0383103764921947	0.0670707070707071	0.0777961432506887	0.0427180899908173	0.039504132231405	0.0734986225895317	0.102424242424242	0.0550045913682277	0.050394857667585	0.0793755739210285	0.0338659320477502	0.114931129476584	0.0403122130394858	0.0681910009182737	0.0697337006427916	0.0585491276400368	0.0342332415059688	0.0862258953168044	0.0443893480257117	0.0879889807162534	0.0613774104683196	0.128888888888889	0.0644077134986226
GA45	0.163875114784206	0.182038567493113	0.0988246097337006	0.0970431588613406	0.0988797061524334	0.142607897153352	0.0907621671258035	0.101652892561983	0.103636363636364	0.110358126721763	0.15287419651056	0.106850321395776	0.184205693296602	0.196969696969697	0.162754820936639	0.0990449954086318	0	0.111331496786042	0.0940863177226813	0.115298438934803	0.130082644628099	0.217355371900826	0.0980165289256198	0.0940679522497704	0.201359044995409	0.0986593204775023	0.0946005509641873	0.147511478420569	0.163617998163453	0.10613406795225	0.116620752984389	0.175151515151515	0.134545454545455	0.184664830119376	0.196014692378329	0.0958310376492195	0.0947658402203857	0.0905968778696051	0.115280073461892	0.095206611570248	0.164389348025712	0.0961065197428834	0.103011937557392	0.123856749311295	0.121046831955923	0.0914600550964187	0.097465564738292	0.107144168962351	0.148815426997245	0.0919191919191919	0.150211202938476	0.165491276400367	0.102809917355372	0.119540863177227	0.102258953168044	0.112047750229568	0.0937373737373737	0.0938292011019284	0.165417814508724	0.109586776859504	0.202093663911846	0.122589531680441	0.153351698806244	0.0968044077134986	0.0946372819100091	0.0975206611570248	0.107107438016529	0.126042240587695	0.10674012855831	0.145693296602388	0.137355371900826	0.147272727272727
GA51	0.0832323232323233	0.102497704315886	0.0499908172635445	0.0787511478420569	0.100036730945822	0.0632506887052342	0.0845179063360882	0.0988429752066116	0.0998163452708907	0.0387695133149679	0.149917355371901	0.101248852157943	0.181450872359963	0.188925619834711	0.156510560146924	0.0930394857667585	0.111331496786042	0	0.0441689623507805	0.0507254361799816	0.0824242424242424	0.21366391184573	0.0915335169880624	0.0502295684113866	0.202920110192838	0.0460973370064279	0.0502112029384757	0.150284664830119	0.161120293847567	0.09544536271809	0.117869605142332	0.0941230486685032	0.060771349862259	0.104132231404959	0.122516069788797	0.0584205693296602	0.0837098255280073	0.0760697887970615	0.131184573002755	0.0492011019283747	0.0811570247933884	0.0637281910009183	0.111662075298439	0.119228650137741	0.0363636363636364	0.0560146923783288	0.052396694214876	0.100165289256198	0.0737190082644628	0.0702295684113866	0.147897153351699	0.157557392102847	0.0985123966942149	0.114784205693297	0.0383103764921947	0.0366574839302112	0.0529660238751148	0.072910927456382	0.159724517906336	0.101175390266299	0.19524334251607	0.114747474747475	0.148080808080808	0.0397245179063361	0.0511662075298439	0.0853994490358127	0.0321946740128558	0.12257116620753	0.0370247933884298	0.143287419651056	0.0482644628099174	0.145362718089991
GA53	0.110027548209366	0.129752066115703	0.0369329660238751	0.0488888888888889	0.0655831037649219	0.0880808080808081	0.0517539026629936	0.066317722681359	0.0754820936639118	0.0528558310376492	0.120018365472911	0.0696602387511478	0.151129476584022	0.160569329660239	0.12674012855831	0.0605509641873278	0.0940863177226813	0.0441689623507805	0	0.0605693296602388	0.0860422405876951	0.184866850321396	0.0663911845730027	0.038971533516988	0.183415977961432	0.0314784205693297	0.0304683195592287	0.115335169880624	0.128925619834711	0.0700091827364555	0.0841689623507805	0.12157943067034	0.0838200183654729	0.131753902662993	0.149146005509642	0.0346556473829201	0.049127640036731	0.0392653810835629	0.0931129476584022	0.0282460973370064	0.109329660238751	0.0368411386593205	0.0737741046831956	0.0879155188246097	0.0590449954086318	0.0294949494949495	0.0304132231404959	0.0683746556473829	0.0993755739210284	0.0432506887052342	0.116253443526171	0.128797061524334	0.069366391184573	0.0827180899908173	0.0356106519742883	0.0513131313131313	0.0307805325987144	0.0449954086317723	0.129660238751148	0.0700091827364555	0.166685032139578	0.0853627180899908	0.117575757575758	0.0313498622589532	0.0319375573921028	0.054674012855831	0.0412304866850321	0.0912764003673095	0.0406795224977043	0.110835629017447	0.0758310376492195	0.113957759412305
GA58	0.0941230486685032	0.111533516988062	0.0584573002754821	0.0956473829201102	0.109807162534435	0.0744536271808999	0.0881359044995409	0.108466483011938	0.109788797061524	0.0430670339761249	0.165895316804408	0.117943067033976	0.195702479338843	0.211276400367309	0.177594123048668	0.109219467401286	0.115298438934803	0.0507254361799816	0.0605693296602388	0	0.049880624426079	0.226648301193756	0.0877685950413223	0.0575941230486685	0.203599632690542	0.0633976124885216	0.0647566574839302	0.161763085399449	0.178034894398531	0.114765840220386	0.126244260789715	0.105087235996327	0.0704683195592286	0.116951331496786	0.123875114784206	0.0707254361799816	0.0955188246097337	0.0848484848484848	0.133645546372819	0.0680808080808081	0.0902479338842975	0.0796694214876033	0.12020202020202	0.139063360881543	0.0482644628099173	0.0681726354453627	0.0683746556473829	0.118475665748393	0.0831955922865014	0.0877502295684114	0.165491276400367	0.180018365472911	0.109568411386593	0.133002754820937	0.0590633608815427	0.0515151515151515	0.0691643709825528	0.0847566574839302	0.179247015610652	0.120955004591368	0.216363636363636	0.136326905417814	0.167988980716253	0.053921028466483	0.0649219467401285	0.103067033976125	0.050376492194674	0.140440771349862	0.0539393939393939	0.161010101010101	0.0658034894398531	0.160165289256198
GA59	0.115794306703398	0.130431588613407	0.0854361799816345	0.11188246097337	0.126225895316804	0.0991000918273646	0.106023875114784	0.126464646464646	0.126685032139578	0.0731864095500459	0.18376492194674	0.135390266299357	0.213590449954086	0.228980716253444	0.195133149678604	0.126372819100092	0.130082644628099	0.0824242424242424	0.0860422405876951	0.049880624426079	0	0.244224058769513	0.105491276400367	0.0814508723599633	0.221285583103765	0.0886868686868686	0.0877869605142332	0.179136822773186	0.19583103764922	0.132359963269054	0.143067033976125	0.123985307621671	0.0976859504132231	0.135867768595041	0.141120293847567	0.0940128558310377	0.113241505968779	0.101634527089073	0.147548209366391	0.0918640955004592	0.111386593204775	0.10137741046832	0.133957759412305	0.15682277318641	0.0777594123048668	0.0907438016528925	0.0932782369146005	0.135739210284665	0.107548209366391	0.106244260789715	0.182938475665748	0.197612488521579	0.127805325987144	0.151000918273646	0.0891460055096419	0.0806244260789715	0.0903030303030303	0.104260789715335	0.197098255280074	0.137924701561065	0.23386593204775	0.154288337924702	0.184903581267218	0.0829017447199265	0.0897337006427915	0.120385674931129	0.0817079889807162	0.157943067033976	0.0824793388429752	0.178549127640037	0.0927823691460055	0.178126721763085
GA60	0.291056014692378	0.309568411386593	0.203011937557392	0.147566574839302	0.127842056932966	0.267750229568411	0.146170798898072	0.126813590449954	0.170247933884298	0.220697887970615	0.0784940312213039	0.137006427915519	0.0453627180899908	0.0393388429752066	0.0667768595041322	0.133002754820937	0.217355371900826	0.21366391184573	0.184866850321396	0.226648301193756	0.244224058769513	0	0.144903581267218	0.180036730945822	0.178200183654729	0.18852157943067	0.179063360881543	0.078236914600551	0.0606978879706152	0.127015610651974	0.107566574839302	0.302920110192837	0.263379247015611	0.314784205693297	0.325050505050505	0.186887052341598	0.147878787878788	0.159761248852158	0.122901744719927	0.175408631772268	0.287364554637282	0.169035812672176	0.131845730027548	0.103397612488522	0.232910927456382	0.173370064279155	0.182424242424242	0.120330578512397	0.27921028466483	0.148999081726354	0.0729476584022038	0.0685032139577594	0.132929292929293	0.107750229568411	0.201138659320478	0.22712580348944	0.169825528007346	0.173039485766758	0.0626997245179063	0.124168962350781	0.0370798898071625	0.106225895316804	0.0716804407713498	0.194269972451791	0.178824609733701	0.137153351698806	0.207695133149679	0.0995224977043159	0.215114784205693	0.0796877869605143	0.255831037649219	0.0754086317722682
